# x y rho R
100 64 1.91589e-06 1
101 64 2.30525e-06 1
102 64 2.2645e-06 1
103 64 1.75379e-06 1
104 64 1.13338e-06 1
105 64 9.19029e-07 1
106 64 9.45483e-07 1
107 64 1.10909e-06 1
108 64 1.27045e-06 1
109 64 1.46366e-06 1
110 64 1.84058e-06 1
111 64 2.29837e-06 1
112 64 2.96379e-06 1
113 64 3.47131e-06 1
114 64 3.64457e-06 1
115 64 3.45162e-06 1
116 64 3.23224e-06 1
117 64 2.91089e-06 1
118 64 2.36293e-06 1
119 64 2.47527e-06 1
120 64 3.02842e-06 1
121 64 3.51398e-06 1
122 64 4.08229e-06 1
123 64 5.08935e-06 1
124 64 6.67927e-06 1
125 64 8.92659e-06 1
126 64 1.26197e-05 1
127 64 1.8419e-05 1
0 65 2.40356e-05 1
1 65 2.61218e-05 1
2 65 2.58485e-05 1
3 65 2.51616e-05 1
4 65 1.84767e-05 1
5 65 1.49555e-05 1
6 65 2.04558e-05 1
7 65 3.37286e-05 1
8 65 5.60423e-05 1
9 65 8.22824e-05 1
10 65 0.000103912 1
11 65 0.000109159 1
12 65 0.000112837 1
13 65 0.000130825 1
14 65 0.00018142 1
15 65 0.000254054 1
16 65 0.000310424 1
17 65 0.000316798 1
18 65 0.000243649 1
19 65 0.000186235 1
20 65 0.000183141 1
21 65 0.00021356 1
22 65 0.000261762 1
23 65 0.000282804 1
24 65 0.000249184 1
25 65 0.000193322 1
26 65 0.000149856 1
27 65 0.000104356 1
28 65 6.15308e-05 1
29 65 3.19259e-05 1
30 65 1.56005e-05 1
31 65 7.7527e-06 1
32 65 3.57083e-06 1
33 65 1.16278e-06 1
34 65 3.71803e-07 1
35 65 1.39201e-07 1
36 65 7.55713e-08 1
37 65 8.19021e-08 1
38 65 9.67592e-08 1
39 65 1.10198e-07 1
40 65 1.14834e-07 1
41 65 1.15764e-07 1
42 65 1.11226e-07 1
43 65 1.15195e-07 1
44 65 1.16939e-07 1
45 65 1.33196e-07 1
46 65 1.43319e-07 0.999998
47 65 1.55782e-07 0.999994
48 65 1.51127e-07 0.999981
49 65 1.51281e-07 0.999943
50 65 1.53353e-07 0.999851
51 65 1.68374e-07 0.99957
52 65 1.73811e-07 0.997796
53 65 1.87393e-07 0.981132
54 65 1.97434e-07 0.784631
55 65 2.16314e-07 0.747669
56 65 2.28676e-07 0.933358
57 65 2.50546e-07 0.956338
58 65 2.67342e-07 0.958538
59 65 2.88595e-07 0.961319
60 65 2.89395e-07 0.967754
61 65 2.89145e-07 0.975592
62 65 2.93147e-07 0.982795
63 65 3.14698e-07 0.988541
64 65 3.28646e-07 0.992716
65 65 3.54564e-07 0.995447
66 65 3.87723e-07 0.996703
67 65 4.34097e-07 0.995927
68 65 4.758e-07 0.991917
69 65 5.30503e-07 0.982884
70 65 5.74876e-07 0.965257
71 65 6.3777e-07 0.928691
72 65 7.30781e-07 0.847679
73 65 9.10099e-07 0.300241
74 65 1.05088e-06 0.390922
75 65 9.97556e-07 0.963484
76 65 9.22604e-07 0.992692
77 65 8.4314e-07 0.998712
78 65 8.68149e-07 0.999758
79 65 9.6392e-07 0.999944
80 65 1.08242e-06 0.999984
81 65 1.24465e-06 0.999995
82 65 1.42004e-06 0.999999
83 65 1.41646e-06 1
84 65 1.33517e-06 1
85 65 1.34622e-06 1
86 65 1.47138e-06 1
87 65 1.67492e-06 1
88 65 1.6718e-06 1
89 65 1.46807e-06 1
90 65 1.68597e-06 1
91 65 2.10183e-06 1
92 65 1.45754e-06 1
93 65 8.24777e-07 1
94 65 1.41063e-06 1
95 65 2.77187e-06 1
96 65 2.9731e-06 1
97 65 2.26992e-06 1
98 65 1.87528e-06 1
99 65 1.63011e-06 1
100 65 1.85828e-06 1
101 65 2.2807e-06 1
102 65 2.29513e-06 1
103 65 1.76779e-06 1
104 65 1.14141e-06 1
105 65 9.44659e-07 1
106 65 9.8502e-07 1
107 65 1.12789e-06 1
108 65 1.2849e-06 1
109 65 1.48349e-06 1
110 65 1.86223e-06 1
111 65 2.32764e-06 1
112 65 2.97239e-06 1
113 65 3.4073e-06 1
114 65 3.55731e-06 1
115 65 3.3811e-06 1
116 65 3.24681e-06 1
117 65 2.89808e-06 1
118 65 2.34364e-06 1
119 65 2.48049e-06 1
120 65 3.07252e-06 1
121 65 3.53702e-06 1
122 65 4.1258e-06 1
123 65 5.11559e-06 1
124 65 6.69638e-06 1
125 65 8.97522e-06 1
126 65 1.27658e-05 1
127 65 1.86247e-05 1
0 66 2.37542e-05 1
1 66 2.52752e-05 1
2 66 2.54548e-05 1
3 66 2.5019e-05 1
4 66 1.79689e-05 1
5 66 1.4856e-05 1
6 66 2.07901e-05 1
7 66 3.47132e-05 1
8 66 5.73667e-05 1
9 66 8.32182e-05 1
10 66 0.000102969 1
11 66 0.00010846 1
12 66 0.000114421 1
13 66 0.000134191 1
14 66 0.000185259 1
15 66 0.000255133 1
16 66 0.00030578 1
17 66 0.000305728 1
18 66 0.000231707 1
19 66 0.000179909 1
20 66 0.000179785 1
21 66 0.000212429 1
22 66 0.00026176 1
23 66 0.000281529 1
24 66 0.000246454 1
25 66 0.000192534 1
26 66 0.000150036 1
27 66 0.000103951 1
28 66 6.09456e-05 1
29 66 3.15328e-05 1
30 66 1.54855e-05 1
31 66 7.719e-06 1
32 66 3.53043e-06 1
33 66 1.13571e-06 1
34 66 3.66804e-07 1
35 66 1.33853e-07 1
36 66 7.60756e-08 1
37 66 8.16658e-08 1
38 66 9.74365e-08 1
39 66 1.10178e-07 1
40 66 1.13485e-07 1
41 66 1.13248e-07 1
42 66 1.09794e-07 1
43 66 1.15053e-07 1
44 66 1.17074e-07 1
45 66 1.30694e-07 1
46 66 1.41924e-07 0.999999
47 66 1.58375e-07 0.999994
48 66 1.54757e-07 0.999981
49 66 1.54025e-07 0.999944
50 66 1.5373e-07 0.999852
51 66 1.66764e-07 0.999579
52 66 1.7549e-07 0.997936
53 66 1.92768e-07 0.982451
54 66 2.05083e-07 0.798088
55 66 2.2241e-07 0.760678
56 66 2.35282e-07 0.932666
57 66 2.59783e-07 0.952943
58 66 2.83659e-07 0.953864
59 66 3.16795e-07 0.956207
60 66 3.40128e-07 0.963006
61 66 3.39581e-07 0.971672
62 66 3.07936e-07 0.979776
63 66 2.96075e-07 0.986186
64 66 2.99963e-07 0.990523
65 66 3.30717e-07 0.992631
66 66 3.66969e-07 0.992198
67 66 4.20285e-07 0.988571
68 66 4.78988e-07 0.980916
69 66 5.60097e-07 0.968545
70 66 6.41171e-07 0.949814
71 66 7.49722e-07 0.915842
72 66 8.7155e-07 0.837842
73 66 1.00065e-06 0.376495
74 66 1.04878e-06 0.477675
75 66 1.0004e-06 0.962716
76 66 9.36005e-07 0.993355
77 66 8.89283e-07 0.998872
78 66 9.37287e-07 0.999785
79 66 1.03608e-06 0.999948
80 66 1.18835e-06 0.999985
81 66 1.30289e-06 0.999995
82 66 1.34105e-06 0.999999
83 66 1.23055e-06 1
84 66 1.2075e-06 1
85 66 1.28043e-06 1
86 66 1.44222e-06 1
87 66 1.64889e-06 1
88 66 1.64556e-06 1
89 66 1.49996e-06 1
90 66 1.80717e-06 1
91 66 2.30888e-06 1
92 66 1.61769e-06 1
93 66 8.49541e-07 1
94 66 1.4186e-06 1
95 66 2.76431e-06 1
96 66 3.00048e-06 1
97 66 2.30925e-06 1
98 66 1.84676e-06 1
99 66 1.60668e-06 1
100 66 1.81898e-06 1
101 66 2.25621e-06 1
102 66 2.30118e-06 1
103 66 1.7751e-06 1
104 66 1.16843e-06 1
105 66 9.72053e-07 1
106 66 1.01788e-06 1
107 66 1.16084e-06 1
108 66 1.30834e-06 1
109 66 1.50558e-06 1
110 66 1.90302e-06 1
111 66 2.37579e-06 1
112 66 2.97663e-06 1
113 66 3.34938e-06 1
114 66 3.47862e-06 1
115 66 3.31659e-06 1
116 66 3.25154e-06 1
117 66 2.88081e-06 1
118 66 2.31886e-06 1
119 66 2.49599e-06 1
120 66 3.11793e-06 1
121 66 3.57495e-06 1
122 66 4.17555e-06 1
123 66 5.15866e-06 1
124 66 6.74034e-06 1
125 66 9.06986e-06 1
126 66 1.30065e-05 1
127 66 1.88572e-05 1
0 67 2.34202e-05 1
1 67 2.44071e-05 1
2 67 2.5094e-05 1
3 67 2.47145e-05 1
4 67 1.74219e-05 1
5 67 1.481e-05 1
6 67 2.12936e-05 1
7 67 3.60423e-05 1
8 67 5.89548e-05 1
9 67 8.42044e-05 1
10 67 0.000101941 1
11 67 0.000107927 1
12 67 0.000116302 1
13 67 0.000138312 1
14 67 0.000189795 1
15 67 0.000255761 1
16 67 0.000299533 1
17 67 0.00029269 1
18 67 0.000219364 1
19 67 0.000173806 1
20 67 0.000176888 1
21 67 0.000212158 1
22 67 0.000261894 1
23 67 0.000279474 1
24 67 0.000243008 1
25 67 0.000191666 1
26 67 0.000149797 1
27 67 0.000103108 1
28 67 5.99749e-05 1
29 67 3.08774e-05 1
30 67 1.52091e-05 1
31 67 7.62697e-06 1
32 67 3.46069e-06 1
33 67 1.11367e-06 1
34 67 3.68127e-07 1
35 67 1.3068e-07 1
36 67 7.56877e-08 1
37 67 7.90173e-08 1
38 67 9.7957e-08 1
39 67 1.0887e-07 1
40 67 1.1456e-07 1
41 67 1.14776e-07 1
42 67 1.11734e-07 1
43 67 1.14138e-07 1
44 67 1.16886e-07 1
45 67 1.28915e-07 1
46 67 1.41282e-07 0.999999
47 67 1.5946e-07 0.999995
48 67 1.60353e-07 0.999982
49 67 1.55557e-07 0.999946
50 67 1.576e-07 0.999853
51 67 1.69031e-07 0.99959
52 67 1.76755e-07 0.998169
53 67 1.89176e-07 0.985028
54 67 2.01368e-07 0.826519
55 67 2.17892e-07 0.783774
56 67 2.30592e-07 0.927418
57 67 2.49372e-07 0.947996
58 67 2.71472e-07 0.948518
59 67 3.09722e-07 0.949393
60 67 3.54718e-07 0.955271
61 67 3.76185e-07 0.963961
62 67 3.42535e-07 0.972588
63 67 3.0455e-07 0.979419
64 67 2.97025e-07 0.983608
65 67 3.15858e-07 0.984691
66 67 3.40851e-07 0.982243
67 67 3.92577e-07 0.975876
68 67 4.61435e-07 0.96556
69 67 5.67473e-07 0.951613
70 67 6.91193e-07 0.932446
71 67 8.48995e-07 0.897566
72 67 9.90847e-07 0.817566
73 67 1.06002e-06 0.473464
74 67 1.04273e-06 0.588934
75 67 1.0418e-06 0.965793
76 67 1.03063e-06 0.994414
77 67 9.98166e-07 0.999065
78 67 1.03988e-06 0.999814
79 67 1.1367e-06 0.999953
80 67 1.24799e-06 0.999986
81 67 1.2433e-06 0.999996
82 67 1.15604e-06 0.999999
83 67 1.10062e-06 1
84 67 1.15296e-06 1
85 67 1.25109e-06 1
86 67 1.431e-06 1
87 67 1.60967e-06 1
88 67 1.62493e-06 1
89 67 1.58708e-06 1
90 67 2.00194e-06 1
91 67 2.53972e-06 1
92 67 1.77014e-06 1
93 67 8.57578e-07 1
94 67 1.42348e-06 1
95 67 2.75084e-06 1
96 67 3.04885e-06 1
97 67 2.34981e-06 1
98 67 1.81275e-06 1
99 67 1.60457e-06 1
100 67 1.78937e-06 1
101 67 2.24094e-06 1
102 67 2.32024e-06 1
103 67 1.7752e-06 1
104 67 1.18471e-06 1
105 67 1.00359e-06 1
106 67 1.07135e-06 1
107 67 1.18694e-06 1
108 67 1.33333e-06 1
109 67 1.5503e-06 1
110 67 1.95085e-06 1
111 67 2.43607e-06 1
112 67 2.98736e-06 1
113 67 3.2935e-06 1
114 67 3.40385e-06 1
115 67 3.26217e-06 1
116 67 3.25971e-06 1
117 67 2.83322e-06 1
118 67 2.31696e-06 1
119 67 2.50705e-06 1
120 67 3.17299e-06 1
121 67 3.61966e-06 1
122 67 4.23315e-06 1
123 67 5.21524e-06 1
124 67 6.81714e-06 1
125 67 9.21857e-06 1
126 67 1.33341e-05 1
127 67 1.91095e-05 1
0 68 2.30382e-05 1
1 68 2.35136e-05 1
2 68 2.47926e-05 1
3 68 2.42392e-05 1
4 68 1.68314e-05 1
5 68 1.48581e-05 1
6 68 2.20111e-05 1
7 68 3.76902e-05 1
8 68 6.08432e-05 1
9 68 8.51518e-05 1
10 68 0.000100704 1
11 68 0.000107744 1
12 68 0.000118693 1
13 68 0.000143122 1
14 68 0.00019467 1
15 68 0.000255766 1
16 68 0.000291471 1
17 68 0.0002778 1
18 68 0.000207154 1
19 68 0.000168027 1
20 68 0.000174407 1
21 68 0.000212593 1
22 68 0.00026225 1
23 68 0.000276898 1
24 68 0.000239185 1
25 68 0.000190613 1
26 68 0.000148823 1
27 68 0.000101631 1
28 68 5.86655e-05 1
29 68 3.01269e-05 1
30 68 1.4885e-05 1
31 68 7.47418e-06 1
32 68 3.34111e-06 1
33 68 1.07082e-06 1
34 68 3.58875e-07 1
35 68 1.26892e-07 1
36 68 7.60962e-08 1
37 68 7.864e-08 1
38 68 9.83766e-08 1
39 68 1.08391e-07 1
40 68 1.17127e-07 1
41 68 1.14947e-07 1
42 68 1.13346e-07 1
43 68 1.14022e-07 1
44 68 1.16929e-07 1
45 68 1.24553e-07 1
46 68 1.35998e-07 0.999999
47 68 1.53322e-07 0.999996
48 68 1.62526e-07 0.999984
49 68 1.63427e-07 0.999949
50 68 1.60627e-07 0.999856
51 68 1.67918e-07 0.999607
52 68 1.78381e-07 0.998497
53 68 1.93213e-07 0.989083
54 68 2.04817e-07 0.876818
55 68 2.12198e-07 0.799737
56 68 2.16921e-07 0.877396
57 68 2.28801e-07 0.933383
58 68 2.49127e-07 0.94369
59 68 2.87483e-07 0.943948
60 68 3.43721e-07 0.947298
61 68 3.78666e-07 0.954417
62 68 3.55352e-07 0.962683
63 68 3.09566e-07 0.969564
64 68 2.98752e-07 0.973404
65 68 3.05021e-07 0.973325
66 68 3.13576e-07 0.968996
67 68 3.52568e-07 0.960707
68 68 4.29924e-07 0.949352
69 68 5.5332e-07 0.935067
70 68 7.30569e-07 0.912499
71 68 9.43585e-07 0.858723
72 68 1.10499e-06 0.726064
73 68 1.1348e-06 0.546834
74 68 1.12558e-06 0.727125
75 68 1.12228e-06 0.973484
76 68 1.1085e-06 0.995847
77 68 1.0926e-06 0.999283
78 68 1.15462e-06 0.999846
79 68 1.22782e-06 0.999958
80 68 1.21278e-06 0.999987
81 68 1.10269e-06 0.999996
82 68 9.97283e-07 0.999999
83 68 1.04306e-06 1
84 68 1.11714e-06 1
85 68 1.27901e-06 1
86 68 1.47147e-06 1
87 68 1.62233e-06 1
88 68 1.61879e-06 1
89 68 1.6543e-06 1
90 68 2.14731e-06 1
91 68 2.77708e-06 1
92 68 1.9954e-06 1
93 68 8.90449e-07 1
94 68 1.41295e-06 1
95 68 2.73046e-06 1
96 68 3.09511e-06 1
97 68 2.39053e-06 1
98 68 1.80343e-06 1
99 68 1.63032e-06 1
100 68 1.78303e-06 1
101 68 2.22823e-06 1
102 68 2.30124e-06 1
103 68 1.77646e-06 1
104 68 1.22336e-06 1
105 68 1.0408e-06 1
106 68 1.11425e-06 1
107 68 1.22559e-06 1
108 68 1.36687e-06 1
109 68 1.59688e-06 1
110 68 2.01565e-06 1
111 68 2.51304e-06 1
112 68 2.98342e-06 1
113 68 3.25181e-06 1
114 68 3.33291e-06 1
115 68 3.22985e-06 1
116 68 3.24676e-06 1
117 68 2.78404e-06 1
118 68 2.31498e-06 1
119 68 2.53669e-06 1
120 68 3.22925e-06 1
121 68 3.67346e-06 1
122 68 4.2985e-06 1
123 68 5.293e-06 1
124 68 6.92186e-06 1
125 68 9.43033e-06 1
126 68 1.37489e-05 1
127 68 1.93341e-05 1
0 69 2.25496e-05 1
1 69 2.26742e-05 1
2 69 2.45355e-05 1
3 69 2.35611e-05 1
4 69 1.6256e-05 1
5 69 1.50057e-05 1
6 69 2.29873e-05 1
7 69 3.97217e-05 1
8 69 6.29217e-05 1
9 69 8.58865e-05 1
10 69 9.94605e-05 1
11 69 0.000107996 1
12 69 0.000121522 1
13 69 0.000148747 1
14 69 0.000199855 1
15 69 0.000254399 1
16 69 0.00028134 1
17 69 0.00026151 1
18 69 0.000195339 1
19 69 0.000162544 1
20 69 0.000172646 1
21 69 0.000213936 1
22 69 0.000262549 1
23 69 0.000273399 1
24 69 0.000234956 1
25 69 0.000189527 1
26 69 0.000147338 1
27 69 9.97046e-05 1
28 69 5.69701e-05 1
29 69 2.9173e-05 1
30 69 1.44185e-05 1
31 69 7.25355e-06 1
32 69 3.18455e-06 1
33 69 1.03369e-06 1
34 69 3.5593e-07 1
35 69 1.25642e-07 1
36 69 7.5566e-08 1
37 69 7.64035e-08 1
38 69 9.88498e-08 1
39 69 1.07933e-07 1
40 69 1.20911e-07 1
41 69 1.18042e-07 1
42 69 1.16903e-07 1
43 69 1.13862e-07 1
44 69 1.17141e-07 1
45 69 1.22364e-07 1
46 69 1.31579e-07 0.999999
47 69 1.46094e-07 0.999996
48 69 1.57353e-07 0.999987
49 69 1.63268e-07 0.999956
50 69 1.7006e-07 0.999867
51 69 1.75037e-07 0.999636
52 69 1.82094e-07 0.998838
53 69 1.90103e-07 0.993379
54 69 1.96463e-07 0.932414
55 69 1.99022e-07 0.842402
56 69 2.06777e-07 0.818798
57 69 2.19371e-07 0.87741
58 69 2.42499e-07 0.936437
59 69 2.76735e-07 0.940833
60 69 3.2834e-07 0.942176
61 69 3.62625e-07 0.94652
62 69 3.46572e-07 0.953164
63 69 3.15687e-07 0.959429
64 69 3.15055e-07 0.962722
65 69 3.18238e-07 0.961649
66 69 3.30568e-07 0.956153
67 69 3.67407e-07 0.947293
68 69 4.50721e-07 0.936061
69 69 5.91729e-07 0.92059
70 69 7.76745e-07 0.888785
71 69 9.74659e-07 0.764073
72 69 1.1024e-06 0.630511
73 69 1.17372e-06 0.668673
74 69 1.23273e-06 0.85512
75 69 1.30342e-06 0.983456
76 69 1.27442e-06 0.997373
77 69 1.23805e-06 0.9995
78 69 1.24025e-06 0.999878
79 69 1.16869e-06 0.999965
80 69 1.0385e-06 0.999989
81 69 9.31907e-07 0.999997
82 69 9.28056e-07 0.999999
83 69 1.02752e-06 1
84 69 1.1435e-06 1
85 69 1.34086e-06 1
86 69 1.49957e-06 1
87 69 1.61586e-06 1
88 69 1.62103e-06 1
89 69 1.7922e-06 1
90 69 2.36849e-06 1
91 69 3.04975e-06 1
92 69 2.21283e-06 1
93 69 9.13449e-07 1
94 69 1.40258e-06 1
95 69 2.71678e-06 1
96 69 3.14553e-06 1
97 69 2.43309e-06 1
98 69 1.81677e-06 1
99 69 1.67062e-06 1
100 69 1.79064e-06 1
101 69 2.21846e-06 1
102 69 2.28689e-06 1
103 69 1.7811e-06 1
104 69 1.25098e-06 1
105 69 1.08578e-06 1
106 69 1.17547e-06 1
107 69 1.25661e-06 1
108 69 1.40285e-06 1
109 69 1.66558e-06 1
110 69 2.08483e-06 1
111 69 2.58883e-06 1
112 69 2.98138e-06 1
113 69 3.22088e-06 1
114 69 3.26107e-06 1
115 69 3.22187e-06 1
116 69 3.22615e-06 1
117 69 2.7168e-06 1
118 69 2.33913e-06 1
119 69 2.57181e-06 1
120 69 3.29247e-06 1
121 69 3.73444e-06 1
122 69 4.37255e-06 1
123 69 5.38982e-06 1
124 69 7.0638e-06 1
125 69 9.71922e-06 1
126 69 1.42217e-05 1
127 69 1.95242e-05 1
0 70 2.19763e-05 1
1 70 2.1916e-05 1
2 70 2.42985e-05 1
3 70 2.26938e-05 1
4 70 1.57036e-05 1
5 70 1.53123e-05 1
6 70 2.4285e-05 1
7 70 4.20926e-05 1
8 70 6.51824e-05 1
9 70 8.63199e-05 1
10 70 9.82139e-05 1
11 70 0.000108836 1
12 70 0.000125028 1
13 70 0.00015504 1
14 70 0.00020483 1
15 70 0.000251325 1
16 70 0.000269029 1
17 70 0.000244368 1
18 70 0.000184365 1
19 70 0.000157432 1
20 70 0.000171599 1
21 70 0.000215954 1
22 70 0.000262761 1
23 70 0.000269309 1
24 70 0.000230783 1
25 70 0.000188209 1
26 70 0.000145031 1
27 70 9.71514e-05 1
28 70 5.49385e-05 1
29 70 2.8174e-05 1
30 70 1.3939e-05 1
31 70 6.97479e-06 1
32 70 2.97428e-06 1
33 70 9.74533e-07 1
34 70 3.42237e-07 1
35 70 1.24819e-07 1
36 70 7.64378e-08 1
37 70 7.62804e-08 1
38 70 9.91406e-08 1
39 70 1.07973e-07 1
40 70 1.25189e-07 1
41 70 1.18894e-07 1
42 70 1.19464e-07 1
43 70 1.14346e-07 1
44 70 1.18346e-07 1
45 70 1.19699e-07 1
46 70 1.27798e-07 0.999999
47 70 1.36798e-07 0.999997
48 70 1.52137e-07 0.99999
49 70 1.60454e-07 0.999965
50 70 1.70836e-07 0.999889
51 70 1.78409e-07 0.999689
52 70 1.89785e-07 0.999164
53 70 1.94821e-07 0.997148
54 70 2.0043e-07 0.984987
55 70 2.00505e-07 0.922845
56 70 2.0921e-07 0.827266
57 70 2.21837e-07 0.844216
58 70 2.45597e-07 0.924688
59 70 2.72796e-07 0.9333
60 70 3.12735e-07 0.939172
61 70 3.27181e-07 0.942893
62 70 3.1116e-07 0.947275
63 70 2.946e-07 0.951952
64 70 3.1926e-07 0.954324
65 70 3.36384e-07 0.952644
66 70 3.61524e-07 0.946981
67 70 4.12994e-07 0.938056
68 70 5.1236e-07 0.924184
69 70 6.59768e-07 0.90021
70 70 8.34593e-07 0.862815
71 70 9.88103e-07 0.717346
72 70 1.12708e-06 0.677908
73 70 1.26302e-06 0.843977
74 70 1.41888e-06 0.963854
75 70 1.48061e-06 0.99332
76 70 1.36988e-06 0.998673
77 70 1.23566e-06 0.999682
78 70 1.144e-06 0.999909
79 70 1.01297e-06 0.999972
80 70 8.96408e-07 0.999991
81 70 8.72628e-07 0.999997
82 70 9.1373e-07 0.999999
83 70 1.03549e-06 1
84 70 1.20579e-06 1
85 70 1.42075e-06 1
86 70 1.58045e-06 1
87 70 1.66349e-06 1
88 70 1.66312e-06 1
89 70 1.90877e-06 1
90 70 2.53891e-06 1
91 70 3.33377e-06 1
92 70 2.51811e-06 1
93 70 9.78911e-07 1
94 70 1.38176e-06 1
95 70 2.70327e-06 1
96 70 3.17366e-06 1
97 70 2.49093e-06 1
98 70 1.87361e-06 1
99 70 1.73053e-06 1
100 70 1.83458e-06 1
101 70 2.18965e-06 1
102 70 2.23411e-06 1
103 70 1.79655e-06 1
104 70 1.30569e-06 1
105 70 1.13761e-06 1
106 70 1.22234e-06 1
107 70 1.2999e-06 1
108 70 1.45174e-06 1
109 70 1.73484e-06 1
110 70 2.1708e-06 1
111 70 2.66285e-06 1
112 70 2.97228e-06 1
113 70 3.20392e-06 1
114 70 3.2041e-06 1
115 70 3.24347e-06 1
116 70 3.17288e-06 1
117 70 2.66783e-06 1
118 70 2.3634e-06 1
119 70 2.63475e-06 1
120 70 3.35816e-06 1
121 70 3.80223e-06 1
122 70 4.45613e-06 1
123 70 5.51572e-06 1
124 70 7.24768e-06 1
125 70 1.00986e-05 1
126 70 1.47364e-05 1
127 70 1.96294e-05 1
0 71 2.12728e-05 1
1 71 2.13463e-05 1
2 71 2.4e-05 1
3 71 2.16547e-05 1
4 71 1.52288e-05 1
5 71 1.58037e-05 1
6 71 2.59597e-05 1
7 71 4.48414e-05 1
8 71 6.74319e-05 1
9 71 8.63355e-05 1
10 71 9.73046e-05 1
11 71 0.000110309 1
12 71 0.000129176 1
13 71 0.00016203 1
14 71 0.000209325 1
15 71 0.000245699 1
16 71 0.000254599 1
17 71 0.000227184 1
18 71 0.000174329 1
19 71 0.000152654 1
20 71 0.000171604 1
21 71 0.000218715 1
22 71 0.000262579 1
23 71 0.000264282 1
24 71 0.000226691 1
25 71 0.000186648 1
26 71 0.000142165 1
27 71 9.41619e-05 1
28 71 5.25729e-05 1
29 71 2.70016e-05 1
30 71 1.33596e-05 1
31 71 6.63759e-06 1
32 71 2.73346e-06 1
33 71 9.14989e-07 1
34 71 3.31921e-07 1
35 71 1.2521e-07 1
36 71 7.66873e-08 1
37 71 7.40622e-08 1
38 71 9.87875e-08 1
39 71 1.08773e-07 1
40 71 1.27928e-07 1
41 71 1.2267e-07 1
42 71 1.22653e-07 1
43 71 1.13338e-07 1
44 71 1.18271e-07 1
45 71 1.17188e-07 1
46 71 1.25891e-07 0.999999
47 71 1.29914e-07 0.999998
48 71 1.41342e-07 0.999993
49 71 1.51231e-07 0.999975
50 71 1.69685e-07 0.999918
51 71 1.80766e-07 0.999761
52 71 1.93117e-07 0.999389
53 71 1.93236e-07 0.998499
54 71 2.00185e-07 0.995386
55 71 2.01971e-07 0.979952
56 71 2.14484e-07 0.882244
57 71 2.26295e-07 0.821675
58 71 2.5306e-07 0.838859
59 71 2.75846e-07 0.867014
60 71 2.94145e-07 0.923787
61 71 2.90332e-07 0.938279
62 71 2.76289e-07 0.941529
63 71 2.73061e-07 0.943319
64 71 3.10326e-07 0.943819
65 71 3.53629e-07 0.941691
66 71 4.05029e-07 0.936467
67 71 4.65875e-07 0.925513
68 71 5.66313e-07 0.894559
69 71 6.90305e-07 0.802758
70 71 8.19822e-07 0.73796
71 71 9.46229e-07 0.697548
72 71 1.10896e-06 0.796712
73 71 1.29879e-06 0.95693
74 71 1.49563e-06 0.989708
75 71 1.54262e-06 0.997564
76 71 1.37723e-06 0.999353
77 71 1.15482e-06 0.999803
78 71 1.01133e-06 0.999936
79 71 8.90048e-07 0.99998
80 71 8.29925e-07 0.999994
81 71 8.49242e-07 0.999998
82 71 9.34304e-07 0.999999
83 71 1.09799e-06 1
84 71 1.30084e-06 1
85 71 1.50123e-06 1
86 71 1.646e-06 1
87 71 1.68788e-06 1
88 71 1.74054e-06 1
89 71 2.0956e-06 1
90 71 2.80152e-06 1
91 71 3.64972e-06 1
92 71 2.82657e-06 1
93 71 1.05078e-06 1
94 71 1.36785e-06 1
95 71 2.69109e-06 1
96 71 3.1884e-06 1
97 71 2.58362e-06 1
98 71 1.95576e-06 1
99 71 1.80499e-06 1
100 71 1.89008e-06 1
101 71 2.1399e-06 1
102 71 2.19475e-06 1
103 71 1.82218e-06 1
104 71 1.3514e-06 1
105 71 1.19758e-06 1
106 71 1.28486e-06 1
107 71 1.33672e-06 1
108 71 1.50538e-06 1
109 71 1.82498e-06 1
110 71 2.25533e-06 1
111 71 2.71739e-06 1
112 71 2.98175e-06 1
113 71 3.19036e-06 1
114 71 3.16757e-06 1
115 71 3.28034e-06 1
116 71 3.10469e-06 1
117 71 2.6197e-06 1
118 71 2.41294e-06 1
119 71 2.71398e-06 1
120 71 3.42454e-06 1
121 71 3.87819e-06 1
122 71 4.54805e-06 1
123 71 5.67251e-06 1
124 71 7.48196e-06 1
125 71 1.0579e-05 1
126 71 1.5241e-05 1
127 71 1.96428e-05 1
0 72 2.0498e-05 1
1 72 2.09755e-05 1
2 72 2.35706e-05 1
3 72 2.05016e-05 1
4 72 1.48291e-05 1
5 72 1.65673e-05 1
6 72 2.80592e-05 1
7 72 4.78791e-05 1
8 72 6.95729e-05 1
9 72 8.59713e-05 1
10 72 9.67949e-05 1
11 72 0.000112524 1
12 72 0.000134227 1
13 72 0.000169413 1
14 72 0.000212523 1
15 72 0.000237274 1
16 72 0.000238319 1
17 72 0.000210736 1
18 72 0.000165404 1
19 72 0.000148349 1
20 72 0.000172629 1
21 72 0.000221815 1
22 72 0.000261936 1
23 72 0.000258804 1
24 72 0.000223136 1
25 72 0.000184508 1
26 72 0.000138477 1
27 72 9.0555e-05 1
28 72 4.997e-05 1
29 72 2.57907e-05 1
30 72 1.27959e-05 1
31 72 6.26674e-06 1
32 72 2.46139e-06 1
33 72 8.31822e-07 1
34 72 3.05757e-07 1
35 72 1.24244e-07 1
36 72 7.81901e-08 1
37 72 7.33294e-08 1
38 72 9.65847e-08 1
39 72 1.08421e-07 1
