# Field snapshot at t = 10 seconds
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
44  1  -0.054054  0.999634  2.499086  0.000203  0.002547  -0.003063  0.004348  -0.001306  0.000188  0.012071  0.000820  0.004527
45  1  -0.051700  0.999577  2.498944  0.000312  0.000505  0.003166  -0.005596  -0.005979  -0.000546  -0.000192  0.015161  0.002003
46  1  -0.046738  0.999527  2.498816  0.000153  -0.006474  0.000435  0.002561  -0.000484  -0.005237  -0.008016  0.002853  -0.002089
47  1  -0.052975  0.999117  2.497792  0.000366  0.000540  -0.002383  -0.001794  0.012635  -0.002811  -0.009041  0.002174  0.010122
48  1  0.055809  0.999410  2.498526  0.000109  0.001104  0.002449  0.002186  -0.000844  0.006479  -0.006227  -0.003599  -0.001643
49  1  0.017779  0.999623  2.499058  0.000359  0.011483  -0.003217  -0.010450  0.006857  0.005207  0.000707  0.005466  -0.001670
50  1  -0.020189  0.999429  2.498571  0.000158  0.002911  -0.001500  -0.005320  0.001632  -0.004732  -0.002099  0.008078  -0.004938
51  1  0.004364  0.999631  2.499078  0.000370  -0.010081  -0.003098  0.002412  0.010322  -0.007243  -0.002854  0.000804  0.009203
52  1  0.009246  0.999160  2.497899  0.000074  0.004153  0.005438  -0.000479  -0.001309  -0.000110  -0.003452  -0.001895  0.003179
53  1  -0.080217  0.999452  2.498630  0.000192  0.002971  0.001764  -0.000014  -0.000799  0.001891  -0.011523  0.000989  0.006471
54  1  -0.039926  0.999498  2.498745  0.000079  0.003774  0.003814  -0.003149  0.001212  0.002514  0.000514  0.004616  0.003312
55  1  -0.012688  0.999690  2.499225  0.000180  0.005461  -0.001225  0.004806  0.000750  0.005564  0.008065  0.005152  -0.001648
56  1  -0.048548  0.999320  2.498301  0.000127  0.000507  0.001067  -0.001300  0.000085  0.007843  -0.005832  -0.005320  0.000271
57  1  0.018996  0.999456  2.498640  0.000159  0.004505  0.004279  0.009186  0.000718  -0.003408  0.003975  -0.001097  0.002638
58  1  0.005474  0.999360  2.498401  0.000152  0.003877  0.001850  -0.004640  -0.000850  0.005500  -0.008242  -0.003160  -0.001683
59  1  -0.005237  0.999335  2.498336  0.000261  -0.000773  -0.003633  0.002688  -0.002752  0.010161  0.007942  0.007746  -0.002448
60  1  0.033443  0.999163  2.497909  0.000430  0.000533  0.005890  -0.003817  0.013145  0.007472  0.005111  0.008998  0.006682
61  1  -0.004910  0.999533  2.498832  0.000155  0.002986  0.003615  0.000289  -0.003020  -0.002462  0.000627  0.007032  0.008269
62  1  0.000414  0.999789  2.499472  0.000297  -0.007345  0.008046  0.012900  -0.002612  0.000718  0.002065  0.000442  -0.000507
63  1  0.011534  0.999747  2.499367  0.000247  -0.001002  -0.000964  0.009566  0.004188  -0.004870  -0.002140  -0.006353  -0.008194
0  2  -0.019329  0.999352  2.498381  0.000256  0.002172  0.006068  0.008771  0.001565  -0.000464  0.000577  -0.008013  0.008398
1  2  0.016872  0.999645  2.499112  0.000183  -0.003398  -0.006703  -0.005515  0.000321  -0.005605  -0.003634  -0.004064  -0.005888
2  2  -0.024153  0.999630  2.499075  0.000120  -0.000164  -0.000473  0.004736  -0.002581  -0.008415  0.004328  -0.000419  -0.001012
3  2  -0.015175  0.999579  2.498946  0.000087  0.007199  0.003166  0.000256  0.002649  0.000429  0.000555  0.001093  -0.004006
4  2  -0.058440  0.999432  2.498580  0.000234  -0.006388  0.003127  -0.005053  0.003529  0.000089  -0.004255  -0.009050  0.006731
