# Timeseries for σ = 6.000000e-01
# step  t  R_global  L
575  5.750000  0.872004  11142.817383
576  5.760000  0.872334  11158.167969
577  5.770000  0.872250  11158.250977
578  5.780000  0.872612  11173.024414
579  5.790000  0.872766  11178.500977
580  5.800000  0.872525  11169.723633
581  5.810000  0.872624  11176.913086
582  5.820000  0.872284  11167.064453
583  5.830000  0.872070  11160.119141
584  5.840000  0.872258  11165.667969
585  5.850000  0.872392  11175.284180
586  5.860000  0.872261  11169.678711
587  5.870000  0.871953  11155.822266
588  5.880000  0.871714  11155.467773
589  5.890000  0.871176  11142.057617
590  5.900000  0.871109  11140.100586
591  5.910000  0.870857  11132.608398
592  5.920000  0.871071  11144.677734
593  5.930000  0.871419  11158.079102
594  5.940000  0.871361  11152.481445
595  5.950000  0.871103  11147.791016
596  5.960000  0.871055  11147.294922
597  5.970000  0.871191  11152.375000
598  5.980000  0.870903  11142.766602
599  5.990000  0.871391  11161.095703
600  6.000000  0.871274  11164.385742
601  6.010000  0.871077  11159.138672
602  6.020000  0.871339  11175.124023
603  6.030000  0.871222  11176.782227
604  6.040000  0.871343  11182.272461
605  6.050000  0.871512  11185.790039
606  6.060000  0.871165  11180.418945
607  6.070000  0.871198  11180.389648
608  6.080000  0.871194  11179.611328
609  6.090000  0.871399  11185.931641
610  6.100000  0.871444  11193.010742
611  6.110000  0.871258  11187.617188
612  6.120000  0.871354  11189.489258
613  6.130000  0.871346  11190.693359
614  6.140000  0.871146  11188.904297
615  6.150000  0.871059  11181.567383
616  6.160000  0.871318  11189.210938
617  6.170000  0.871115  11188.136719
618  6.180000  0.871032  11185.025391
619  6.190000  0.870799  11177.034180
620  6.200000  0.870842  11169.901367
621  6.210000  0.871416  11185.837891
622  6.220000  0.871449  11191.484375
623  6.230000  0.871140  11181.660156
624  6.240000  0.871059  11180.286133
625  6.250000  0.871315  11186.051758
626  6.260000  0.871283  11181.453125
627  6.270000  0.871403  11187.683594
628  6.280000  0.871434  11186.509766
629  6.290000  0.870856  11167.193359
630  6.300000  0.870839  11167.112305
631  6.310000  0.870910  11173.160156
632  6.320000  0.870433  11158.766602
633  6.330000  0.870458  11161.255859
634  6.340000  0.870155  11157.550781
635  6.350000  0.870220  11165.207031
636  6.360000  0.870421  11172.152344
637  6.370000  0.870030  11162.650391
638  6.380000  0.870186  11172.020508
639  6.390000  0.869940  11161.267578
640  6.400000  0.869915  11161.071289
641  6.410000  0.870014  11169.675781
642  6.420000  0.870475  11186.361328
643  6.430000  0.870509  11187.756836
644  6.440000  0.870389  11182.634766
645  6.450000  0.870025  11168.141602
646  6.460000  0.870396  11173.563477
647  6.470000  0.870438  11180.906250
648  6.480000  0.870509  11183.602539
649  6.490000  0.870162  11178.656250
650  6.500000  0.869923  11172.603516
651  6.510000  0.869547  11159.285156
652  6.520000  0.869629  11161.205078
653  6.530000  0.869558  11154.813477
654  6.540000  0.869716  11151.890625
655  6.550000  0.869596  11147.427734
656  6.560000  0.869606  11145.381836
657  6.570000  0.869868  11150.353516
658  6.580000  0.869615  11146.507812
659  6.590000  0.869912  11160.656250
660  6.600000  0.869618  11154.677734
661  6.610000  0.869933  11167.521484
662  6.620000  0.869779  11168.632812
663  6.630000  0.869582  11161.935547
664  6.640000  0.869468  11159.432617
665  6.650000  0.869326  11155.335938
666  6.660000  0.869187  11152.224609
667  6.670000  0.869386  11160.487305
668  6.680000  0.869480  11163.020508
669  6.690000  0.869254  11152.660156
670  6.700000  0.869059  11142.824219
671  6.710000  0.868746  11135.105469
672  6.720000  0.868263  11114.279297
673  6.730000  0.868138  11110.841797
674  6.740000  0.868167  11115.295898
675  6.750000  0.868095  11111.817383
676  6.760000  0.868025  11108.613281
677  6.770000  0.868071  11106.215820
678  6.780000  0.868400  11111.155273
679  6.790000  0.868270  11112.206055
680  6.800000  0.867990  11102.436523
681  6.810000  0.867762  11098.633789
682  6.820000  0.867784  11099.954102
683  6.830000  0.868081  11108.579102
684  6.840000  0.868350  11119.547852
685  6.850000  0.868069  11110.468750
686  6.860000  0.867835  11110.103516
687  6.870000  0.868214  11120.762695
688  6.880000  0.868011  11110.241211
689  6.890000  0.868308  11116.341797
690  6.900000  0.868021  11111.168945
691  6.910000  0.868048  11114.088867
692  6.920000  0.867992  11112.303711
693  6.930000  0.868299  11124.383789
694  6.940000  0.868463  11125.584961
695  6.950000  0.868542  11125.166016
696  6.960000  0.868384  11119.992188
697  6.970000  0.868065  11106.240234
698  6.980000  0.868036  11106.378906
699  6.990000  0.868267  11109.458984
700  7.000000  0.868251  11108.081055
701  7.010000  0.868372  11113.484375
702  7.020000  0.868393  11117.227539
703  7.030000  0.867973  11108.324219
704  7.040000  0.867880  11110.454102
705  7.050000  0.867821  11109.967773
706  7.060000  0.868370  11131.474609
707  7.070000  0.868483  11132.651367
708  7.080000  0.868505  11131.731445
709  7.090000  0.868428  11129.001953
710  7.100000  0.868298  11126.377930
711  7.110000  0.868241  11123.349609
712  7.120000  0.868103  11124.654297
713  7.130000  0.867826  11115.829102
714  7.140000  0.867537  11110.021484
715  7.150000  0.867529  11113.658203
716  7.160000  0.867512  11114.310547
717  7.170000  0.867548  11112.473633
718  7.180000  0.867453  11103.868164
719  7.190000  0.867362  11098.333008
720  7.200000  0.866940  11083.431641
721  7.210000  0.866916  11078.636719
722  7.220000  0.867160  11084.733398
723  7.230000  0.867037  11081.306641
724  7.240000  0.866970  11076.734375
725  7.250000  0.866943  11076.012695
726  7.260000  0.867019  11079.548828
727  7.270000  0.866925  11076.358398
728  7.280000  0.866646  11065.737305
729  7.290000  0.866299  11053.851562
730  7.300000  0.866409  11064.634766
731  7.310000  0.866536  11066.988281
732  7.320000  0.866680  11070.587891
733  7.330000  0.866938  11076.517578
734  7.340000  0.866807  11080.498047
735  7.350000  0.866786  11081.324219
736  7.360000  0.866582  11083.113281
737  7.370000  0.866567  11088.735352
738  7.380000  0.866427  11084.365234
739  7.390000  0.866368  11079.478516
740  7.400000  0.866087  11073.963867
741  7.410000  0.865962  11064.098633
742  7.420000  0.866073  11067.082031
743  7.430000  0.866000  11066.615234
744  7.440000  0.866074  11071.153320
