# Timeseries for σ = 1.500000e+00
# step  t  R_global  L
702  7.020000  0.079316  754.672546
703  7.030000  0.081598  761.669006
704  7.040000  0.081506  757.366638
705  7.050000  0.080943  752.130981
706  7.060000  0.080141  751.884155
707  7.070000  0.081401  751.518677
708  7.080000  0.082208  749.220154
709  7.090000  0.082143  747.170227
710  7.100000  0.081902  745.199402
711  7.110000  0.082090  742.589661
712  7.120000  0.081869  744.815857
713  7.130000  0.080052  748.668213
714  7.140000  0.078479  744.537292
715  7.150000  0.078321  743.152405
716  7.160000  0.079971  739.971313
717  7.170000  0.081843  737.151184
718  7.180000  0.081914  730.787354
719  7.190000  0.081664  735.581604
720  7.200000  0.081326  735.137024
721  7.210000  0.081178  736.890076
722  7.220000  0.081925  735.630432
723  7.230000  0.081375  734.016724
724  7.240000  0.081174  731.588379
725  7.250000  0.081496  734.273926
726  7.260000  0.081659  735.795349
727  7.270000  0.081562  737.261597
728  7.280000  0.082189  735.747864
729  7.290000  0.083135  736.676575
730  7.300000  0.083130  738.523132
731  7.310000  0.083092  740.532837
732  7.320000  0.083183  741.472412
733  7.330000  0.083276  742.599915
734  7.340000  0.083197  734.639832
735  7.350000  0.083602  739.399536
736  7.360000  0.082328  738.028381
737  7.370000  0.082685  739.489014
738  7.380000  0.084375  736.419617
739  7.390000  0.084256  733.867371
740  7.400000  0.082798  732.695618
741  7.410000  0.083318  729.291748
742  7.420000  0.082498  735.096130
743  7.430000  0.081199  729.986389
744  7.440000  0.079795  732.107910
745  7.450000  0.080231  732.478760
746  7.460000  0.080492  734.961365
747  7.470000  0.081255  735.099792
748  7.480000  0.080954  734.015747
749  7.490000  0.080703  734.394775
750  7.500000  0.080684  728.598267
751  7.510000  0.081436  731.054504
752  7.520000  0.081566  739.201355
753  7.530000  0.080496  734.649597
754  7.540000  0.080602  736.746094
755  7.550000  0.079596  738.670837
756  7.560000  0.079936  733.462769
757  7.570000  0.080281  737.424622
758  7.580000  0.079776  738.750610
759  7.590000  0.080967  740.612000
760  7.600000  0.080898  734.504211
761  7.610000  0.079932  732.795227
762  7.620000  0.080408  737.632874
763  7.630000  0.081276  737.050903
764  7.640000  0.080598  736.270325
765  7.650000  0.080393  735.551086
766  7.660000  0.079010  735.485291
767  7.670000  0.080018  732.735168
768  7.680000  0.081112  727.912842
769  7.690000  0.080619  735.513794
770  7.700000  0.080665  735.524902
771  7.710000  0.080019  729.529785
772  7.720000  0.079849  727.412109
773  7.730000  0.079831  723.381165
774  7.740000  0.079196  717.266785
775  7.750000  0.078896  717.589722
776  7.760000  0.077931  712.613892
777  7.770000  0.077270  712.501160
778  7.780000  0.077502  713.688904
779  7.790000  0.078809  716.100647
780  7.800000  0.080506  718.059204
781  7.810000  0.080501  711.578430
782  7.820000  0.078828  715.152100
783  7.830000  0.078612  713.574951
784  7.840000  0.076793  709.533875
785  7.850000  0.075875  704.926514
786  7.860000  0.074645  703.690430
787  7.870000  0.074250  704.989685
788  7.880000  0.074362  706.229797
789  7.890000  0.074185  708.775452
790  7.900000  0.073532  708.811218
791  7.910000  0.075363  705.045166
792  7.920000  0.076975  714.014954
793  7.930000  0.077160  709.683777
794  7.940000  0.077445  711.909241
795  7.950000  0.079372  709.785034
796  7.960000  0.079914  712.079163
797  7.970000  0.080279  708.142700
798  7.980000  0.080003  706.492126
799  7.990000  0.079133  705.376160
800  8.000000  0.079225  703.890442
