# Dark Energy Evolution Data
# time, w, scale_factor, energy_density, pressure
46.64, 0.997815, 105.969, 0.00998908, 0.00996725
46.65, 0.997814, 106.075, 0.00998908, 0.00996724
46.66, 0.997813, 106.181, 0.00998908, 0.00996723
46.67, 0.997812, 106.288, 0.00998907, 0.00996721
46.68, 0.997811, 106.394, 0.00998907, 0.0099672
46.69, 0.99781, 106.5, 0.00998906, 0.00996718
46.7, 0.997809, 106.607, 0.00998906, 0.00996717
46.71, 0.997808, 106.713, 0.00998905, 0.00996716
46.72, 0.997807, 106.82, 0.00998905, 0.00996714
46.73, 0.997806, 106.927, 0.00998904, 0.00996713
46.74, 0.997805, 107.034, 0.00998904, 0.00996711
46.75, 0.997804, 107.141, 0.00998903, 0.0099671
46.76, 0.997803, 107.248, 0.00998903, 0.00996709
46.77, 0.997802, 107.355, 0.00998902, 0.00996707
46.78, 0.997801, 107.463, 0.00998902, 0.00996706
46.79, 0.997801, 107.57, 0.00998901, 0.00996704
46.8, 0.9978, 107.678, 0.00998901, 0.00996703
46.81, 0.997799, 107.785, 0.00998901, 0.00996702
46.82, 0.997798, 107.893, 0.009989, 0.009967
46.83, 0.997797, 108.001, 0.009989, 0.00996699
46.84, 0.997796, 108.109, 0.00998899, 0.00996697
46.85, 0.997795, 108.217, 0.00998899, 0.00996696
46.86, 0.997794, 108.325, 0.00998898, 0.00996695
46.87, 0.997793, 108.433, 0.00998898, 0.00996693
46.88, 0.997792, 108.542, 0.00998897, 0.00996692
46.89, 0.997791, 108.65, 0.00998897, 0.0099669
46.9, 0.99779, 108.759, 0.00998896, 0.00996689
46.91, 0.997789, 108.868, 0.00998896, 0.00996688
46.92, 0.997788, 108.977, 0.00998895, 0.00996686
46.93, 0.997787, 109.086, 0.00998895, 0.00996685
46.94, 0.997786, 109.195, 0.00998894, 0.00996683
46.95, 0.997785, 109.304, 0.00998894, 0.00996682
46.96, 0.997785, 109.413, 0.00998894, 0.0099668
46.97, 0.997784, 109.523, 0.00998893, 0.00996679
46.98, 0.997783, 109.632, 0.00998893, 0.00996678
46.99, 0.997782, 109.742, 0.00998892, 0.00996676
47, 0.997781, 109.852, 0.00998892, 0.00996675
47.01, 0.99778, 109.961, 0.00998891, 0.00996673
47.02, 0.997779, 110.071, 0.00998891, 0.00996672
47.03, 0.997778, 110.181, 0.0099889, 0.00996671
47.04, 0.997777, 110.292, 0.0099889, 0.00996669
47.05, 0.997776, 110.402, 0.00998889, 0.00996668
47.06, 0.997775, 110.512, 0.00998889, 0.00996666
47.07, 0.997774, 110.623, 0.00998888, 0.00996665
47.08, 0.997773, 110.733, 0.00998888, 0.00996664
47.09, 0.997772, 110.844, 0.00998887, 0.00996662
47.1, 0.997771, 110.955, 0.00998887, 0.00996661
47.11, 0.99777, 111.066, 0.00998886, 0.00996659
47.12, 0.997769, 111.177, 0.00998886, 0.00996658
47.13, 0.997768, 111.288, 0.00998886, 0.00996656
47.14, 0.997768, 111.399, 0.00998885, 0.00996655
47.15, 0.997767, 111.511, 0.00998885, 0.00996654
47.16, 0.997766, 111.622, 0.00998884, 0.00996652
47.17, 0.997765, 111.734, 0.00998884, 0.00996651
47.18, 0.997764, 111.846, 0.00998883, 0.00996649
47.19, 0.997763, 111.957, 0.00998883, 0.00996648
47.2, 0.997762, 112.069, 0.00998882, 0.00996647
47.21, 0.997761, 112.182, 0.00998882, 0.00996645
47.22, 0.99776, 112.294, 0.00998881, 0.00996644
47.23, 0.997759, 112.406, 0.00998881, 0.00996642
47.24, 0.997758, 112.518, 0.0099888, 0.00996641
47.25, 0.997757, 112.631, 0.0099888, 0.00996639
47.26, 0.997756, 112.743, 0.00998879, 0.00996638
47.27, 0.997755, 112.856, 0.00998879, 0.00996637
47.28, 0.997754, 112.969, 0.00998878, 0.00996635
47.29, 0.997753, 113.082, 0.00998878, 0.00996634
47.3, 0.997752, 113.195, 0.00998877, 0.00996632
47.31, 0.997751, 113.308, 0.00998877, 0.00996631
47.32, 0.997751, 113.422, 0.00998877, 0.0099663
47.33, 0.99775, 113.535, 0.00998876, 0.00996628
47.34, 0.997749, 113.649, 0.00998876, 0.00996627
47.35, 0.997748, 113.762, 0.00998875, 0.00996625
47.36, 0.997747, 113.876, 0.00998875, 0.00996624
47.37, 0.997746, 113.99, 0.00998874, 0.00996622
47.38, 0.997745, 114.104, 0.00998874, 0.00996621
47.39, 0.997744, 114.218, 0.00998873, 0.0099662
47.4, 0.997743, 114.332, 0.00998873, 0.00996618
47.41, 0.997742, 114.446, 0.00998872, 0.00996617
47.42, 0.997741, 114.561, 0.00998872, 0.00996615
47.43, 0.99774, 114.675, 0.00998871, 0.00996614
47.44, 0.997739, 114.79, 0.00998871, 0.00996612
47.45, 0.997738, 114.905, 0.0099887, 0.00996611
47.46, 0.997737, 115.02, 0.0099887, 0.0099661
47.47, 0.997736, 115.135, 0.00998869, 0.00996608
47.48, 0.997735, 115.25, 0.00998869, 0.00996607
47.49, 0.997734, 115.365, 0.00998868, 0.00996605
47.5, 0.997733, 115.481, 0.00998868, 0.00996604
47.51, 0.997732, 115.596, 0.00998868, 0.00996603
47.52, 0.997731, 115.712, 0.00998867, 0.00996601
47.53, 0.997731, 115.827, 0.00998867, 0.009966
47.54, 0.99773, 115.943, 0.00998866, 0.00996598
47.55, 0.997729, 116.059, 0.00998866, 0.00996597
47.56, 0.997728, 116.175, 0.00998865, 0.00996595
47.57, 0.997727, 116.291, 0.00998865, 0.00996594
47.58, 0.997726, 116.408, 0.00998864, 0.00996593
47.59, 0.997725, 116.524, 0.00998864, 0.00996591
47.6, 0.997724, 116.64, 0.00998863, 0.0099659
47.61, 0.997723, 116.757, 0.00998863, 0.00996588
47.62, 0.997722, 116.874, 0.00998862, 0.00996587
47.63, 0.997721, 116.991, 0.00998862, 0.00996585
47.64, 0.99772, 117.108, 0.00998861, 0.00996584
47.65, 0.997719, 117.225, 0.00998861, 0.00996583
47.66, 0.997718, 117.342, 0.0099886, 0.00996581
47.67, 0.997717, 117.459, 0.0099886, 0.0099658
47.68, 0.997716, 117.577, 0.00998859, 0.00996578
47.69, 0.997715, 117.694, 0.00998859, 0.00996577
47.7, 0.997714, 117.812, 0.00998858, 0.00996575
47.71, 0.997713, 117.93, 0.00998858, 0.00996574
47.72, 0.997712, 118.048, 0.00998858, 0.00996572
47.73, 0.997711, 118.166, 0.00998857, 0.00996571
47.74, 0.99771, 118.284, 0.00998857, 0.0099657
47.75, 0.99771, 118.402, 0.00998856, 0.00996568
47.76, 0.997709, 118.521, 0.00998856, 0.00996567
47.77, 0.997708, 118.639, 0.00998855, 0.00996565
47.78, 0.997707, 118.758, 0.00998855, 0.00996564
47.79, 0.997706, 118.877, 0.00998854, 0.00996562
47.8, 0.997705, 118.995, 0.00998854, 0.00996561
47.81, 0.997704, 119.114, 0.00998853, 0.0099656
47.82, 0.997703, 119.233, 0.00998853, 0.00996558
47.83, 0.997702, 119.353, 0.00998852, 0.00996557
47.84, 0.997701, 119.472, 0.00998852, 0.00996555
47.85, 0.9977, 119.592, 0.00998851, 0.00996554
47.86, 0.997699, 119.711, 0.00998851, 0.00996552
47.87, 0.997698, 119.831, 0.0099885, 0.00996551
47.88, 0.997697, 119.951, 0.0099885, 0.0099655
47.89, 0.997696, 120.071, 0.00998849, 0.00996548
47.9, 0.997695, 120.191, 0.00998849, 0.00996547
47.91, 0.997694, 120.311, 0.00998848, 0.00996545
47.92, 0.997693, 120.431, 0.00998848, 0.00996544
47.93, 0.997692, 120.552, 0.00998847, 0.00996542
47.94, 0.997691, 120.672, 0.00998847, 0.00996541
47.95, 0.99769, 120.793, 0.00998846, 0.00996539
47.96, 0.997689, 120.914, 0.00998846, 0.00996538
47.97, 0.997688, 121.034, 0.00998846, 0.00996537
47.98, 0.997687, 121.155, 0.00998845, 0.00996535
47.99, 0.997686, 121.277, 0.00998845, 0.00996534
48, 0.997685, 121.398, 0.00998844, 0.00996532
48.01, 0.997685, 121.519, 0.00998844, 0.00996531
48.02, 0.997684, 121.641, 0.00998843, 0.00996529
48.03, 0.997683, 121.762, 0.00998843, 0.00996528
48.04, 0.997682, 121.884, 0.00998842, 0.00996527
48.05, 0.997681, 122.006, 0.00998842, 0.00996525
48.06, 0.99768, 122.128, 0.00998841, 0.00996524
48.07, 0.997679, 122.25, 0.00998841, 0.00996522
48.08, 0.997678, 122.372, 0.0099884, 0.00996521
48.09, 0.997677, 122.495, 0.0099884, 0.00996519
48.1, 0.997676, 122.617, 0.00998839, 0.00996518
48.11, 0.997675, 122.74, 0.00998839, 0.00996516
48.12, 0.997674, 122.863, 0.00998838, 0.00996515
48.13, 0.997673, 122.985, 0.00998838, 0.00996514
48.14, 0.997672, 123.108, 0.00998837, 0.00996512
48.15, 0.997671, 123.231, 0.00998837, 0.00996511
48.16, 0.99767, 123.355, 0.00998836, 0.00996509
48.17, 0.997669, 123.478, 0.00998836, 0.00996508
48.18, 0.997668, 123.602, 0.00998835, 0.00996506
48.19, 0.997667, 123.725, 0.00998835, 0.00996505
48.2, 0.997666, 123.849, 0.00998834, 0.00996503
48.21, 0.997665, 123.973, 0.00998834, 0.00996502
48.22, 0.997664, 124.097, 0.00998834, 0.00996501
48.23, 0.997663, 124.221, 0.00998833, 0.00996499
48.24, 0.997662, 124.345, 0.00998833, 0.00996498
48.25, 0.997661, 124.469, 0.00998832, 0.00996496
48.26, 0.99766, 124.594, 0.00998832, 0.00996495
48.27, 0.997659, 124.718, 0.00998831, 0.00996493
48.28, 0.997658, 124.843, 0.00998831, 0.00996492
48.29, 0.997657, 124.968, 0.0099883, 0.0099649
48.3, 0.997657, 125.093, 0.0099883, 0.00996489
48.31, 0.997656, 125.218, 0.00998829, 0.00996487
48.32, 0.997655, 125.343, 0.00998829, 0.00996486
48.33, 0.997654, 125.468, 0.00998828, 0.00996485
48.34, 0.997653, 125.594, 0.00998828, 0.00996483
48.35, 0.997652, 125.719, 0.00998827, 0.00996482
48.36, 0.997651, 125.845, 0.00998827, 0.0099648
48.37, 0.99765, 125.971, 0.00998826, 0.00996479
48.38, 0.997649, 126.097, 0.00998826, 0.00996477
48.39, 0.997648, 126.223, 0.00998825, 0.00996476
48.4, 0.997647, 126.349, 0.00998825, 0.00996474
48.41, 0.997646, 126.476, 0.00998824, 0.00996473
48.42, 0.997645, 126.602, 0.00998824, 0.00996471
48.43, 0.997644, 126.729, 0.00998823, 0.0099647
48.44, 0.997643, 126.855, 0.00998823, 0.00996469
48.45, 0.997642, 126.982, 0.00998822, 0.00996467
48.46, 0.997641, 127.109, 0.00998822, 0.00996466
48.47, 0.99764, 127.236, 0.00998821, 0.00996464
48.48, 0.997639, 127.363, 0.00998821, 0.00996463
48.49, 0.997638, 127.491, 0.0099882, 0.00996461
48.5, 0.997637, 127.618, 0.0099882, 0.0099646
48.51, 0.997636, 127.746, 0.00998819, 0.00996458
48.52, 0.997635, 127.874, 0.00998819, 0.00996457
48.53, 0.997634, 128.002, 0.00998819, 0.00996455
48.54, 0.997633, 128.13, 0.00998818, 0.00996454
48.55, 0.997632, 128.258, 0.00998818, 0.00996453
48.56, 0.997631, 128.386, 0.00998817, 0.00996451
48.57, 0.99763, 128.514, 0.00998817, 0.0099645
48.58, 0.997629, 128.643, 0.00998816, 0.00996448
48.59, 0.997628, 128.771, 0.00998816, 0.00996447
48.6, 0.997627, 128.9, 0.00998815, 0.00996445
48.61, 0.997626, 129.029, 0.00998815, 0.00996444
48.62, 0.997625, 129.158, 0.00998814, 0.00996442
48.63, 0.997624, 129.287, 0.00998814, 0.00996441
48.64, 0.997623, 129.416, 0.00998813, 0.00996439
48.65, 0.997622, 129.546, 0.00998813, 0.00996438
48.66, 0.997622, 129.675, 0.00998812, 0.00996437
48.67, 0.997621, 129.805, 0.00998812, 0.00996435
48.68, 0.99762, 129.935, 0.00998811, 0.00996434
48.69, 0.997619, 130.065, 0.00998811, 0.00996432
48.7, 0.997618, 130.195, 0.0099881, 0.00996431
48.71, 0.997617, 130.325, 0.0099881, 0.00996429
48.72, 0.997616, 130.455, 0.00998809, 0.00996428
48.73, 0.997615, 130.586, 0.00998809, 0.00996426
48.74, 0.997614, 130.716, 0.00998808, 0.00996425
48.75, 0.997613, 130.847, 0.00998808, 0.00996423
48.76, 0.997612, 130.978, 0.00998807, 0.00996422
48.77, 0.997611, 131.109, 0.00998807, 0.0099642
48.78, 0.99761, 131.24, 0.00998806, 0.00996419
48.79, 0.997609, 131.371, 0.00998806, 0.00996418
48.8, 0.997608, 131.503, 0.00998805, 0.00996416
48.81, 0.997607, 131.634, 0.00998805, 0.00996415
48.82, 0.997606, 131.766, 0.00998804, 0.00996413
48.83, 0.997605, 131.897, 0.00998804, 0.00996412
48.84, 0.997604, 132.029, 0.00998803, 0.0099641
48.85, 0.997603, 132.161, 0.00998803, 0.00996409
48.86, 0.997602, 132.293, 0.00998802, 0.00996407
48.87, 0.997601, 132.426, 0.00998802, 0.00996406
48.88, 0.9976, 132.558, 0.00998801, 0.00996404
48.89, 0.997599, 132.691, 0.00998801, 0.00996403
48.9, 0.997598, 132.823, 0.009988, 0.00996401
48.91, 0.997597, 132.956, 0.009988, 0.009964
48.92, 0.997596, 133.089, 0.00998799, 0.00996398
48.93, 0.997595, 133.222, 0.00998799, 0.00996397
48.94, 0.997594, 133.355, 0.00998799, 0.00996396
48.95, 0.997593, 133.489, 0.00998798, 0.00996394
48.96, 0.997592, 133.622, 0.00998798, 0.00996393
48.97, 0.997591, 133.756, 0.00998797, 0.00996391
48.98, 0.99759, 133.89, 0.00998797, 0.0099639
48.99, 0.997589, 134.023, 0.00998796, 0.00996388
49, 0.997588, 134.157, 0.00998796, 0.00996387
49.01, 0.997587, 134.292, 0.00998795, 0.00996385
49.02, 0.997586, 134.426, 0.00998795, 0.00996384
49.03, 0.997585, 134.56, 0.00998794, 0.00996382
49.04, 0.997584, 134.695, 0.00998794, 0.00996381
49.05, 0.997583, 134.83, 0.00998793, 0.00996379
49.06, 0.997582, 134.964, 0.00998793, 0.00996378
49.07, 0.997581, 135.099, 0.00998792, 0.00996376
49.08, 0.99758, 135.234, 0.00998792, 0.00996375
49.09, 0.997579, 135.37, 0.00998791, 0.00996373
49.1, 0.997578, 135.505, 0.00998791, 0.00996372
49.11, 0.997577, 135.64, 0.0099879, 0.00996371
49.12, 0.997576, 135.776, 0.0099879, 0.00996369
49.13, 0.997575, 135.912, 0.00998789, 0.00996368
49.14, 0.997574, 136.048, 0.00998789, 0.00996366
49.15, 0.997573, 136.184, 0.00998788, 0.00996365
49.16, 0.997572, 136.32, 0.00998788, 0.00996363
49.17, 0.997571, 136.456, 0.00998787, 0.00996362
49.18, 0.99757, 136.593, 0.00998787, 0.0099636
49.19, 0.99757, 136.729, 0.00998786, 0.00996359
49.2, 0.997569, 136.866, 0.00998786, 0.00996357
49.21, 0.997568, 137.003, 0.00998785, 0.00996356
49.22, 0.997567, 137.14, 0.00998785, 0.00996354
49.23, 0.997566, 137.277, 0.00998784, 0.00996353
49.24, 0.997565, 137.414, 0.00998784, 0.00996351
49.25, 0.997564, 137.552, 0.00998783, 0.0099635
49.26, 0.997563, 137.689, 0.00998783, 0.00996348
49.27, 0.997562, 137.827, 0.00998782, 0.00996347
49.28, 0.997561, 137.965, 0.00998782, 0.00996345
49.29, 0.99756, 138.103, 0.00998781, 0.00996344
49.3, 0.997559, 138.241, 0.00998781, 0.00996342
49.31, 0.997558, 138.379, 0.0099878, 0.00996341
49.32, 0.997557, 138.517, 0.0099878, 0.00996339
49.33, 0.997556, 138.656, 0.00998779, 0.00996338
49.34, 0.997555, 138.794, 0.00998779, 0.00996337
49.35, 0.997554, 138.933, 0.00998778, 0.00996335
49.36, 0.997553, 139.072, 0.00998778, 0.00996334
49.37, 0.997552, 139.211, 0.00998777, 0.00996332
49.38, 0.997551, 139.35, 0.00998777, 0.00996331
49.39, 0.99755, 139.49, 0.00998776, 0.00996329
49.4, 0.997549, 139.629, 0.00998776, 0.00996328
49.41, 0.997548, 139.769, 0.00998775, 0.00996326
49.42, 0.997547, 139.909, 0.00998775, 0.00996325
49.43, 0.997546, 140.048, 0.00998774, 0.00996323
49.44, 0.997545, 140.188, 0.00998774, 0.00996322
49.45, 0.997544, 140.329, 0.00998773, 0.0099632
49.46, 0.997543, 140.469, 0.00998773, 0.00996319
49.47, 0.997542, 140.609, 0.00998772, 0.00996317
49.48, 0.997541, 140.75, 0.00998772, 0.00996316
49.49, 0.99754, 140.891, 0.00998771, 0.00996314
49.5, 0.997539, 141.032, 0.00998771, 0.00996313
49.51, 0.997538, 141.173, 0.0099877, 0.00996311
49.52, 0.997537, 141.314, 0.0099877, 0.0099631
49.53, 0.997536, 141.455, 0.00998769, 0.00996308
49.54, 0.997535, 141.596, 0.00998769, 0.00996307
49.55, 0.997534, 141.738, 0.00998768, 0.00996305
49.56, 0.997533, 141.88, 0.00998768, 0.00996304
49.57, 0.997532, 142.022, 0.00998767, 0.00996302
49.58, 0.997531, 142.164, 0.00998767, 0.00996301
49.59, 0.99753, 142.306, 0.00998766, 0.00996299
49.6, 0.997529, 142.448, 0.00998766, 0.00996298
49.61, 0.997528, 142.591, 0.00998765, 0.00996296
49.62, 0.997527, 142.733, 0.00998765, 0.00996295
49.63, 0.997526, 142.876, 0.00998764, 0.00996293
49.64, 0.997525, 143.019, 0.00998764, 0.00996292
49.65, 0.997524, 143.162, 0.00998763, 0.0099629
49.66, 0.997523, 143.305, 0.00998763, 0.00996289
49.67, 0.997522, 143.448, 0.00998763, 0.00996287
49.68, 0.997521, 143.592, 0.00998762, 0.00996286
49.69, 0.99752, 143.735, 0.00998762, 0.00996285
49.7, 0.997519, 143.879, 0.00998761, 0.00996283
49.71, 0.997518, 144.023, 0.00998761, 0.00996282
49.72, 0.997517, 144.167, 0.0099876, 0.0099628
49.73, 0.997516, 144.311, 0.0099876, 0.00996279
49.74, 0.997515, 144.455, 0.00998759, 0.00996277
49.75, 0.997514, 144.6, 0.00998759, 0.00996276
49.76, 0.997513, 144.744, 0.00998758, 0.00996274
49.77, 0.997512, 144.889, 0.00998758, 0.00996273
49.78, 0.997511, 145.034, 0.00998757, 0.00996271
49.79, 0.99751, 145.179, 0.00998757, 0.0099627
49.8, 0.997509, 145.324, 0.00998756, 0.00996268
49.81, 0.997508, 145.469, 0.00998756, 0.00996267
49.82, 0.997507, 145.615, 0.00998755, 0.00996265
49.83, 0.997506, 145.76, 0.00998755, 0.00996264
49.84, 0.997505, 145.906, 0.00998754, 0.00996262
49.85, 0.997504, 146.052, 0.00998754, 0.00996261
49.86, 0.997503, 146.198, 0.00998753, 0.00996259
49.87, 0.997502, 146.344, 0.00998753, 0.00996258
49.88, 0.997501, 146.49, 0.00998752, 0.00996256
49.89, 0.9975, 146.637, 0.00998752, 0.00996255
49.9, 0.997499, 146.784, 0.00998751, 0.00996253
49.91, 0.997498, 146.93, 0.00998751, 0.00996252
49.92, 0.997497, 147.077, 0.0099875, 0.0099625
49.93, 0.997496, 147.224, 0.0099875, 0.00996249
49.94, 0.997495, 147.371, 0.00998749, 0.00996247
49.95, 0.997494, 147.519, 0.00998749, 0.00996246
49.96, 0.997493, 147.666, 0.00998748, 0.00996244
49.97, 0.997492, 147.814, 0.00998748, 0.00996243
49.98, 0.997491, 147.962, 0.00998747, 0.00996241
49.99, 0.99749, 148.11, 0.00998747, 0.0099624
50, 0.997489, 148.258, 0.00998746, 0.00996238
50.01, 0.997488, 148.406, 0.00998746, 0.00996237
50.02, 0.997487, 148.554, 0.00998745, 0.00996235
50.03, 0.997486, 148.703, 0.00998745, 0.00996234
50.04, 0.997485, 148.852, 0.00998744, 0.00996232
50.05, 0.997484, 149, 0.00998744, 0.00996231
50.06, 0.997483, 149.149, 0.00998743, 0.00996229
50.07, 0.997482, 149.299, 0.00998743, 0.00996228
50.08, 0.997481, 149.448, 0.00998742, 0.00996226
50.09, 0.99748, 149.597, 0.00998742, 0.00996225
50.1, 0.997479, 149.747, 0.00998741, 0.00996223
50.11, 0.997478, 149.897, 0.00998741, 0.00996222
50.12, 0.997477, 150.046, 0.0099874, 0.0099622
50.13, 0.997476, 150.197, 0.0099874, 0.00996219
50.14, 0.997475, 150.347, 0.00998739, 0.00996217
50.15, 0.997474, 150.497, 0.00998739, 0.00996216
50.16, 0.997473, 150.648, 0.00998738, 0.00996214
50.17, 0.997472, 150.798, 0.00998738, 0.00996213
50.18, 0.997471, 150.949, 0.00998737, 0.00996211
50.19, 0.99747, 151.1, 0.00998737, 0.0099621
50.2, 0.997469, 151.251, 0.00998736, 0.00996208
50.21, 0.997468, 151.402, 0.00998736, 0.00996207
50.22, 0.997467, 151.554, 0.00998735, 0.00996205
50.23, 0.997466, 151.705, 0.00998735, 0.00996204
50.24, 0.997465, 151.857, 0.00998734, 0.00996202
50.25, 0.997464, 152.009, 0.00998734, 0.00996201
50.26, 0.997463, 152.161, 0.00998733, 0.00996199
50.27, 0.997462, 152.313, 0.00998733, 0.00996198
50.28, 0.997461, 152.465, 0.00998732, 0.00996196
50.29, 0.99746, 152.617, 0.00998732, 0.00996195
50.3, 0.997459, 152.77, 0.00998731, 0.00996193
50.31, 0.997458, 152.923, 0.00998731, 0.00996191
50.32, 0.997457, 153.076, 0.0099873, 0.0099619
50.33, 0.997456, 153.229, 0.00998729, 0.00996188
50.34, 0.997455, 153.382, 0.00998729, 0.00996187
50.35, 0.997454, 153.535, 0.00998728, 0.00996185
50.36, 0.997453, 153.689, 0.00998728, 0.00996184
50.37, 0.997452, 153.843, 0.00998727, 0.00996182
50.38, 0.997451, 153.996, 0.00998727, 0.00996181
50.39, 0.99745, 154.15, 0.00998726, 0.00996179
50.4, 0.997449, 154.304, 0.00998726, 0.00996178
50.41, 0.997448, 154.459, 0.00998725, 0.00996176
50.42, 0.997447, 154.613, 0.00998725, 0.00996175
50.43, 0.997446, 154.768, 0.00998724, 0.00996173
50.44, 0.997445, 154.922, 0.00998724, 0.00996172
50.45, 0.997444, 155.077, 0.00998723, 0.0099617
50.46, 0.997443, 155.232, 0.00998723, 0.00996169
50.47, 0.997442, 155.388, 0.00998722, 0.00996167
50.48, 0.997441, 155.543, 0.00998722, 0.00996166
50.49, 0.99744, 155.699, 0.00998721, 0.00996164
50.5, 0.997439, 155.854, 0.00998721, 0.00996163
50.51, 0.997438, 156.01, 0.0099872, 0.00996161
50.52, 0.997437, 156.166, 0.0099872, 0.0099616
50.53, 0.997436, 156.322, 0.00998719, 0.00996158
50.54, 0.997434, 156.478, 0.00998719, 0.00996157
50.55, 0.997433, 156.635, 0.00998718, 0.00996155
50.56, 0.997432, 156.792, 0.00998718, 0.00996154
50.57, 0.997431, 156.948, 0.00998717, 0.00996152
50.58, 0.99743, 157.105, 0.00998717, 0.00996151
50.59, 0.997429, 157.262, 0.00998716, 0.00996149
50.6, 0.997428, 157.42, 0.00998716, 0.00996148
50.61, 0.997427, 157.577, 0.00998715, 0.00996146
50.62, 0.997426, 157.735, 0.00998715, 0.00996145
50.63, 0.997425, 157.892, 0.00998714, 0.00996143
50.64, 0.997424, 158.05, 0.00998714, 0.00996142
50.65, 0.997423, 158.208, 0.00998713, 0.0099614
50.66, 0.997422, 158.366, 0.00998713, 0.00996138
50.67, 0.997421, 158.525, 0.00998712, 0.00996137
50.68, 0.99742, 158.683, 0.00998712, 0.00996135
50.69, 0.997419, 158.842, 0.00998711, 0.00996134
50.7, 0.997418, 159.001, 0.00998711, 0.00996132
50.71, 0.997417, 159.16, 0.0099871, 0.00996131
50.72, 0.997416, 159.319, 0.0099871, 0.00996129
50.73, 0.997415, 159.478, 0.00998709, 0.00996128
50.74, 0.997414, 159.638, 0.00998709, 0.00996126
50.75, 0.997413, 159.797, 0.00998708, 0.00996125
50.76, 0.997412, 159.957, 0.00998708, 0.00996123
50.77, 0.997411, 160.117, 0.00998707, 0.00996122
50.78, 0.99741, 160.277, 0.00998707, 0.0099612
50.79, 0.997409, 160.437, 0.00998706, 0.00996119
50.8, 0.997408, 160.598, 0.00998706, 0.00996117
50.81, 0.997407, 160.758, 0.00998705, 0.00996116
50.82, 0.997406, 160.919, 0.00998705, 0.00996114
50.83, 0.997405, 161.08, 0.00998704, 0.00996113
50.84, 0.997404, 161.241, 0.00998704, 0.00996111
50.85, 0.997403, 161.402, 0.00998703, 0.0099611
50.86, 0.997402, 161.563, 0.00998703, 0.00996108
50.87, 0.997401, 161.725, 0.00998702, 0.00996106
50.88, 0.9974, 161.887, 0.00998702, 0.00996105
50.89, 0.997399, 162.049, 0.00998701, 0.00996103
50.9, 0.997398, 162.211, 0.00998701, 0.00996102
50.91, 0.997397, 162.373, 0.009987, 0.009961
50.92, 0.997396, 162.535, 0.009987, 0.00996099
50.93, 0.997395, 162.698, 0.00998699, 0.00996097
50.94, 0.997394, 162.86, 0.00998699, 0.00996096
50.95, 0.997393, 163.023, 0.00998698, 0.00996094
50.96, 0.997392, 163.186, 0.00998698, 0.00996093
50.97, 0.997391, 163.349, 0.00998697, 0.00996091
50.98, 0.99739, 163.513, 0.00998697, 0.0099609
50.99, 0.997389, 163.676, 0.00998696, 0.00996088
51, 0.997388, 163.84, 0.00998696, 0.00996087
51.01, 0.997387, 164.004, 0.00998695, 0.00996085
51.02, 0.997386, 164.168, 0.00998695, 0.00996084
51.03, 0.997385, 164.332, 0.00998694, 0.00996082
51.04, 0.997384, 164.496, 0.00998693, 0.0099608
51.05, 0.997383, 164.66, 0.00998693, 0.00996079
51.06, 0.997382, 164.825, 0.00998692, 0.00996077
51.07, 0.99738, 164.99, 0.00998692, 0.00996076
51.08, 0.997379, 165.155, 0.00998691, 0.00996074
51.09, 0.997378, 165.32, 0.00998691, 0.00996073
51.1, 0.997377, 165.485, 0.0099869, 0.00996071
51.11, 0.997376, 165.651, 0.0099869, 0.0099607
51.12, 0.997375, 165.816, 0.00998689, 0.00996068
51.13, 0.997374, 165.982, 0.00998689, 0.00996067
51.14, 0.997373, 166.148, 0.00998688, 0.00996065
51.15, 0.997372, 166.314, 0.00998688, 0.00996064
51.16, 0.997371, 166.481, 0.00998687, 0.00996062
51.17, 0.99737, 166.647, 0.00998687, 0.00996061
51.18, 0.997369, 166.814, 0.00998686, 0.00996059
51.19, 0.997368, 166.98, 0.00998686, 0.00996057
51.2, 0.997367, 167.147, 0.00998685, 0.00996056
51.21, 0.997366, 167.314, 0.00998685, 0.00996054
51.22, 0.997365, 167.482, 0.00998684, 0.00996053
51.23, 0.997364, 167.649, 0.00998684, 0.00996051
51.24, 0.997363, 167.817, 0.00998683, 0.0099605
51.25, 0.997362, 167.985, 0.00998683, 0.00996048
51.26, 0.997361, 168.153, 0.00998682, 0.00996047
51.27, 0.99736, 168.321, 0.00998682, 0.00996045
51.28, 0.997359, 168.489, 0.00998681, 0.00996044
51.29, 0.997358, 168.657, 0.00998681, 0.00996042
51.3, 0.997357, 168.826, 0.0099868, 0.00996041
51.31, 0.997356, 168.995, 0.0099868, 0.00996039
51.32, 0.997355, 169.164, 0.00998679, 0.00996037
51.33, 0.997354, 169.333, 0.00998679, 0.00996036
51.34, 0.997353, 169.502, 0.00998678, 0.00996034
51.35, 0.997352, 169.672, 0.00998678, 0.00996033
51.36, 0.997351, 169.841, 0.00998677, 0.00996031
51.37, 0.99735, 170.011, 0.00998677, 0.0099603
51.38, 0.997349, 170.181, 0.00998676, 0.00996028
51.39, 0.997348, 170.351, 0.00998676, 0.00996027
51.4, 0.997347, 170.522, 0.00998675, 0.00996025
51.41, 0.997346, 170.692, 0.00998675, 0.00996024
51.42, 0.997345, 170.863, 0.00998674, 0.00996022
51.43, 0.997343, 171.034, 0.00998674, 0.00996021
51.44, 0.997342, 171.205, 0.00998673, 0.00996019
51.45, 0.997341, 171.376, 0.00998672, 0.00996017
