# Dark Energy Evolution Data
# time, w, scale_factor, energy_density, pressure
51.23, -1, 1.00036, 5.01311e-11, -4.96067e-11
51.24, -1, 1.00036, 5.01312e-11, -4.96065e-11
51.25, -1, 1.00036, 5.01312e-11, -4.96064e-11
51.26, -1, 1.00036, 5.01313e-11, -4.96062e-11
51.27, -1, 1.00036, 5.01313e-11, -4.96061e-11
51.28, -1, 1.00036, 5.01314e-11, -4.96059e-11
51.29, -1, 1.00036, 5.01314e-11, -4.96057e-11
51.3, -1, 1.00036, 5.01315e-11, -4.96056e-11
51.31, -1, 1.00036, 5.01315e-11, -4.96054e-11
51.32, -1, 1.00036, 5.01316e-11, -4.96053e-11
51.33, -1, 1.00036, 5.01316e-11, -4.96051e-11
51.34, -1, 1.00036, 5.01317e-11, -4.9605e-11
51.35, -1, 1.00036, 5.01317e-11, -4.96048e-11
51.36, -1, 1.00036, 5.01318e-11, -4.96047e-11
51.37, -1, 1.00036, 5.01318e-11, -4.96045e-11
51.38, -1, 1.00036, 5.01319e-11, -4.96044e-11
51.39, -1, 1.00036, 5.01319e-11, -4.96042e-11
51.4, -1, 1.00036, 5.0132e-11, -4.96041e-11
51.41, -1, 1.00036, 5.0132e-11, -4.96039e-11
51.42, -1, 1.00036, 5.01321e-11, -4.96037e-11
51.43, -1, 1.00036, 5.01321e-11, -4.96036e-11
51.44, -1, 1.00036, 5.01322e-11, -4.96034e-11
51.45, -1, 1.00036, 5.01322e-11, -4.96033e-11
51.46, -1, 1.00036, 5.01323e-11, -4.96031e-11
51.47, -1, 1.00036, 5.01323e-11, -4.9603e-11
51.48, -1, 1.00036, 5.01324e-11, -4.96028e-11
51.49, -1, 1.00036, 5.01324e-11, -4.96027e-11
51.5, -1, 1.00036, 5.01325e-11, -4.96025e-11
51.51, -1, 1.00036, 5.01325e-11, -4.96024e-11
51.52, -1, 1.00036, 5.01326e-11, -4.96022e-11
51.53, -1, 1.00036, 5.01326e-11, -4.96021e-11
51.54, -1, 1.00036, 5.01327e-11, -4.96019e-11
51.55, -1, 1.00036, 5.01328e-11, -4.96017e-11
51.56, -1, 1.00036, 5.01328e-11, -4.96016e-11
51.57, -1, 1.00036, 5.01329e-11, -4.96014e-11
51.58, -1, 1.00036, 5.01329e-11, -4.96013e-11
51.59, -1, 1.00037, 5.0133e-11, -4.96011e-11
51.6, -1, 1.00037, 5.0133e-11, -4.9601e-11
51.61, -1, 1.00037, 5.01331e-11, -4.96008e-11
51.62, -1, 1.00037, 5.01331e-11, -4.96007e-11
51.63, -1, 1.00037, 5.01332e-11, -4.96005e-11
51.64, -1, 1.00037, 5.01332e-11, -4.96004e-11
51.65, -1, 1.00037, 5.01333e-11, -4.96002e-11
51.66, -1, 1.00037, 5.01333e-11, -4.96e-11
51.67, -1, 1.00037, 5.01334e-11, -4.95999e-11
51.68, -1, 1.00037, 5.01334e-11, -4.95997e-11
51.69, -1, 1.00037, 5.01335e-11, -4.95996e-11
51.7, -1, 1.00037, 5.01335e-11, -4.95994e-11
51.71, -1, 1.00037, 5.01336e-11, -4.95993e-11
51.72, -1, 1.00037, 5.01336e-11, -4.95991e-11
51.73, -1, 1.00037, 5.01337e-11, -4.9599e-11
51.74, -1, 1.00037, 5.01337e-11, -4.95988e-11
51.75, -1, 1.00037, 5.01338e-11, -4.95986e-11
51.76, -1, 1.00037, 5.01338e-11, -4.95985e-11
51.77, -1, 1.00037, 5.01339e-11, -4.95983e-11
51.78, -1, 1.00037, 5.01339e-11, -4.95982e-11
51.79, -1, 1.00037, 5.0134e-11, -4.9598e-11
51.8, -1, 1.00037, 5.0134e-11, -4.95979e-11
51.81, -1, 1.00037, 5.01341e-11, -4.95977e-11
51.82, -1, 1.00037, 5.01341e-11, -4.95976e-11
51.83, -1, 1.00037, 5.01342e-11, -4.95974e-11
51.84, -1, 1.00037, 5.01342e-11, -4.95973e-11
51.85, -1, 1.00037, 5.01343e-11, -4.95971e-11
51.86, -1, 1.00037, 5.01344e-11, -4.95969e-11
51.87, -1, 1.00037, 5.01344e-11, -4.95968e-11
51.88, -1, 1.00037, 5.01345e-11, -4.95966e-11
51.89, -1, 1.00037, 5.01345e-11, -4.95965e-11
51.9, -1, 1.00037, 5.01346e-11, -4.95963e-11
51.91, -1, 1.00037, 5.01346e-11, -4.95962e-11
51.92, -1, 1.00037, 5.01347e-11, -4.9596e-11
51.93, -1, 1.00037, 5.01347e-11, -4.95959e-11
51.94, -1, 1.00037, 5.01348e-11, -4.95957e-11
51.95, -1, 1.00037, 5.01348e-11, -4.95955e-11
51.96, -1, 1.00037, 5.01349e-11, -4.95954e-11
51.97, -1, 1.00037, 5.01349e-11, -4.95952e-11
51.98, -1, 1.00037, 5.0135e-11, -4.95951e-11
51.99, -1, 1.00037, 5.0135e-11, -4.95949e-11
52, -1, 1.00037, 5.01351e-11, -4.95948e-11
52.01, -1, 1.00037, 5.01351e-11, -4.95946e-11
52.02, -1, 1.00037, 5.01352e-11, -4.95945e-11
52.03, -1, 1.00037, 5.01352e-11, -4.95943e-11
52.04, -1, 1.00037, 5.01353e-11, -4.95941e-11
52.05, -1, 1.00037, 5.01353e-11, -4.9594e-11
52.06, -1, 1.00037, 5.01354e-11, -4.95938e-11
52.07, -1, 1.00037, 5.01354e-11, -4.95937e-11
52.08, -1, 1.00037, 5.01355e-11, -4.95935e-11
52.09, -1, 1.00037, 5.01355e-11, -4.95934e-11
52.1, -1, 1.00037, 5.01356e-11, -4.95932e-11
52.11, -1, 1.00037, 5.01356e-11, -4.95931e-11
52.12, -1, 1.00037, 5.01357e-11, -4.95929e-11
52.13, -1, 1.00037, 5.01358e-11, -4.95927e-11
52.14, -1, 1.00037, 5.01358e-11, -4.95926e-11
52.15, -1, 1.00037, 5.01359e-11, -4.95924e-11
52.16, -1, 1.00037, 5.01359e-11, -4.95923e-11
52.17, -1, 1.00037, 5.0136e-11, -4.95921e-11
52.18, -1, 1.00037, 5.0136e-11, -4.9592e-11
52.19, -1, 1.00037, 5.01361e-11, -4.95918e-11
52.2, -1, 1.00037, 5.01361e-11, -4.95916e-11
52.21, -1, 1.00037, 5.01362e-11, -4.95915e-11
52.22, -1, 1.00037, 5.01362e-11, -4.95913e-11
52.23, -1, 1.00037, 5.01363e-11, -4.95912e-11
52.24, -1, 1.00037, 5.01363e-11, -4.9591e-11
52.25, -1, 1.00037, 5.01364e-11, -4.95909e-11
52.26, -1, 1.00037, 5.01364e-11, -4.95907e-11
52.27, -1, 1.00037, 5.01365e-11, -4.95906e-11
52.28, -1, 1.00037, 5.01365e-11, -4.95904e-11
52.29, -1, 1.00037, 5.01366e-11, -4.95902e-11
52.3, -1, 1.00037, 5.01366e-11, -4.95901e-11
52.31, -1, 1.00037, 5.01367e-11, -4.95899e-11
52.32, -1, 1.00037, 5.01367e-11, -4.95898e-11
52.33, -1, 1.00037, 5.01368e-11, -4.95896e-11
52.34, -1, 1.00037, 5.01368e-11, -4.95895e-11
52.35, -1, 1.00037, 5.01369e-11, -4.95893e-11
52.36, -1, 1.00037, 5.0137e-11, -4.95891e-11
52.37, -1, 1.00037, 5.0137e-11, -4.9589e-11
52.38, -1, 1.00037, 5.01371e-11, -4.95888e-11
52.39, -1, 1.00037, 5.01371e-11, -4.95887e-11
52.4, -1, 1.00037, 5.01372e-11, -4.95885e-11
52.41, -1, 1.00037, 5.01372e-11, -4.95884e-11
52.42, -1, 1.00037, 5.01373e-11, -4.95882e-11
52.43, -1, 1.00037, 5.01373e-11, -4.9588e-11
52.44, -1, 1.00037, 5.01374e-11, -4.95879e-11
52.45, -1, 1.00037, 5.01374e-11, -4.95877e-11
52.46, -1, 1.00037, 5.01375e-11, -4.95876e-11
52.47, -1, 1.00037, 5.01375e-11, -4.95874e-11
52.48, -1, 1.00037, 5.01376e-11, -4.95873e-11
52.49, -1, 1.00037, 5.01376e-11, -4.95871e-11
52.5, -1, 1.00037, 5.01377e-11, -4.95869e-11
52.51, -1, 1.00037, 5.01377e-11, -4.95868e-11
52.52, -1, 1.00037, 5.01378e-11, -4.95866e-11
52.53, -1, 1.00037, 5.01378e-11, -4.95865e-11
52.54, -1, 1.00037, 5.01379e-11, -4.95863e-11
52.55, -1, 1.00037, 5.01379e-11, -4.95862e-11
52.56, -1, 1.00037, 5.0138e-11, -4.9586e-11
52.57, -1, 1.00037, 5.01381e-11, -4.95858e-11
52.58, -1, 1.00037, 5.01381e-11, -4.95857e-11
52.59, -1, 1.00037, 5.01382e-11, -4.95855e-11
52.6, -1, 1.00037, 5.01382e-11, -4.95854e-11
52.61, -1, 1.00037, 5.01383e-11, -4.95852e-11
52.62, -1, 1.00037, 5.01383e-11, -4.95851e-11
52.63, -1, 1.00037, 5.01384e-11, -4.95849e-11
52.64, -1, 1.00037, 5.01384e-11, -4.95847e-11
52.65, -1, 1.00037, 5.01385e-11, -4.95846e-11
52.66, -1, 1.00037, 5.01385e-11, -4.95844e-11
52.67, -1, 1.00037, 5.01386e-11, -4.95843e-11
52.68, -1, 1.00037, 5.01386e-11, -4.95841e-11
52.69, -1, 1.00037, 5.01387e-11, -4.95839e-11
52.7, -1, 1.00037, 5.01387e-11, -4.95838e-11
52.71, -1, 1.00037, 5.01388e-11, -4.95836e-11
52.72, -1, 1.00037, 5.01388e-11, -4.95835e-11
52.73, -1, 1.00037, 5.01389e-11, -4.95833e-11
52.74, -1, 1.00037, 5.01389e-11, -4.95832e-11
52.75, -1, 1.00037, 5.0139e-11, -4.9583e-11
52.76, -1, 1.00037, 5.01391e-11, -4.95828e-11
52.77, -1, 1.00037, 5.01391e-11, -4.95827e-11
52.78, -1, 1.00037, 5.01392e-11, -4.95825e-11
52.79, -1, 1.00037, 5.01392e-11, -4.95824e-11
52.8, -1, 1.00037, 5.01393e-11, -4.95822e-11
52.81, -1, 1.00037, 5.01393e-11, -4.95821e-11
52.82, -1, 1.00037, 5.01394e-11, -4.95819e-11
52.83, -1, 1.00037, 5.01394e-11, -4.95817e-11
52.84, -1, 1.00037, 5.01395e-11, -4.95816e-11
52.85, -1, 1.00037, 5.01395e-11, -4.95814e-11
52.86, -1, 1.00037, 5.01396e-11, -4.95813e-11
52.87, -1, 1.00037, 5.01396e-11, -4.95811e-11
52.88, -1, 1.00037, 5.01397e-11, -4.95809e-11
52.89, -1, 1.00037, 5.01397e-11, -4.95808e-11
52.9, -1, 1.00037, 5.01398e-11, -4.95806e-11
52.91, -1, 1.00037, 5.01398e-11, -4.95805e-11
52.92, -1, 1.00037, 5.01399e-11, -4.95803e-11
52.93, -1, 1.00037, 5.01399e-11, -4.95802e-11
52.94, -1, 1.00037, 5.014e-11, -4.958e-11
52.95, -1, 1.00037, 5.01401e-11, -4.95798e-11
52.96, -1, 1.00037, 5.01401e-11, -4.95797e-11
52.97, -1, 1.00037, 5.01402e-11, -4.95795e-11
52.98, -1, 1.00037, 5.01402e-11, -4.95794e-11
52.99, -1, 1.00037, 5.01403e-11, -4.95792e-11
53, -1, 1.00038, 5.01403e-11, -4.9579e-11
53.01, -1, 1.00038, 5.01404e-11, -4.95789e-11
53.02, -1, 1.00038, 5.01404e-11, -4.95787e-11
53.03, -1, 1.00038, 5.01405e-11, -4.95786e-11
53.04, -1, 1.00038, 5.01405e-11, -4.95784e-11
53.05, -1, 1.00038, 5.01406e-11, -4.95783e-11
53.06, -1, 1.00038, 5.01406e-11, -4.95781e-11
53.07, -1, 1.00038, 5.01407e-11, -4.95779e-11
53.08, -1, 1.00038, 5.01407e-11, -4.95778e-11
53.09, -1, 1.00038, 5.01408e-11, -4.95776e-11
53.1, -1, 1.00038, 5.01408e-11, -4.95775e-11
53.11, -1, 1.00038, 5.01409e-11, -4.95773e-11
53.12, -1, 1.00038, 5.0141e-11, -4.95771e-11
53.13, -1, 1.00038, 5.0141e-11, -4.9577e-11
53.14, -1, 1.00038, 5.01411e-11, -4.95768e-11
53.15, -1, 1.00038, 5.01411e-11, -4.95767e-11
53.16, -1, 1.00038, 5.01412e-11, -4.95765e-11
53.17, -1, 1.00038, 5.01412e-11, -4.95763e-11
53.18, -1, 1.00038, 5.01413e-11, -4.95762e-11
53.19, -1, 1.00038, 5.01413e-11, -4.9576e-11
53.2, -1, 1.00038, 5.01414e-11, -4.95759e-11
53.21, -1, 1.00038, 5.01414e-11, -4.95757e-11
53.22, -1, 1.00038, 5.01415e-11, -4.95755e-11
53.23, -1, 1.00038, 5.01415e-11, -4.95754e-11
53.24, -1, 1.00038, 5.01416e-11, -4.95752e-11
53.25, -1, 1.00038, 5.01416e-11, -4.95751e-11
53.26, -1, 1.00038, 5.01417e-11, -4.95749e-11
53.27, -1, 1.00038, 5.01418e-11, -4.95747e-11
53.28, -1, 1.00038, 5.01418e-11, -4.95746e-11
53.29, -1, 1.00038, 5.01419e-11, -4.95744e-11
53.3, -1, 1.00038, 5.01419e-11, -4.95743e-11
53.31, -1, 1.00038, 5.0142e-11, -4.95741e-11
53.32, -1, 1.00038, 5.0142e-11, -4.9574e-11
53.33, -1, 1.00038, 5.01421e-11, -4.95738e-11
53.34, -1, 1.00038, 5.01421e-11, -4.95736e-11
53.35, -1, 1.00038, 5.01422e-11, -4.95735e-11
53.36, -1, 1.00038, 5.01422e-11, -4.95733e-11
53.37, -1, 1.00038, 5.01423e-11, -4.95732e-11
53.38, -1, 1.00038, 5.01423e-11, -4.9573e-11
53.39, -1, 1.00038, 5.01424e-11, -4.95728e-11
53.4, -1, 1.00038, 5.01424e-11, -4.95727e-11
53.41, -1, 1.00038, 5.01425e-11, -4.95725e-11
53.42, -1, 1.00038, 5.01425e-11, -4.95724e-11
53.43, -1, 1.00038, 5.01426e-11, -4.95722e-11
53.44, -1, 1.00038, 5.01427e-11, -4.9572e-11
53.45, -1, 1.00038, 5.01427e-11, -4.95719e-11
53.46, -1, 1.00038, 5.01428e-11, -4.95717e-11
53.47, -1, 1.00038, 5.01428e-11, -4.95716e-11
53.48, -1, 1.00038, 5.01429e-11, -4.95714e-11
53.49, -1, 1.00038, 5.01429e-11, -4.95712e-11
53.5, -1, 1.00038, 5.0143e-11, -4.95711e-11
53.51, -1, 1.00038, 5.0143e-11, -4.95709e-11
53.52, -1, 1.00038, 5.01431e-11, -4.95708e-11
53.53, -1, 1.00038, 5.01431e-11, -4.95706e-11
53.54, -1, 1.00038, 5.01432e-11, -4.95704e-11
53.55, -1, 1.00038, 5.01432e-11, -4.95703e-11
53.56, -1, 1.00038, 5.01433e-11, -4.95701e-11
53.57, -1, 1.00038, 5.01434e-11, -4.95699e-11
53.58, -1, 1.00038, 5.01434e-11, -4.95698e-11
53.59, -1, 1.00038, 5.01435e-11, -4.95696e-11
53.6, -1, 1.00038, 5.01435e-11, -4.95695e-11
53.61, -1, 1.00038, 5.01436e-11, -4.95693e-11
53.62, -1, 1.00038, 5.01436e-11, -4.95691e-11
53.63, -1, 1.00038, 5.01437e-11, -4.9569e-11
53.64, -1, 1.00038, 5.01437e-11, -4.95688e-11
53.65, -1, 1.00038, 5.01438e-11, -4.95687e-11
53.66, -1, 1.00038, 5.01438e-11, -4.95685e-11
53.67, -1, 1.00038, 5.01439e-11, -4.95683e-11
53.68, -1, 1.00038, 5.01439e-11, -4.95682e-11
53.69, -1, 1.00038, 5.0144e-11, -4.9568e-11
53.7, -1, 1.00038, 5.0144e-11, -4.95679e-11
53.71, -1, 1.00038, 5.01441e-11, -4.95677e-11
53.72, -1, 1.00038, 5.01442e-11, -4.95675e-11
53.73, -1, 1.00038, 5.01442e-11, -4.95674e-11
53.74, -1, 1.00038, 5.01443e-11, -4.95672e-11
53.75, -1, 1.00038, 5.01443e-11, -4.95671e-11
53.76, -1, 1.00038, 5.01444e-11, -4.95669e-11
53.77, -1, 1.00038, 5.01444e-11, -4.95667e-11
53.78, -1, 1.00038, 5.01445e-11, -4.95666e-11
53.79, -1, 1.00038, 5.01445e-11, -4.95664e-11
53.8, -1, 1.00038, 5.01446e-11, -4.95663e-11
53.81, -1, 1.00038, 5.01446e-11, -4.95661e-11
53.82, -1, 1.00038, 5.01447e-11, -4.95659e-11
53.83, -1, 1.00038, 5.01447e-11, -4.95658e-11
53.84, -1, 1.00038, 5.01448e-11, -4.95656e-11
53.85, -1, 1.00038, 5.01449e-11, -4.95654e-11
53.86, -1, 1.00038, 5.01449e-11, -4.95653e-11
53.87, -1, 1.00038, 5.0145e-11, -4.95651e-11
53.88, -1, 1.00038, 5.0145e-11, -4.9565e-11
53.89, -1, 1.00038, 5.01451e-11, -4.95648e-11
53.9, -1, 1.00038, 5.01451e-11, -4.95646e-11
53.91, -1, 1.00038, 5.01452e-11, -4.95645e-11
53.92, -1, 1.00038, 5.01452e-11, -4.95643e-11
53.93, -1, 1.00038, 5.01453e-11, -4.95642e-11
53.94, -1, 1.00038, 5.01453e-11, -4.9564e-11
53.95, -1, 1.00038, 5.01454e-11, -4.95638e-11
53.96, -1, 1.00038, 5.01454e-11, -4.95637e-11
53.97, -1, 1.00038, 5.01455e-11, -4.95635e-11
53.98, -1, 1.00038, 5.01456e-11, -4.95633e-11
53.99, -1, 1.00038, 5.01456e-11, -4.95632e-11
54, -1, 1.00038, 5.01457e-11, -4.9563e-11
54.01, -1, 1.00038, 5.01457e-11, -4.95629e-11
54.02, -1, 1.00038, 5.01458e-11, -4.95627e-11
54.03, -1, 1.00038, 5.01458e-11, -4.95625e-11
54.04, -1, 1.00038, 5.01459e-11, -4.95624e-11
54.05, -1, 1.00038, 5.01459e-11, -4.95622e-11
54.06, -1, 1.00038, 5.0146e-11, -4.95621e-11
54.07, -1, 1.00038, 5.0146e-11, -4.95619e-11
54.08, -1, 1.00038, 5.01461e-11, -4.95617e-11
54.09, -1, 1.00038, 5.01461e-11, -4.95616e-11
54.1, -1, 1.00038, 5.01462e-11, -4.95614e-11
54.11, -1, 1.00038, 5.01463e-11, -4.95612e-11
54.12, -1, 1.00038, 5.01463e-11, -4.95611e-11
54.13, -1, 1.00038, 5.01464e-11, -4.95609e-11
54.14, -1, 1.00038, 5.01464e-11, -4.95608e-11
54.15, -1, 1.00038, 5.01465e-11, -4.95606e-11
54.16, -1, 1.00038, 5.01465e-11, -4.95604e-11
54.17, -1, 1.00038, 5.01466e-11, -4.95603e-11
54.18, -1, 1.00038, 5.01466e-11, -4.95601e-11
54.19, -1, 1.00038, 5.01467e-11, -4.95599e-11
54.2, -1, 1.00038, 5.01467e-11, -4.95598e-11
54.21, -1, 1.00038, 5.01468e-11, -4.95596e-11
54.22, -1, 1.00038, 5.01468e-11, -4.95595e-11
54.23, -1, 1.00038, 5.01469e-11, -4.95593e-11
54.24, -1, 1.00038, 5.0147e-11, -4.95591e-11
54.25, -1, 1.00038, 5.0147e-11, -4.9559e-11
54.26, -1, 1.00038, 5.01471e-11, -4.95588e-11
54.27, -1, 1.00038, 5.01471e-11, -4.95586e-11
54.28, -1, 1.00038, 5.01472e-11, -4.95585e-11
54.29, -1, 1.00038, 5.01472e-11, -4.95583e-11
54.3, -1, 1.00038, 5.01473e-11, -4.95582e-11
54.31, -1, 1.00038, 5.01473e-11, -4.9558e-11
54.32, -1, 1.00038, 5.01474e-11, -4.95578e-11
54.33, -1, 1.00038, 5.01474e-11, -4.95577e-11
54.34, -1, 1.00038, 5.01475e-11, -4.95575e-11
54.35, -1, 1.00038, 5.01476e-11, -4.95573e-11
54.36, -1, 1.00038, 5.01476e-11, -4.95572e-11
54.37, -1, 1.00038, 5.01477e-11, -4.9557e-11
54.38, -1, 1.00038, 5.01477e-11, -4.95569e-11
54.39, -1, 1.00038, 5.01478e-11, -4.95567e-11
54.4, -1, 1.00038, 5.01478e-11, -4.95565e-11
54.41, -1, 1.00039, 5.01479e-11, -4.95564e-11
54.42, -1, 1.00039, 5.01479e-11, -4.95562e-11
54.43, -1, 1.00039, 5.0148e-11, -4.9556e-11
54.44, -1, 1.00039, 5.0148e-11, -4.95559e-11
54.45, -1, 1.00039, 5.01481e-11, -4.95557e-11
54.46, -1, 1.00039, 5.01481e-11, -4.95556e-11
54.47, -1, 1.00039, 5.01482e-11, -4.95554e-11
54.48, -1, 1.00039, 5.01483e-11, -4.95552e-11
54.49, -1, 1.00039, 5.01483e-11, -4.95551e-11
54.5, -1, 1.00039, 5.01484e-11, -4.95549e-11
54.51, -1, 1.00039, 5.01484e-11, -4.95547e-11
54.52, -1, 1.00039, 5.01485e-11, -4.95546e-11
54.53, -1, 1.00039, 5.01485e-11, -4.95544e-11
54.54, -1, 1.00039, 5.01486e-11, -4.95543e-11
54.55, -1, 1.00039, 5.01486e-11, -4.95541e-11
54.56, -1, 1.00039, 5.01487e-11, -4.95539e-11
54.57, -1, 1.00039, 5.01487e-11, -4.95538e-11
54.58, -1, 1.00039, 5.01488e-11, -4.95536e-11
54.59, -1, 1.00039, 5.01489e-11, -4.95534e-11
54.6, -1, 1.00039, 5.01489e-11, -4.95533e-11
54.61, -1, 1.00039, 5.0149e-11, -4.95531e-11
54.62, -1, 1.00039, 5.0149e-11, -4.95529e-11
54.63, -1, 1.00039, 5.01491e-11, -4.95528e-11
54.64, -1, 1.00039, 5.01491e-11, -4.95526e-11
54.65, -1, 1.00039, 5.01492e-11, -4.95525e-11
54.66, -1, 1.00039, 5.01492e-11, -4.95523e-11
54.67, -1, 1.00039, 5.01493e-11, -4.95521e-11
54.68, -1, 1.00039, 5.01493e-11, -4.9552e-11
54.69, -1, 1.00039, 5.01494e-11, -4.95518e-11
54.7, -1, 1.00039, 5.01495e-11, -4.95516e-11
54.71, -1, 1.00039, 5.01495e-11, -4.95515e-11
54.72, -1, 1.00039, 5.01496e-11, -4.95513e-11
54.73, -1, 1.00039, 5.01496e-11, -4.95511e-11
54.74, -1, 1.00039, 5.01497e-11, -4.9551e-11
54.75, -1, 1.00039, 5.01497e-11, -4.95508e-11
54.76, -1, 1.00039, 5.01498e-11, -4.95507e-11
54.77, -1, 1.00039, 5.01498e-11, -4.95505e-11
54.78, -1, 1.00039, 5.01499e-11, -4.95503e-11
54.79, -1, 1.00039, 5.01499e-11, -4.95502e-11
54.8, -1, 1.00039, 5.015e-11, -4.955e-11
54.81, -1, 1.00039, 5.01501e-11, -4.95498e-11
54.82, -1, 1.00039, 5.01501e-11, -4.95497e-11
54.83, -1, 1.00039, 5.01502e-11, -4.95495e-11
54.84, -1, 1.00039, 5.01502e-11, -4.95493e-11
54.85, -1, 1.00039, 5.01503e-11, -4.95492e-11
54.86, -1, 1.00039, 5.01503e-11, -4.9549e-11
54.87, -1, 1.00039, 5.01504e-11, -4.95488e-11
54.88, -1, 1.00039, 5.01504e-11, -4.95487e-11
54.89, -1, 1.00039, 5.01505e-11, -4.95485e-11
54.9, -1, 1.00039, 5.01505e-11, -4.95484e-11
54.91, -1, 1.00039, 5.01506e-11, -4.95482e-11
54.92, -1, 1.00039, 5.01507e-11, -4.9548e-11
54.93, -1, 1.00039, 5.01507e-11, -4.95479e-11
54.94, -1, 1.00039, 5.01508e-11, -4.95477e-11
54.95, -1, 1.00039, 5.01508e-11, -4.95475e-11
54.96, -1, 1.00039, 5.01509e-11, -4.95474e-11
54.97, -1, 1.00039, 5.01509e-11, -4.95472e-11
54.98, -1, 1.00039, 5.0151e-11, -4.9547e-11
54.99, -1, 1.00039, 5.0151e-11, -4.95469e-11
55, -1, 1.00039, 5.01511e-11, -4.95467e-11
55.01, -1, 1.00039, 5.01512e-11, -4.95465e-11
55.02, -1, 1.00039, 5.01512e-11, -4.95464e-11
55.03, -1, 1.00039, 5.01513e-11, -4.95462e-11
55.04, -1, 1.00039, 5.01513e-11, -4.9546e-11
55.05, -1, 1.00039, 5.01514e-11, -4.95459e-11
55.06, -1, 1.00039, 5.01514e-11, -4.95457e-11
55.07, -1, 1.00039, 5.01515e-11, -4.95456e-11
55.08, -1, 1.00039, 5.01515e-11, -4.95454e-11
55.09, -1, 1.00039, 5.01516e-11, -4.95452e-11
55.1, -1, 1.00039, 5.01516e-11, -4.95451e-11
55.11, -1, 1.00039, 5.01517e-11, -4.95449e-11
55.12, -1, 1.00039, 5.01518e-11, -4.95447e-11
55.13, -1, 1.00039, 5.01518e-11, -4.95446e-11
55.14, -1, 1.00039, 5.01519e-11, -4.95444e-11
55.15, -1, 1.00039, 5.01519e-11, -4.95442e-11
55.16, -1, 1.00039, 5.0152e-11, -4.95441e-11
55.17, -1, 1.00039, 5.0152e-11, -4.95439e-11
55.18, -1, 1.00039, 5.01521e-11, -4.95437e-11
55.19, -1, 1.00039, 5.01521e-11, -4.95436e-11
55.2, -1, 1.00039, 5.01522e-11, -4.95434e-11
55.21, -1, 1.00039, 5.01523e-11, -4.95432e-11
55.22, -1, 1.00039, 5.01523e-11, -4.95431e-11
55.23, -1, 1.00039, 5.01524e-11, -4.95429e-11
55.24, -1, 1.00039, 5.01524e-11, -4.95427e-11
55.25, -1, 1.00039, 5.01525e-11, -4.95426e-11
55.26, -1, 1.00039, 5.01525e-11, -4.95424e-11
55.27, -1, 1.00039, 5.01526e-11, -4.95423e-11
55.28, -1, 1.00039, 5.01526e-11, -4.95421e-11
55.29, -1, 1.00039, 5.01527e-11, -4.95419e-11
55.3, -1, 1.00039, 5.01527e-11, -4.95418e-11
55.31, -1, 1.00039, 5.01528e-11, -4.95416e-11
55.32, -1, 1.00039, 5.01529e-11, -4.95414e-11
55.33, -1, 1.00039, 5.01529e-11, -4.95413e-11
55.34, -1, 1.00039, 5.0153e-11, -4.95411e-11
55.35, -1, 1.00039, 5.0153e-11, -4.95409e-11
55.36, -1, 1.00039, 5.01531e-11, -4.95408e-11
55.37, -1, 1.00039, 5.01531e-11, -4.95406e-11
55.38, -1, 1.00039, 5.01532e-11, -4.95404e-11
55.39, -1, 1.00039, 5.01532e-11, -4.95403e-11
55.4, -1, 1.00039, 5.01533e-11, -4.95401e-11
55.41, -1, 1.00039, 5.01534e-11, -4.95399e-11
55.42, -1, 1.00039, 5.01534e-11, -4.95398e-11
55.43, -1, 1.00039, 5.01535e-11, -4.95396e-11
55.44, -1, 1.00039, 5.01535e-11, -4.95394e-11
55.45, -1, 1.00039, 5.01536e-11, -4.95393e-11
55.46, -1, 1.00039, 5.01536e-11, -4.95391e-11
55.47, -1, 1.00039, 5.01537e-11, -4.95389e-11
55.48, -1, 1.00039, 5.01537e-11, -4.95388e-11
55.49, -1, 1.00039, 5.01538e-11, -4.95386e-11
55.5, -1, 1.00039, 5.01539e-11, -4.95384e-11
55.51, -1, 1.00039, 5.01539e-11, -4.95383e-11
55.52, -1, 1.00039, 5.0154e-11, -4.95381e-11
55.53, -1, 1.00039, 5.0154e-11, -4.95379e-11
55.54, -1, 1.00039, 5.01541e-11, -4.95378e-11
55.55, -1, 1.00039, 5.01541e-11, -4.95376e-11
55.56, -1, 1.00039, 5.01542e-11, -4.95374e-11
55.57, -1, 1.00039, 5.01542e-11, -4.95373e-11
55.58, -1, 1.00039, 5.01543e-11, -4.95371e-11
55.59, -1, 1.00039, 5.01544e-11, -4.95369e-11
55.6, -1, 1.00039, 5.01544e-11, -4.95368e-11
55.61, -1, 1.00039, 5.01545e-11, -4.95366e-11
55.62, -1, 1.00039, 5.01545e-11, -4.95364e-11
55.63, -1, 1.00039, 5.01546e-11, -4.95363e-11
55.64, -1, 1.00039, 5.01546e-11, -4.95361e-11
55.65, -1, 1.00039, 5.01547e-11, -4.95359e-11
55.66, -1, 1.00039, 5.01547e-11, -4.95358e-11
55.67, -1, 1.00039, 5.01548e-11, -4.95356e-11
55.68, -1, 1.00039, 5.01549e-11, -4.95354e-11
55.69, -1, 1.00039, 5.01549e-11, -4.95353e-11
55.7, -1, 1.00039, 5.0155e-11, -4.95351e-11
55.71, -1, 1.00039, 5.0155e-11, -4.95349e-11
55.72, -1, 1.00039, 5.01551e-11, -4.95348e-11
