# Field snapshot at t = 3
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
23  1  -0.025958  0.999293  2.498233  0.000126  -0.005090  0.002460  -0.000719  -0.003925  0.006298  -0.003987  -0.004681  -0.001044
24  1  -0.004562  0.999095  2.497738  0.000263  -0.005956  0.009295  -0.005544  -0.002553  0.002635  -0.001945  -0.007287  0.006326
25  1  0.003155  0.999326  2.498314  0.000116  -0.004265  0.005652  0.002974  0.002084  -0.002527  0.001903  0.005173  -0.004045
26  1  -0.012499  0.999433  2.498581  0.000551  0.003267  0.002073  0.009614  0.002990  -0.004965  -0.019064  0.001108  -0.006747
27  1  0.022521  0.999116  2.497790  0.000332  -0.001362  -0.001193  0.001119  0.000993  0.011915  -0.011957  -0.006425  -0.000622
28  1  -0.026617  0.999335  2.498337  0.000155  -0.009868  0.001863  0.001631  -0.000420  -0.005039  -0.004963  -0.000900  0.000755
29  1  -0.008123  0.999446  2.498616  0.000190  0.003610  -0.005305  0.001337  -0.007058  -0.004930  0.007345  0.003652  0.002269
30  1  0.031979  0.999529  2.498822  0.000149  -0.005823  -0.003753  -0.004888  0.000232  -0.000747  0.008259  0.001065  0.002714
31  1  -0.026483  0.999457  2.498644  0.000193  0.005622  -0.002785  -0.002960  0.006169  0.009258  0.002004  0.004160  0.000128
32  1  0.061425  0.999651  2.499128  0.000129  -0.000190  0.002087  0.002807  -0.006125  -0.000201  -0.006646  0.002785  0.005257
33  1  -0.023803  0.999362  2.498404  0.000363  0.002238  -0.001477  0.000557  0.008075  -0.005007  0.015960  -0.003049  0.001273
34  1  -0.008048  0.999374  2.498434  0.000243  -0.002496  0.008211  0.007397  -0.001758  0.001176  0.006118  -0.008541  -0.000294
35  1  0.027604  0.999374  2.498434  0.000428  -0.006834  -0.009144  0.005619  0.013669  0.004222  0.006349  0.004628  -0.000376
36  1  -0.003131  0.999644  2.499110  0.000721  0.014686  0.002479  0.003441  0.016225  0.004538  0.011688  0.002860  0.007642
37  1  -0.042497  0.999562  2.498905  0.000397  -0.008388  -0.012353  -0.006360  0.001763  -0.005663  -0.004733  0.006409  -0.005950
38  1  -0.017714  0.999578  2.498944  0.000206  -0.002648  -0.009398  0.001443  0.005945  -0.006586  -0.004506  -0.001311  -0.002751
39  1  0.020576  0.999275  2.498188  0.000220  -0.002972  0.000917  0.000418  -0.000383  -0.008510  -0.005257  0.010430  0.001101
40  1  -0.063421  0.999278  2.498195  0.000169  -0.000374  0.009567  0.000913  -0.001704  -0.006041  -0.003494  0.002294  0.004401
41  1  -0.035458  0.999264  2.498159  0.000238  -0.001716  0.003911  -0.005694  -0.012785  0.002343  -0.000913  0.002242  0.003571
42  1  -0.025795  0.999595  2.498987  0.000236  0.004659  0.002412  0.002644  0.009104  0.008785  -0.001146  0.004382  0.004590
43  1  0.015214  0.999740  2.499351  0.000167  -0.007667  -0.000137  -0.006347  0.006963  0.001693  -0.001786  -0.003655  0.000116
44  1  0.001401  0.999350  2.498374  0.000258  -0.007811  -0.003354  0.009109  -0.003626  -0.008650  -0.003121  0.002291  -0.000282
45  1  0.066953  0.999575  2.498937  0.000318  0.003421  -0.000063  0.004952  0.011704  0.004851  -0.007440  0.008133  -0.000238
46  1  0.008256  0.999407  2.498518  0.000311  0.002006  0.011470  -0.007296  0.002443  0.003020  0.002300  0.002121  0.009851
47  1  0.034382  0.999658  2.499146  0.000390  0.006633  0.003783  -0.004896  -0.002286  -0.007434  -0.008703  0.005112  0.012074
48  1  0.023067  0.999585  2.498962  0.000358  -0.006195  -0.001798  -0.005962  0.000307  -0.009893  0.006481  -0.009103  0.007636
49  1  -0.008565  0.999798  2.499495  0.000178  -0.004715  0.001141  0.000566  -0.000617  0.000041  -0.006008  0.003956  0.010082
50  1  0.021842  0.999778  2.499444  0.000185  0.000233  -0.007347  0.002313  0.001359  0.006983  0.005685  -0.004551  0.004735
51  1  -0.014532  0.999714  2.499284  0.000284  -0.003557  0.000432  -0.003854  0.006917  -0.002946  -0.002893  -0.005001  -0.012887
52  1  -0.048145  0.999596  2.498991  0.000354  0.005190  -0.006646  0.000308  -0.006669  0.003952  0.004990  0.009973  -0.009903
53  1  -0.071172  0.999421  2.498554  0.000137  0.005657  0.001109  -0.002753  -0.000088  -0.007708  -0.003281  -0.005022  0.000912
54  1  -0.002019  0.999274  2.498184  0.000260  -0.004045  0.001840  0.006274  -0.001850  0.002549  0.008341  0.010675  -0.002769
55  1  0.018127  0.999391  2.498477  0.000237  -0.005503  -0.000160  -0.003003  0.003729  0.008660  -0.005824  -0.006298  -0.005968
56  1  -0.051345  0.999278  2.498194  0.000093  0.000399  0.003193  0.004182  -0.006885  0.002951  0.001721  0.002365  -0.000420
57  1  0.017440  0.999470  2.498675  0.000221  0.006955  0.000016  -0.001185  -0.008268  0.008538  -0.003038  0.003325  -0.003036
58  1  0.036234  0.999688  2.499219  0.000074  0.004092  -0.004414  0.001451  0.003581  -0.001739  -0.002510  0.001979  -0.003089
59  1  0.047743  0.999720  2.499299  0.000251  -0.004847  0.000899  -0.011519  -0.005437  0.001118  -0.003178  -0.007295  -0.000216
60  1  0.011562  0.999494  2.498734  0.000117  0.008173  -0.001569  0.001204  0.004164  0.002743  -0.001071  0.002351  -0.003884
61  1  -0.008336  0.999212  2.498030  0.000393  -0.012887  0.006857  -0.000147  -0.002545  -0.010381  -0.004110  -0.006299  -0.003036
62  1  -0.046448  0.999214  2.498035  0.000326  0.001298  -0.011542  0.003927  -0.005428  -0.008009  0.006571  0.005714  -0.002533
63  1  -0.025973  0.999468  2.498670  0.000339  0.006882  -0.006710  -0.005142  -0.011950  -0.003588  -0.006456  0.000877  -0.004645
0  2  -0.012530  0.999161  2.497901  0.000237  -0.005779  0.001666  -0.002601  -0.001239  -0.003227  0.009560  0.003220  -0.008987
1  2  -0.041759  0.999349  2.498373  0.000179  0.009858  -0.000954  0.002577  -0.000475  0.005651  0.002458  0.001449  0.005847
2  2  0.003643  0.999495  2.498737  0.000086  -0.002137  -0.001031  0.005094  0.003398  0.000965  0.006331  0.000336  0.001233
3  2  0.003521  0.999771  2.499428  0.000426  0.014149  0.003927  -0.001078  -0.003752  0.001639  -0.011335  0.007979  0.000281
4  2  -0.011066  0.999426  2.498564  0.000204  -0.000451  0.000990  0.001154  -0.003552  0.002753  0.002637  0.013189  -0.000864
