# Time series data
# step mean_R std_R mean_psi_density max_psi_density
12676 0.317943 0.159786 1.25883e+21 6.60726e+22
12677 0.315657 0.15855 1.25883e+21 6.60726e+22
12678 0.31536 0.15854 1.25883e+21 6.60726e+22
12679 0.318072 0.160358 1.32484e+21 6.95184e+22
12680 0.315169 0.159377 1.32484e+21 6.95184e+22
12681 0.31581 0.158779 1.32484e+21 6.95184e+22
12682 0.319268 0.160313 1.32484e+21 6.95184e+22
12683 0.314898 0.158552 1.32484e+21 6.95184e+22
12684 0.316943 0.159401 1.32484e+21 6.95184e+22
12685 0.316113 0.159805 1.32484e+21 6.95184e+22
12686 0.318889 0.160739 1.32484e+21 6.95184e+22
12687 0.316753 0.159425 1.32484e+21 6.95184e+22
12688 0.318297 0.159419 1.32484e+21 6.95184e+22
12689 0.31628 0.159374 1.39438e+21 7.31074e+22
12690 0.317293 0.159694 1.39438e+21 7.31074e+22
12691 0.316362 0.158834 1.39438e+21 7.31074e+22
12692 0.316192 0.159162 1.39438e+21 7.31074e+22
12693 0.3159 0.158707 1.39438e+21 7.31074e+22
12694 0.316461 0.159162 1.39438e+21 7.31074e+22
12695 0.31655 0.158271 1.39438e+21 7.31074e+22
12696 0.315106 0.158916 1.39438e+21 7.31074e+22
12697 0.316422 0.1592 1.39438e+21 7.31074e+22
12698 0.31801 0.15885 1.39438e+21 7.31074e+22
12699 0.316478 0.159498 1.4676e+21 7.64953e+22
12700 0.31636 0.158575 1.4676e+21 7.64953e+22
12701 0.314862 0.158888 1.4676e+21 7.64953e+22
12702 0.316662 0.159563 1.4676e+21 7.64953e+22
12703 0.315088 0.158629 1.4676e+21 7.64953e+22
12704 0.314928 0.158951 1.4676e+21 7.64953e+22
12705 0.31638 0.158934 1.4676e+21 7.64953e+22
12706 0.318213 0.159073 1.4676e+21 7.64953e+22
12707 0.315563 0.158468 1.4676e+21 7.64953e+22
12708 0.316805 0.1592 1.4676e+21 7.64953e+22
12709 0.313868 0.158507 1.54453e+21 8.00317e+22
12710 0.315691 0.158863 1.54453e+21 8.00317e+22
12711 0.314111 0.158006 1.54453e+21 8.00317e+22
12712 0.317573 0.159962 1.54453e+21 8.00317e+22
12713 0.315958 0.158863 1.54453e+21 8.00317e+22
12714 0.316197 0.159205 1.54453e+21 8.00317e+22
12715 0.315679 0.158917 1.54453e+21 8.00317e+22
12716 0.314578 0.158156 1.54453e+21 8.00317e+22
12717 0.316123 0.159794 1.54453e+21 8.00317e+22
12718 0.317778 0.15967 1.54453e+21 8.00317e+22
12719 0.317631 0.15969 1.62551e+21 8.36495e+22
12720 0.31694 0.158867 1.62551e+21 8.36495e+22
12721 0.316221 0.158985 1.62551e+21 8.36495e+22
12722 0.315291 0.159031 1.62551e+21 8.36495e+22
12723 0.316877 0.15937 1.62551e+21 8.36495e+22
12724 0.317091 0.159538 1.62551e+21 8.36495e+22
12725 0.314364 0.1579 1.62551e+21 8.36495e+22
12726 0.315758 0.159579 1.62551e+21 8.36495e+22
12727 0.315112 0.158985 1.62551e+21 8.36495e+22
12728 0.316592 0.159453 1.62551e+21 8.36495e+22
12729 0.317499 0.159564 1.71107e+21 8.83129e+22
12730 0.317454 0.159886 1.71107e+21 8.83129e+22
12731 0.315867 0.1587 1.71107e+21 8.83129e+22
12732 0.316827 0.158386 1.71107e+21 8.83129e+22
12733 0.316718 0.159536 1.71107e+21 8.83129e+22
12734 0.315732 0.159069 1.71107e+21 8.83129e+22
12735 0.315908 0.158829 1.71107e+21 8.83129e+22
12736 0.316087 0.159507 1.71107e+21 8.83129e+22
12737 0.314638 0.158573 1.71107e+21 8.83129e+22
12738 0.317115 0.158863 1.71107e+21 8.83129e+22
12739 0.315888 0.15863 1.80067e+21 9.32249e+22
12740 0.316425 0.158872 1.80067e+21 9.32249e+22
12741 0.316283 0.158706 1.80067e+21 9.32249e+22
12742 0.318284 0.159094 1.80067e+21 9.32249e+22
12743 0.313758 0.157833 1.80067e+21 9.32249e+22
12744 0.315942 0.159254 1.80067e+21 9.32249e+22
12745 0.315612 0.158452 1.80067e+21 9.32249e+22
12746 0.315265 0.158539 1.80067e+21 9.32249e+22
12747 0.316937 0.158688 1.80067e+21 9.32249e+22
12748 0.315536 0.159954 1.80067e+21 9.32249e+22
12749 0.315517 0.158646 1.89502e+21 9.84859e+22
12750 0.314598 0.15848 1.89502e+21 9.84859e+22
12751 0.316865 0.15911 1.89502e+21 9.84859e+22
12752 0.315703 0.15886 1.89502e+21 9.84859e+22
12753 0.315438 0.158531 1.89502e+21 9.84859e+22
12754 0.316363 0.159185 1.89502e+21 9.84859e+22
12755 0.314188 0.158565 1.89502e+21 9.84859e+22
12756 0.315593 0.158884 1.89502e+21 9.84859e+22
12757 0.317155 0.159611 1.89502e+21 9.84859e+22
12758 0.315298 0.158874 1.89502e+21 9.84859e+22
12759 0.316128 0.158481 1.99458e+21 1.03842e+23
12760 0.315732 0.158778 1.99458e+21 1.03842e+23
12761 0.314205 0.157929 1.99458e+21 1.03842e+23
12762 0.315066 0.158826 1.99458e+21 1.03842e+23
12763 0.31526 0.158063 1.99458e+21 1.03842e+23
12764 0.315581 0.15983 1.99458e+21 1.03842e+23
12765 0.315901 0.158918 1.99458e+21 1.03842e+23
12766 0.317699 0.159318 1.99458e+21 1.03842e+23
12767 0.316203 0.158804 1.99458e+21 1.03842e+23
12768 0.316936 0.159726 1.99458e+21 1.03842e+23
12769 0.316696 0.159572 2.09921e+21 1.08748e+23
12770 0.316911 0.158835 2.09921e+21 1.08748e+23
12771 0.314874 0.158154 2.09921e+21 1.08748e+23
12772 0.31734 0.159229 2.09921e+21 1.08748e+23
12773 0.316865 0.159482 2.09921e+21 1.08748e+23
12774 0.316488 0.158702 2.09921e+21 1.08748e+23
12775 0.316386 0.159354 2.09921e+21 1.08748e+23
12776 0.316507 0.159083 2.09921e+21 1.08748e+23
12777 0.316648 0.160026 2.09921e+21 1.08748e+23
12778 0.315954 0.158432 2.09921e+21 1.08748e+23
12779 0.314964 0.15863 2.20933e+21 1.14191e+23
12780 0.317702 0.159818 2.20933e+21 1.14191e+23
12781 0.317515 0.160094 2.20933e+21 1.14191e+23
12782 0.315208 0.158478 2.20933e+21 1.14191e+23
12783 0.317039 0.159805 2.20933e+21 1.14191e+23
12784 0.316286 0.159749 2.20933e+21 1.14191e+23
12785 0.316382 0.15961 2.20933e+21 1.14191e+23
12786 0.316498 0.158785 2.20933e+21 1.14191e+23
12787 0.316908 0.159786 2.20933e+21 1.14191e+23
12788 0.316516 0.15937 2.20933e+21 1.14191e+23
12789 0.314844 0.158853 2.32542e+21 1.19232e+23
12790 0.316439 0.159726 2.32542e+21 1.19232e+23
12791 0.316049 0.158935 2.32542e+21 1.19232e+23
12792 0.315418 0.158741 2.32542e+21 1.19232e+23
12793 0.315937 0.158397 2.32542e+21 1.19232e+23
12794 0.3164 0.159718 2.32542e+21 1.19232e+23
12795 0.315569 0.15933 2.32542e+21 1.19232e+23
12796 0.314543 0.158877 2.32542e+21 1.19232e+23
12797 0.316733 0.159466 2.32542e+21 1.19232e+23
12798 0.315301 0.158293 2.32542e+21 1.19232e+23
12799 0.315588 0.158354 2.44738e+21 1.2454e+23
12800 0.31718 0.159342 2.44738e+21 1.2454e+23
12801 0.31602 0.158534 2.44738e+21 1.2454e+23
12802 0.316481 0.158636 2.44738e+21 1.2454e+23
12803 0.316561 0.15933 2.44738e+21 1.2454e+23
12804 0.316354 0.15932 2.44738e+21 1.2454e+23
12805 0.317986 0.159801 2.44738e+21 1.2454e+23
12806 0.314481 0.158543 2.44738e+21 1.2454e+23
12807 0.317317 0.159798 2.44738e+21 1.2454e+23
12808 0.314653 0.158001 2.44738e+21 1.2454e+23
12809 0.317256 0.15892 2.57557e+21 1.31182e+23
12810 0.315721 0.158516 2.57557e+21 1.31182e+23
12811 0.316014 0.158917 2.57557e+21 1.31182e+23
12812 0.315835 0.159298 2.57557e+21 1.31182e+23
12813 0.315099 0.1593 2.57557e+21 1.31182e+23
12814 0.315591 0.158395 2.57557e+21 1.31182e+23
12815 0.315487 0.158815 2.57557e+21 1.31182e+23
12816 0.318058 0.15994 2.57557e+21 1.31182e+23
12817 0.316812 0.159058 2.57557e+21 1.31182e+23
12818 0.315456 0.158427 2.57557e+21 1.31182e+23
12819 0.31657 0.159574 2.71098e+21 1.38149e+23
12820 0.316697 0.159236 2.71098e+21 1.38149e+23
12821 0.314791 0.158987 2.71098e+21 1.38149e+23
12822 0.316273 0.15944 2.71098e+21 1.38149e+23
12823 0.315711 0.159411 2.71098e+21 1.38149e+23
12824 0.317599 0.160068 2.71098e+21 1.38149e+23
12825 0.31621 0.158978 2.71098e+21 1.38149e+23
12826 0.316879 0.159744 2.71098e+21 1.38149e+23
12827 0.315218 0.15877 2.71098e+21 1.38149e+23
12828 0.317012 0.158695 2.71098e+21 1.38149e+23
12829 0.31526 0.15854 2.85332e+21 1.45268e+23
12830 0.3161 0.158907 2.85332e+21 1.45268e+23
12831 0.316496 0.159504 2.85332e+21 1.45268e+23
12832 0.316041 0.159071 2.85332e+21 1.45268e+23
12833 0.317363 0.160418 2.85332e+21 1.45268e+23
12834 0.315899 0.158474 2.85332e+21 1.45268e+23
12835 0.316987 0.159758 2.85332e+21 1.45268e+23
12836 0.316431 0.158731 2.85332e+21 1.45268e+23
12837 0.316271 0.158918 2.85332e+21 1.45268e+23
12838 0.316986 0.159351 2.85332e+21 1.45268e+23
12839 0.317342 0.159389 3.00317e+21 1.51816e+23
12840 0.315571 0.158821 3.00317e+21 1.51816e+23
12841 0.315462 0.159544 3.00317e+21 1.51816e+23
12842 0.31641 0.158521 3.00317e+21 1.51816e+23
12843 0.316408 0.159106 3.00317e+21 1.51816e+23
12844 0.313559 0.158095 3.00317e+21 1.51816e+23
12845 0.314171 0.158228 3.00317e+21 1.51816e+23
12846 0.31541 0.158954 3.00317e+21 1.51816e+23
12847 0.314415 0.158792 3.00317e+21 1.51816e+23
12848 0.314853 0.159336 3.00317e+21 1.51816e+23
12849 0.316743 0.159129 3.16077e+21 1.58865e+23
12850 0.315792 0.158292 3.16077e+21 1.58865e+23
12851 0.31397 0.157785 3.16077e+21 1.58865e+23
12852 0.316361 0.15928 3.16077e+21 1.58865e+23
12853 0.315772 0.158724 3.16077e+21 1.58865e+23
12854 0.315269 0.157849 3.16077e+21 1.58865e+23
12855 0.315269 0.158923 3.16077e+21 1.58865e+23
12856 0.313864 0.158451 3.16077e+21 1.58865e+23
12857 0.315604 0.159253 3.16077e+21 1.58865e+23
12858 0.316629 0.1592 3.16077e+21 1.58865e+23
12859 0.317276 0.159276 3.32666e+21 1.65931e+23
12860 0.31607 0.159358 3.32666e+21 1.65931e+23
12861 0.317061 0.159232 3.32666e+21 1.65931e+23
12862 0.317123 0.159094 3.32666e+21 1.65931e+23
12863 0.317032 0.159968 3.32666e+21 1.65931e+23
12864 0.316295 0.158754 3.32666e+21 1.65931e+23
12865 0.315103 0.158416 3.32666e+21 1.65931e+23
12866 0.317661 0.159475 3.32666e+21 1.65931e+23
12867 0.316257 0.159444 3.32666e+21 1.65931e+23
12868 0.316912 0.159193 3.32666e+21 1.65931e+23
12869 0.313494 0.157541 3.50152e+21 1.72656e+23
12870 0.315454 0.15943 3.50152e+21 1.72656e+23
12871 0.316517 0.158155 3.50152e+21 1.72656e+23
12872 0.317095 0.159427 3.50152e+21 1.72656e+23
12873 0.314969 0.15826 3.50152e+21 1.72656e+23
12874 0.315003 0.158687 3.50152e+21 1.72656e+23
12875 0.317485 0.159371 3.50152e+21 1.72656e+23
12876 0.316024 0.158515 3.50152e+21 1.72656e+23
12877 0.315612 0.157896 3.50152e+21 1.72656e+23
12878 0.316105 0.159188 3.50152e+21 1.72656e+23
12879 0.31652 0.159023 3.68535e+21 1.83089e+23
12880 0.316756 0.159273 3.68535e+21 1.83089e+23
12881 0.316249 0.159171 3.68535e+21 1.83089e+23
12882 0.316622 0.158961 3.68535e+21 1.83089e+23
12883 0.315677 0.158814 3.68535e+21 1.83089e+23
12884 0.315003 0.1585 3.68535e+21 1.83089e+23
12885 0.315281 0.158084 3.68535e+21 1.83089e+23
12886 0.316813 0.159229 3.68535e+21 1.83089e+23
12887 0.316009 0.158331 3.68535e+21 1.83089e+23
12888 0.317352 0.159452 3.68535e+21 1.83089e+23
12889 0.317078 0.159257 3.8787e+21 1.93759e+23
12890 0.315971 0.158989 3.8787e+21 1.93759e+23
12891 0.316823 0.159458 3.8787e+21 1.93759e+23
12892 0.314477 0.158336 3.8787e+21 1.93759e+23
12893 0.316335 0.159512 3.8787e+21 1.93759e+23
12894 0.317882 0.159316 3.8787e+21 1.93759e+23
12895 0.31546 0.158639 3.8787e+21 1.93759e+23
12896 0.315086 0.158941 3.8787e+21 1.93759e+23
12897 0.315024 0.158919 3.8787e+21 1.93759e+23
12898 0.316002 0.159317 3.8787e+21 1.93759e+23
12899 0.315331 0.159427 4.08221e+21 2.04542e+23
12900 0.31516 0.158155 4.08221e+21 2.04542e+23
12901 0.316551 0.159 4.08221e+21 2.04542e+23
12902 0.313528 0.157974 4.08221e+21 2.04542e+23
12903 0.317156 0.159073 4.08221e+21 2.04542e+23
12904 0.314089 0.158454 4.08221e+21 2.04542e+23
12905 0.314693 0.158643 4.08221e+21 2.04542e+23
12906 0.315485 0.159209 4.08221e+21 2.04542e+23
12907 0.317828 0.159433 4.08221e+21 2.04542e+23
12908 0.316295 0.159387 4.08221e+21 2.04542e+23
12909 0.315541 0.158971 4.29666e+21 2.15745e+23
12910 0.31716 0.158705 4.29666e+21 2.15745e+23
12911 0.316352 0.15899 4.29666e+21 2.15745e+23
12912 0.314975 0.158443 4.29666e+21 2.15745e+23
12913 0.316327 0.159254 4.29666e+21 2.15745e+23
12914 0.316584 0.158875 4.29666e+21 2.15745e+23
12915 0.316096 0.158947 4.29666e+21 2.15745e+23
12916 0.316339 0.159127 4.29666e+21 2.15745e+23
12917 0.315963 0.158692 4.29666e+21 2.15745e+23
12918 0.315396 0.158975 4.29666e+21 2.15745e+23
12919 0.31524 0.158858 4.52192e+21 2.26598e+23
12920 0.316358 0.158595 4.52192e+21 2.26598e+23
12921 0.316503 0.15989 4.52192e+21 2.26598e+23
12922 0.317121 0.158996 4.52192e+21 2.26598e+23
12923 0.31438 0.158484 4.52192e+21 2.26598e+23
12924 0.315637 0.158599 4.52192e+21 2.26598e+23
12925 0.316356 0.158532 4.52192e+21 2.26598e+23
12926 0.319052 0.159399 4.52192e+21 2.26598e+23
12927 0.315997 0.15946 4.52192e+21 2.26598e+23
12928 0.315166 0.158697 4.52192e+21 2.26598e+23
12929 0.316227 0.158924 4.75933e+21 2.39201e+23
12930 0.316161 0.159083 4.75933e+21 2.39201e+23
12931 0.314651 0.158456 4.75933e+21 2.39201e+23
12932 0.316414 0.159143 4.75933e+21 2.39201e+23
12933 0.31579 0.158821 4.75933e+21 2.39201e+23
12934 0.315716 0.159015 4.75933e+21 2.39201e+23
12935 0.315179 0.158061 4.75933e+21 2.39201e+23
12936 0.315428 0.158752 4.75933e+21 2.39201e+23
12937 0.313259 0.157656 4.75933e+21 2.39201e+23
12938 0.318455 0.159533 4.75933e+21 2.39201e+23
12939 0.315227 0.159022 5.00894e+21 2.52511e+23
12940 0.316233 0.159362 5.00894e+21 2.52511e+23
12941 0.316017 0.159656 5.00894e+21 2.52511e+23
12942 0.314948 0.158596 5.00894e+21 2.52511e+23
12943 0.315111 0.158546 5.00894e+21 2.52511e+23
12944 0.314806 0.158542 5.00894e+21 2.52511e+23
12945 0.315514 0.158703 5.00894e+21 2.52511e+23
12946 0.316263 0.159702 5.00894e+21 2.52511e+23
12947 0.316338 0.159025 5.00894e+21 2.52511e+23
12948 0.316749 0.158552 5.00894e+21 2.52511e+23
12949 0.316443 0.159332 5.27131e+21 2.66813e+23
12950 0.315419 0.159517 5.27131e+21 2.66813e+23
12951 0.316891 0.159212 5.27131e+21 2.66813e+23
12952 0.314318 0.157658 5.27131e+21 2.66813e+23
12953 0.316558 0.15951 5.27131e+21 2.66813e+23
12954 0.314672 0.158872 5.27131e+21 2.66813e+23
12955 0.315327 0.158349 5.27131e+21 2.66813e+23
12956 0.316513 0.159529 5.27131e+21 2.66813e+23
12957 0.316793 0.160285 5.27131e+21 2.66813e+23
12958 0.316332 0.15914 5.27131e+21 2.66813e+23
12959 0.31528 0.158679 5.54801e+21 2.80808e+23
12960 0.314708 0.158729 5.54801e+21 2.80808e+23
12961 0.315256 0.158159 5.54801e+21 2.80808e+23
12962 0.312695 0.157653 5.54801e+21 2.80808e+23
12963 0.315281 0.158374 5.54801e+21 2.80808e+23
12964 0.315256 0.158343 5.54801e+21 2.80808e+23
12965 0.315883 0.15932 5.54801e+21 2.80808e+23
12966 0.314899 0.158979 5.54801e+21 2.80808e+23
12967 0.315296 0.158464 5.54801e+21 2.80808e+23
12968 0.315256 0.158974 5.54801e+21 2.80808e+23
12969 0.314767 0.158512 5.83879e+21 2.96088e+23
12970 0.31476 0.15867 5.83879e+21 2.96088e+23
12971 0.316139 0.158996 5.83879e+21 2.96088e+23
12972 0.314737 0.158297 5.83879e+21 2.96088e+23
12973 0.315145 0.158007 5.83879e+21 2.96088e+23
12974 0.315455 0.158765 5.83879e+21 2.96088e+23
12975 0.314766 0.158922 5.83879e+21 2.96088e+23
12976 0.316046 0.159148 5.83879e+21 2.96088e+23
12977 0.316958 0.159129 5.83879e+21 2.96088e+23
12978 0.31593 0.15841 5.83879e+21 2.96088e+23
12979 0.31562 0.158372 6.14496e+21 3.09073e+23
12980 0.315199 0.158898 6.14496e+21 3.09073e+23
12981 0.314609 0.158886 6.14496e+21 3.09073e+23
12982 0.314196 0.157993 6.14496e+21 3.09073e+23
12983 0.317761 0.159386 6.14496e+21 3.09073e+23
12984 0.315316 0.158783 6.14496e+21 3.09073e+23
12985 0.315363 0.158414 6.14496e+21 3.09073e+23
12986 0.318654 0.159757 6.14496e+21 3.09073e+23
12987 0.316909 0.160031 6.14496e+21 3.09073e+23
12988 0.314853 0.158516 6.14496e+21 3.09073e+23
12989 0.315332 0.158243 6.46842e+21 3.23287e+23
12990 0.314018 0.158115 6.46842e+21 3.23287e+23
12991 0.314951 0.158908 6.46842e+21 3.23287e+23
12992 0.315765 0.159381 6.46842e+21 3.23287e+23
12993 0.316485 0.159596 6.46842e+21 3.23287e+23
12994 0.315094 0.159038 6.46842e+21 3.23287e+23
12995 0.315258 0.159763 6.46842e+21 3.23287e+23
12996 0.317094 0.159464 6.46842e+21 3.23287e+23
12997 0.316493 0.159531 6.46842e+21 3.23287e+23
12998 0.315624 0.159786 6.46842e+21 3.23287e+23
12999 0.314889 0.158815 6.80858e+21 3.368e+23
13000 0.315664 0.159101 6.80858e+21 3.368e+23
13001 0.316717 0.158622 6.80858e+21 3.368e+23
13002 0.316926 0.159232 6.80858e+21 3.368e+23
13003 0.316608 0.160317 6.80858e+21 3.368e+23
13004 0.315499 0.158622 6.80858e+21 3.368e+23
13005 0.315638 0.1586 6.80858e+21 3.368e+23
13006 0.316506 0.158803 6.80858e+21 3.368e+23
13007 0.315086 0.1586 6.80858e+21 3.368e+23
13008 0.314989 0.158296 6.80858e+21 3.368e+23
13009 0.315771 0.158993 7.1655e+21 3.49527e+23
13010 0.316706 0.159317 7.1655e+21 3.49527e+23
13011 0.316145 0.158869 7.1655e+21 3.49527e+23
13012 0.317037 0.158791 7.1655e+21 3.49527e+23
13013 0.315484 0.159096 7.1655e+21 3.49527e+23
13014 0.314554 0.158597 7.1655e+21 3.49527e+23
13015 0.316796 0.159454 7.1655e+21 3.49527e+23
13016 0.315154 0.158234 7.1655e+21 3.49527e+23
13017 0.316331 0.159468 7.1655e+21 3.49527e+23
13018 0.316011 0.159718 7.1655e+21 3.49527e+23
13019 0.31613 0.158476 7.54229e+21 3.64204e+23
13020 0.313827 0.157829 7.54229e+21 3.64204e+23
13021 0.315021 0.158505 7.54229e+21 3.64204e+23
13022 0.316901 0.159317 7.54229e+21 3.64204e+23
13023 0.316819 0.159384 7.54229e+21 3.64204e+23
13024 0.315326 0.158617 7.54229e+21 3.64204e+23
13025 0.314971 0.158824 7.54229e+21 3.64204e+23
13026 0.316597 0.160324 7.54229e+21 3.64204e+23
13027 0.315521 0.159439 7.54229e+21 3.64204e+23
13028 0.314426 0.15872 7.54229e+21 3.64204e+23
13029 0.314587 0.158058 7.93835e+21 3.84217e+23
13030 0.316547 0.159191 7.93835e+21 3.84217e+23
13031 0.316604 0.159152 7.93835e+21 3.84217e+23
13032 0.316701 0.159484 7.93835e+21 3.84217e+23
13033 0.316716 0.159277 7.93835e+21 3.84217e+23
13034 0.315788 0.159185 7.93835e+21 3.84217e+23
13035 0.317705 0.159311 7.93835e+21 3.84217e+23
13036 0.314895 0.158234 7.93835e+21 3.84217e+23
13037 0.316367 0.158833 7.93835e+21 3.84217e+23
13038 0.317416 0.159881 7.93835e+21 3.84217e+23
13039 0.316885 0.160003 8.35579e+21 4.0673e+23
13040 0.315166 0.158859 8.35579e+21 4.0673e+23
13041 0.314328 0.158851 8.35579e+21 4.0673e+23
13042 0.315022 0.159372 8.35579e+21 4.0673e+23
13043 0.316324 0.158673 8.35579e+21 4.0673e+23
13044 0.315304 0.158407 8.35579e+21 4.0673e+23
13045 0.317906 0.160009 8.35579e+21 4.0673e+23
13046 0.314625 0.158823 8.35579e+21 4.0673e+23
13047 0.316479 0.158105 8.35579e+21 4.0673e+23
13048 0.316294 0.158998 8.35579e+21 4.0673e+23
13049 0.316056 0.159815 8.7938e+21 4.29704e+23
13050 0.316751 0.158554 8.7938e+21 4.29704e+23
13051 0.314358 0.158279 8.7938e+21 4.29704e+23
13052 0.319678 0.160238 8.7938e+21 4.29704e+23
13053 0.314978 0.157935 8.7938e+21 4.29704e+23
13054 0.316582 0.159235 8.7938e+21 4.29704e+23
13055 0.317786 0.159418 8.7938e+21 4.29704e+23
13056 0.316794 0.160332 8.7938e+21 4.29704e+23
13057 0.315935 0.159088 8.7938e+21 4.29704e+23
13058 0.31465 0.158083 8.7938e+21 4.29704e+23
13059 0.316827 0.159583 9.25556e+21 4.54409e+23
13060 0.316939 0.158562 9.25556e+21 4.54409e+23
13061 0.315307 0.159085 9.25556e+21 4.54409e+23
13062 0.316119 0.159665 9.25556e+21 4.54409e+23
13063 0.317112 0.159066 9.25556e+21 4.54409e+23
13064 0.315641 0.158856 9.25556e+21 4.54409e+23
13065 0.314182 0.158912 9.25556e+21 4.54409e+23
13066 0.315559 0.158701 9.25556e+21 4.54409e+23
13067 0.315784 0.158506 9.25556e+21 4.54409e+23
13068 0.315751 0.158825 9.25556e+21 4.54409e+23
13069 0.31825 0.159664 9.74188e+21 4.78483e+23
13070 0.315588 0.157616 9.74188e+21 4.78483e+23
13071 0.316145 0.159525 9.74188e+21 4.78483e+23
13072 0.314128 0.158568 9.74188e+21 4.78483e+23
13073 0.315699 0.158918 9.74188e+21 4.78483e+23
13074 0.317218 0.159302 9.74188e+21 4.78483e+23
13075 0.315427 0.158749 9.74188e+21 4.78483e+23
13076 0.315445 0.159889 9.74188e+21 4.78483e+23
13077 0.316051 0.16032 9.74188e+21 4.78483e+23
13078 0.31671 0.159641 9.74188e+21 4.78483e+23
13079 0.31562 0.159384 1.02546e+22 5.01748e+23
13080 0.316391 0.159163 1.02546e+22 5.01748e+23
13081 0.315542 0.15858 1.02546e+22 5.01748e+23
13082 0.313427 0.158164 1.02546e+22 5.01748e+23
13083 0.315277 0.15894 1.02546e+22 5.01748e+23
13084 0.316052 0.159277 1.02546e+22 5.01748e+23
13085 0.315821 0.159112 1.02546e+22 5.01748e+23
13086 0.314913 0.158806 1.02546e+22 5.01748e+23
13087 0.315349 0.159792 1.02546e+22 5.01748e+23
13088 0.317168 0.15948 1.02546e+22 5.01748e+23
13089 0.315823 0.158458 1.07936e+22 5.26929e+23
13090 0.31691 0.159357 1.07936e+22 5.26929e+23
13091 0.31447 0.157868 1.07936e+22 5.26929e+23
13092 0.316654 0.159654 1.07936e+22 5.26929e+23
13093 0.315433 0.158902 1.07936e+22 5.26929e+23
13094 0.31523 0.159156 1.07936e+22 5.26929e+23
13095 0.315003 0.158482 1.07936e+22 5.26929e+23
13096 0.316216 0.159014 1.07936e+22 5.26929e+23
13097 0.314265 0.157913 1.07936e+22 5.26929e+23
13098 0.314458 0.157324 1.07936e+22 5.26929e+23
13099 0.314725 0.15931 1.13595e+22 5.55655e+23
13100 0.314541 0.158444 1.13595e+22 5.55655e+23
13101 0.315288 0.158444 1.13595e+22 5.55655e+23
13102 0.31459 0.159362 1.13595e+22 5.55655e+23
13103 0.316771 0.159741 1.13595e+22 5.55655e+23
13104 0.31617 0.159093 1.13595e+22 5.55655e+23
13105 0.315989 0.159273 1.13595e+22 5.55655e+23
13106 0.316506 0.1594 1.13595e+22 5.55655e+23
13107 0.31589 0.158299 1.13595e+22 5.55655e+23
13108 0.315546 0.158518 1.13595e+22 5.55655e+23
13109 0.316984 0.159762 1.19561e+22 5.84304e+23
13110 0.315493 0.158873 1.19561e+22 5.84304e+23
13111 0.315011 0.158699 1.19561e+22 5.84304e+23
13112 0.315578 0.158886 1.19561e+22 5.84304e+23
13113 0.317576 0.1591 1.19561e+22 5.84304e+23
13114 0.315338 0.158416 1.19561e+22 5.84304e+23
13115 0.316644 0.158878 1.19561e+22 5.84304e+23
13116 0.315037 0.158415 1.19561e+22 5.84304e+23
13117 0.316577 0.158858 1.19561e+22 5.84304e+23
13118 0.315764 0.158542 1.19561e+22 5.84304e+23
13119 0.315377 0.158173 1.25832e+22 6.12015e+23
13120 0.313534 0.158405 1.25832e+22 6.12015e+23
13121 0.313629 0.158159 1.25832e+22 6.12015e+23
13122 0.315216 0.158538 1.25832e+22 6.12015e+23
13123 0.315839 0.159006 1.25832e+22 6.12015e+23
13124 0.316749 0.159211 1.25832e+22 6.12015e+23
13125 0.316067 0.158131 1.25832e+22 6.12015e+23
13126 0.315786 0.158984 1.25832e+22 6.12015e+23
13127 0.316527 0.158669 1.25832e+22 6.12015e+23
13128 0.315621 0.158545 1.25832e+22 6.12015e+23
13129 0.316157 0.159163 1.32445e+22 6.44256e+23
13130 0.315815 0.158237 1.32445e+22 6.44256e+23
13131 0.315971 0.158386 1.32445e+22 6.44256e+23
13132 0.315752 0.159255 1.32445e+22 6.44256e+23
13133 0.315976 0.158974 1.32445e+22 6.44256e+23
13134 0.314052 0.15809 1.32445e+22 6.44256e+23
13135 0.315349 0.158712 1.32445e+22 6.44256e+23
13136 0.316805 0.159769 1.32445e+22 6.44256e+23
13137 0.314904 0.159061 1.32445e+22 6.44256e+23
13138 0.315233 0.158914 1.32445e+22 6.44256e+23
13139 0.318228 0.160894 1.39403e+22 6.85264e+23
13140 0.317271 0.159491 1.39403e+22 6.85264e+23
13141 0.316747 0.158883 1.39403e+22 6.85264e+23
13142 0.315704 0.158854 1.39403e+22 6.85264e+23
13143 0.315872 0.158658 1.39403e+22 6.85264e+23
13144 0.314317 0.157556 1.39403e+22 6.85264e+23
13145 0.317534 0.159745 1.39403e+22 6.85264e+23
13146 0.313639 0.157844 1.39403e+22 6.85264e+23
13147 0.317149 0.159582 1.39403e+22 6.85264e+23
13148 0.316381 0.158198 1.39403e+22 6.85264e+23
13149 0.317795 0.160197 1.4673e+22 7.22117e+23
13150 0.316047 0.158501 1.4673e+22 7.22117e+23
13151 0.316195 0.159614 1.4673e+22 7.22117e+23
13152 0.31392 0.157768 1.4673e+22 7.22117e+23
13153 0.316391 0.159405 1.4673e+22 7.22117e+23
13154 0.317476 0.159346 1.4673e+22 7.22117e+23
13155 0.316038 0.159742 1.4673e+22 7.22117e+23
13156 0.315553 0.158153 1.4673e+22 7.22117e+23
13157 0.316054 0.159266 1.4673e+22 7.22117e+23
