# Field snapshot at t = 5
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
6  2  0.049040  0.999405  2.498513  0.000323  -0.003931  0.001584  -0.003933  -0.012053  -0.008452  -0.008016  0.001403  0.002548
7  2  -0.013543  0.999561  2.498903  0.000209  -0.005075  -0.004314  0.003944  -0.009599  -0.001007  0.003692  -0.002951  0.005805
8  2  0.062967  0.999381  2.498453  0.000099  0.001245  -0.002213  -0.006101  0.000530  -0.000787  -0.003228  0.003617  0.005529
9  2  0.022267  0.999352  2.498380  0.000332  0.005364  -0.001467  0.006074  -0.000837  0.000852  -0.009285  0.011589  0.006483
10  2  -0.025625  0.999708  2.499269  0.000356  0.004669  0.008323  0.000030  -0.011785  -0.009571  -0.003756  0.002197  -0.003872
11  2  -0.018720  0.999548  2.498871  0.000134  0.002327  0.002095  0.000951  0.002138  0.008769  -0.004045  0.004939  -0.000951
12  2  0.044411  0.999111  2.497777  0.000158  -0.003410  -0.003763  0.006175  0.004559  0.006487  -0.002852  0.002805  -0.003851
13  2  -0.003979  0.999141  2.497853  0.000408  0.001651  0.005070  -0.007169  0.004039  -0.006862  -0.007362  -0.004203  0.013890
14  2  -0.020886  0.999077  2.497694  0.000195  0.000065  0.005209  0.000901  0.001245  0.004209  -0.009163  0.005854  0.005395
15  2  -0.014521  0.999663  2.499158  0.000415  -0.007706  0.005597  0.008838  0.006659  -0.003100  -0.005891  -0.001386  0.012471
16  2  0.000045  0.999465  2.498663  0.000172  0.003528  -0.002239  0.000629  -0.003966  0.003622  0.002988  -0.009219  -0.005612
17  2  -0.066393  0.999676  2.499190  0.000297  -0.006566  0.003091  -0.006301  -0.001002  -0.000761  -0.006061  -0.007226  -0.010694
18  2  0.014992  0.999645  2.499114  0.000408  0.009007  -0.006547  0.013586  -0.004734  -0.007406  0.002428  -0.002749  -0.002989
19  2  -0.033005  0.999533  2.498832  0.000355  0.004855  0.011522  0.004500  0.002693  0.001493  -0.006646  -0.010426  -0.004012
20  2  0.018123  0.999419  2.498548  0.000254  0.000776  -0.000673  0.002045  -0.002130  0.013793  0.005913  0.001813  0.003989
21  2  0.033746  0.999250  2.498124  0.000235  0.007076  0.000045  -0.001382  -0.007616  0.000939  -0.009884  0.002371  0.004513
22  2  -0.063079  0.999281  2.498201  0.000328  -0.015921  -0.002621  -0.005125  -0.001790  0.000160  -0.000916  0.005299  -0.002987
23  2  0.000171  0.998970  2.497425  0.000201  0.006694  0.000032  0.004372  0.005431  0.001455  0.001643  0.009628  -0.003140
24  2  0.003613  0.999457  2.498644  0.000253  -0.000536  0.011235  -0.006638  0.000761  0.003433  -0.007098  0.002824  -0.003392
25  2  0.027293  0.999517  2.498792  0.000062  0.005281  0.002787  -0.000831  -0.000182  -0.003277  -0.000202  -0.003748  0.000792
26  2  0.010178  0.999666  2.499165  0.000337  0.000872  -0.006871  -0.004336  -0.003506  0.006743  0.008058  -0.000711  0.012127
27  2  -0.009025  0.999759  2.499397  0.000090  -0.002172  0.001912  -0.005703  0.002409  -0.002693  0.004517  0.001788  -0.003500
28  2  -0.025934  0.999700  2.499250  0.000159  0.003702  0.003244  -0.001507  -0.003062  0.002776  0.004718  -0.002074  0.009422
29  2  -0.023354  0.999291  2.498228  0.000346  0.002787  -0.007417  0.012017  -0.001505  0.004833  -0.008806  0.005849  0.001232
30  2  0.023127  0.998637  2.496592  0.000232  -0.000897  -0.001012  -0.004265  -0.002109  0.000948  -0.012209  0.002771  0.007075
