# Time series data
# step mean_R std_R mean_psi_density max_psi_density
18031 0.969056 0.0858042 1.52588e-05 0.00130421
18032 0.969059 0.0857865 1.52588e-05 0.00130421
18033 0.969059 0.0857955 1.52588e-05 0.00130421
18034 0.969061 0.0857858 1.52588e-05 0.00130421
18035 0.969062 0.0857841 1.52588e-05 0.00130421
18036 0.969064 0.0857705 1.52588e-05 0.00130421
18037 0.969065 0.0857744 1.52588e-05 0.00130421
18038 0.969066 0.0857768 1.52588e-05 0.00130421
18039 0.969067 0.085774 1.52588e-05 0.00130363
18040 0.969068 0.085775 1.52588e-05 0.00130363
18041 0.969069 0.085775 1.52588e-05 0.00130363
18042 0.96907 0.0857698 1.52588e-05 0.00130363
18043 0.96907 0.0857813 1.52588e-05 0.00130363
18044 0.969071 0.0857803 1.52588e-05 0.00130363
18045 0.969072 0.0857775 1.52588e-05 0.00130363
18046 0.969073 0.0857844 1.52588e-05 0.00130363
18047 0.969074 0.0857893 1.52588e-05 0.00130363
18048 0.969075 0.0857869 1.52588e-05 0.00130363
18049 0.969076 0.0857803 1.52588e-05 0.00130012
18050 0.969077 0.0857813 1.52588e-05 0.00130012
18051 0.969078 0.085782 1.52588e-05 0.00130012
18052 0.96908 0.0857712 1.52588e-05 0.00130012
18053 0.969081 0.0857733 1.52588e-05 0.00130012
18054 0.969081 0.0857796 1.52588e-05 0.00130012
18055 0.969083 0.0857747 1.52588e-05 0.00130012
18056 0.969084 0.0857684 1.52588e-05 0.00130012
18057 0.969085 0.0857653 1.52588e-05 0.00130012
18058 0.969087 0.0857563 1.52588e-05 0.00130012
18059 0.969088 0.0857563 1.52588e-05 0.00129362
18060 0.969089 0.0857577 1.52588e-05 0.00129362
18061 0.969091 0.0857504 1.52588e-05 0.00129362
18062 0.969092 0.0857493 1.52588e-05 0.00129362
18063 0.969093 0.0857452 1.52588e-05 0.00129362
18064 0.969095 0.0857417 1.52588e-05 0.00129362
18065 0.969096 0.0857386 1.52588e-05 0.00129362
18066 0.969097 0.0857406 1.52588e-05 0.00129362
18067 0.969098 0.0857347 1.52588e-05 0.00129362
18068 0.969101 0.0857215 1.52588e-05 0.00129362
18069 0.969101 0.0857222 1.52588e-05 0.00128413
18070 0.969103 0.0857114 1.52588e-05 0.00128413
18071 0.969105 0.0857087 1.52588e-05 0.00128413
18072 0.969106 0.0857041 1.52588e-05 0.00128413
18073 0.969106 0.0857104 1.52588e-05 0.00128413
18074 0.969107 0.0857125 1.52588e-05 0.00128413
18075 0.969109 0.0857107 1.52588e-05 0.00128413
18076 0.969111 0.0856972 1.52588e-05 0.00128413
18077 0.969112 0.0856913 1.52588e-05 0.00128413
18078 0.969113 0.0856927 1.52588e-05 0.00128413
18079 0.969115 0.0856836 1.52588e-05 0.00127169
18080 0.969115 0.0856892 1.52588e-05 0.00127169
18081 0.969117 0.0856871 1.52588e-05 0.00127169
18082 0.969118 0.085684 1.52588e-05 0.00127169
18083 0.969119 0.0856787 1.52588e-05 0.00127169
18084 0.969121 0.0856676 1.52588e-05 0.00127169
18085 0.969122 0.0856697 1.52588e-05 0.00127169
18086 0.969123 0.0856735 1.52588e-05 0.00127169
18087 0.969124 0.085669 1.52588e-05 0.00127169
18088 0.969125 0.085661 1.52588e-05 0.00127169
18089 0.969127 0.0856624 1.52588e-05 0.00128534
18090 0.969127 0.0856631 1.52588e-05 0.00128534
18091 0.969129 0.0856603 1.52588e-05 0.00128534
18092 0.96913 0.0856544 1.52588e-05 0.00128534
18093 0.969132 0.085638 1.52588e-05 0.00128534
18094 0.969133 0.0856367 1.52588e-05 0.00128534
18095 0.969134 0.0856363 1.52588e-05 0.00128534
18096 0.969136 0.0856314 1.52588e-05 0.00128534
18097 0.969138 0.0856262 1.52588e-05 0.00128534
18098 0.969139 0.0856224 1.52588e-05 0.00128534
18099 0.969141 0.0856109 1.52588e-05 0.00131047
18100 0.969141 0.0856186 1.52588e-05 0.00131047
18101 0.969143 0.0856147 1.52588e-05 0.00131047
18102 0.969145 0.0856001 1.52588e-05 0.00131047
18103 0.969145 0.0856001 1.52588e-05 0.00131047
18104 0.969146 0.0856032 1.52588e-05 0.00131047
18105 0.969147 0.0856043 1.52588e-05 0.00131047
18106 0.969148 0.0856046 1.52588e-05 0.00131047
18107 0.96915 0.0855998 1.52588e-05 0.00131047
18108 0.969151 0.0856008 1.52588e-05 0.00131047
18109 0.969153 0.0855834 1.52588e-05 0.00133473
18110 0.969155 0.0855688 1.52588e-05 0.00133473
18111 0.969155 0.0855702 1.52588e-05 0.00133473
18112 0.969157 0.0855663 1.52588e-05 0.00133473
18113 0.969158 0.0855601 1.52588e-05 0.00133473
18114 0.969159 0.0855663 1.52588e-05 0.00133473
18115 0.96916 0.0855646 1.52588e-05 0.00133473
18116 0.969161 0.0855653 1.52588e-05 0.00133473
18117 0.969162 0.0855649 1.52588e-05 0.00133473
18118 0.969163 0.0855642 1.52588e-05 0.00133473
18119 0.969165 0.0855604 1.52588e-05 0.00135796
18120 0.969165 0.0855608 1.52588e-05 0.00135796
18121 0.969167 0.0855545 1.52588e-05 0.00135796
18122 0.969169 0.0855503 1.52588e-05 0.00135796
18123 0.96917 0.0855541 1.52588e-05 0.00135796
18124 0.969171 0.0855621 1.52588e-05 0.00135796
18125 0.969172 0.0855507 1.52588e-05 0.00135796
18126 0.969174 0.0855475 1.52588e-05 0.00135796
18127 0.969175 0.0855378 1.52588e-05 0.00135796
18128 0.969177 0.0855284 1.52588e-05 0.00135796
18129 0.969178 0.0855207 1.52588e-05 0.00137992
18130 0.96918 0.0855116 1.52588e-05 0.00137992
18131 0.969181 0.085505 1.52588e-05 0.00137992
18132 0.969182 0.0855088 1.52588e-05 0.00137992
18133 0.969184 0.085505 1.52588e-05 0.00137992
18134 0.969185 0.0854959 1.52588e-05 0.00137992
18135 0.969186 0.0854959 1.52588e-05 0.00137992
18136 0.969187 0.0854907 1.52588e-05 0.00137992
18137 0.969188 0.0854911 1.52588e-05 0.00137992
18138 0.969189 0.0854914 1.52588e-05 0.00137992
18139 0.969191 0.0854928 1.52588e-05 0.0014004
18140 0.969191 0.0854956 1.52588e-05 0.0014004
18141 0.969193 0.0854945 1.52588e-05 0.0014004
18142 0.969194 0.0854938 1.52588e-05 0.0014004
18143 0.969195 0.0854907 1.52588e-05 0.0014004
18144 0.969197 0.0854869 1.52588e-05 0.0014004
18145 0.969198 0.0854872 1.52588e-05 0.0014004
18146 0.9692 0.0854733 1.52588e-05 0.0014004
18147 0.969201 0.085466 1.52588e-05 0.0014004
18148 0.969202 0.0854687 1.52588e-05 0.0014004
18149 0.969204 0.0854642 1.52588e-05 0.00141921
18150 0.969205 0.0854551 1.52588e-05 0.00141921
18151 0.969207 0.0854524 1.52588e-05 0.00141921
18152 0.969208 0.0854538 1.52588e-05 0.00141921
18153 0.969208 0.0854576 1.52588e-05 0.00141921
18154 0.969211 0.0854482 1.52588e-05 0.00141921
18155 0.969211 0.0854562 1.52588e-05 0.00141921
18156 0.969212 0.0854555 1.52588e-05 0.00141921
18157 0.969213 0.0854534 1.52588e-05 0.00141921
18158 0.969214 0.0854534 1.52588e-05 0.00141921
18159 0.969216 0.0854388 1.52588e-05 0.00143615
18160 0.969218 0.0854346 1.52588e-05 0.00143615
18161 0.969218 0.0854328 1.52588e-05 0.00143615
18162 0.96922 0.085429 1.52588e-05 0.00143615
18163 0.969222 0.0854161 1.52588e-05 0.00143615
18164 0.969223 0.0853997 1.52588e-05 0.00143615
18165 0.969225 0.0854 1.52588e-05 0.00143615
18166 0.969226 0.0853903 1.52588e-05 0.00143615
18167 0.969227 0.0853896 1.52588e-05 0.00143615
18168 0.969228 0.0853913 1.52588e-05 0.00143615
18169 0.969229 0.085392 1.52588e-05 0.00145102
18170 0.969231 0.0853917 1.52588e-05 0.00145102
18171 0.969232 0.0853927 1.52588e-05 0.00145102
18172 0.969233 0.0853927 1.52588e-05 0.00145102
18173 0.969235 0.0853889 1.52588e-05 0.00145102
18174 0.969237 0.0853752 1.52588e-05 0.00145102
18175 0.969238 0.0853725 1.52588e-05 0.00145102
18176 0.969239 0.0853697 1.52588e-05 0.00145102
18177 0.96924 0.0853676 1.52588e-05 0.00145102
18178 0.969241 0.0853676 1.52588e-05 0.00145102
18179 0.969242 0.0853616 1.52588e-05 0.00146365
18180 0.969243 0.0853602 1.52588e-05 0.00146365
18181 0.969245 0.0853512 1.52588e-05 0.00146365
18182 0.969247 0.085341 1.52588e-05 0.00146365
18183 0.969248 0.0853417 1.52588e-05 0.00146365
18184 0.96925 0.0853389 1.52588e-05 0.00146365
18185 0.969251 0.0853365 1.52588e-05 0.00146365
18186 0.969252 0.0853365 1.52588e-05 0.00146365
18187 0.969254 0.0853358 1.52588e-05 0.00146365
18188 0.969255 0.0853274 1.52588e-05 0.00146365
18189 0.969256 0.0853267 1.52588e-05 0.00147387
18190 0.969258 0.0853187 1.52588e-05 0.00147387
18191 0.969259 0.085318 1.52588e-05 0.00147387
18192 0.969261 0.0853127 1.52588e-05 0.00147387
18193 0.969262 0.0853117 1.52588e-05 0.00147387
18194 0.969264 0.0852988 1.52588e-05 0.00147387
18195 0.969265 0.08529 1.52588e-05 0.00147387
18196 0.969267 0.0852876 1.52588e-05 0.00147387
18197 0.969268 0.0852904 1.52588e-05 0.00147387
18198 0.969269 0.0852876 1.52588e-05 0.00147387
18199 0.969271 0.0852792 1.52588e-05 0.00148153
18200 0.969272 0.0852761 1.52588e-05 0.00148153
18201 0.969274 0.0852768 1.52588e-05 0.00148153
18202 0.969275 0.0852666 1.52588e-05 0.00148153
18203 0.969276 0.0852729 1.52588e-05 0.00148153
18204 0.969278 0.0852642 1.52588e-05 0.00148153
18205 0.969279 0.085261 1.52588e-05 0.00148153
18206 0.96928 0.0852631 1.52588e-05 0.00148153
18207 0.969281 0.0852635 1.52588e-05 0.00148153
18208 0.969283 0.0852565 1.52588e-05 0.00148153
18209 0.969284 0.0852505 1.52588e-05 0.00148653
18210 0.969287 0.0852387 1.52588e-05 0.00148653
18211 0.969287 0.0852446 1.52588e-05 0.00148653
18212 0.969289 0.0852397 1.52588e-05 0.00148653
18213 0.96929 0.0852481 1.52588e-05 0.00148653
18214 0.969291 0.0852449 1.52588e-05 0.00148653
18215 0.969293 0.0852331 1.52588e-05 0.00148653
18216 0.969294 0.0852352 1.52588e-05 0.00148653
18217 0.969296 0.0852345 1.52588e-05 0.00148653
18218 0.969297 0.0852226 1.52588e-05 0.00148653
18219 0.969299 0.0852145 1.52588e-05 0.00148872
18220 0.969299 0.0852271 1.52588e-05 0.00148872
18221 0.9693 0.0852222 1.52588e-05 0.00148872
18222 0.969302 0.0852156 1.52588e-05 0.00148872
18223 0.969304 0.0852044 1.52588e-05 0.00148872
18224 0.969305 0.0851998 1.52588e-05 0.00148872
18225 0.969307 0.0851876 1.52588e-05 0.00148872
18226 0.969308 0.0851893 1.52588e-05 0.00148872
18227 0.96931 0.0851816 1.52588e-05 0.00148872
18228 0.969311 0.0851809 1.52588e-05 0.00148872
18229 0.969312 0.0851813 1.52588e-05 0.00148809
18230 0.969314 0.0851785 1.52588e-05 0.00148809
18231 0.969315 0.0851739 1.52588e-05 0.00148809
18232 0.969316 0.085168 1.52588e-05 0.00148809
18233 0.969317 0.0851711 1.52588e-05 0.00148809
18234 0.969319 0.0851687 1.52588e-05 0.00148809
18235 0.96932 0.0851641 1.52588e-05 0.00148809
18236 0.969323 0.0851568 1.52588e-05 0.00148809
18237 0.969324 0.0851512 1.52588e-05 0.00148809
18238 0.969326 0.0851445 1.52588e-05 0.00148809
18239 0.969327 0.0851386 1.52588e-05 0.00148454
18240 0.969329 0.0851277 1.52588e-05 0.00148454
18241 0.969331 0.0851183 1.52588e-05 0.00148454
18242 0.969333 0.0851134 1.52588e-05 0.00148454
18243 0.969333 0.085119 1.52588e-05 0.00148454
18244 0.969335 0.0851134 1.52588e-05 0.00148454
18245 0.969336 0.0851127 1.52588e-05 0.00148454
18246 0.969337 0.0851137 1.52588e-05 0.00148454
18247 0.969338 0.085112 1.52588e-05 0.00148454
18248 0.96934 0.085106 1.52588e-05 0.00148454
18249 0.969341 0.0850987 1.52588e-05 0.00147805
18250 0.969343 0.0850903 1.52588e-05 0.00147805
18251 0.969344 0.0850969 1.52588e-05 0.00147805
18252 0.969345 0.0850966 1.52588e-05 0.00147805
18253 0.969346 0.0851092 1.52588e-05 0.00147805
18254 0.969347 0.0850966 1.52588e-05 0.00147805
18255 0.969349 0.0850885 1.52588e-05 0.00147805
18256 0.969351 0.085084 1.52588e-05 0.00147805
18257 0.969351 0.085084 1.52588e-05 0.00147805
18258 0.969353 0.0850787 1.52588e-05 0.00147805
18259 0.969354 0.0850749 1.52588e-05 0.0014686
18260 0.969355 0.0850791 1.52588e-05 0.0014686
18261 0.969357 0.0850707 1.52588e-05 0.0014686
18262 0.969359 0.0850577 1.52588e-05 0.0014686
18263 0.96936 0.0850658 1.52588e-05 0.0014686
18264 0.969361 0.0850644 1.52588e-05 0.0014686
18265 0.969363 0.0850559 1.52588e-05 0.0014686
18266 0.969365 0.0850493 1.52588e-05 0.0014686
18267 0.969367 0.0850426 1.52588e-05 0.0014686
18268 0.969369 0.0850374 1.52588e-05 0.0014686
18269 0.96937 0.0850335 1.52588e-05 0.00145622
18270 0.969372 0.0850314 1.52588e-05 0.00145622
18271 0.969373 0.0850279 1.52588e-05 0.00145622
18272 0.969375 0.0850258 1.52588e-05 0.00145622
18273 0.969377 0.0850205 1.52588e-05 0.00145622
18274 0.969378 0.0850055 1.52588e-05 0.00145622
18275 0.96938 0.084995 1.52588e-05 0.00145622
18276 0.969381 0.0850055 1.52588e-05 0.00145622
18277 0.969383 0.0849971 1.52588e-05 0.00145622
18278 0.969384 0.08499 1.52588e-05 0.00145622
18279 0.969386 0.0849879 1.52588e-05 0.00144096
18280 0.969387 0.0849799 1.52588e-05 0.00144096
18281 0.969389 0.084982 1.52588e-05 0.00144096
18282 0.96939 0.0849841 1.52588e-05 0.00144096
18283 0.969392 0.0849834 1.52588e-05 0.00144096
18284 0.969394 0.0849672 1.52588e-05 0.00144096
18285 0.969396 0.084956 1.52588e-05 0.00144096
18286 0.969398 0.0849511 1.52588e-05 0.00144096
18287 0.9694 0.084943 1.52588e-05 0.00144096
18288 0.969401 0.084942 1.52588e-05 0.00144096
18289 0.969402 0.0849395 1.52588e-05 0.00142287
18290 0.969404 0.0849304 1.52588e-05 0.00142287
18291 0.969406 0.0849276 1.52588e-05 0.00142287
18292 0.969407 0.0849195 1.52588e-05 0.00142287
18293 0.969409 0.0849223 1.52588e-05 0.00142287
18294 0.969409 0.0849252 1.52588e-05 0.00142287
18295 0.96941 0.0849283 1.52588e-05 0.00142287
18296 0.969411 0.0849259 1.52588e-05 0.00142287
18297 0.969412 0.0849325 1.52588e-05 0.00142287
18298 0.969414 0.0849234 1.52588e-05 0.00142287
18299 0.969416 0.0849139 1.52588e-05 0.00140203
18300 0.969417 0.0849174 1.52588e-05 0.00140203
18301 0.969419 0.0849118 1.52588e-05 0.00140203
18302 0.96942 0.0849058 1.52588e-05 0.00140203
18303 0.969422 0.084895 1.52588e-05 0.00140203
18304 0.969424 0.0848953 1.52588e-05 0.00140203
18305 0.969426 0.0848848 1.52588e-05 0.00140203
18306 0.969428 0.0848774 1.52588e-05 0.00140203
18307 0.96943 0.0848781 1.52588e-05 0.00140203
18308 0.969432 0.0848693 1.52588e-05 0.00140203
18309 0.969433 0.0848616 1.52588e-05 0.00139036
18310 0.969435 0.0848549 1.52588e-05 0.00139036
18311 0.969436 0.0848539 1.52588e-05 0.00139036
18312 0.969438 0.0848507 1.52588e-05 0.00139036
18313 0.96944 0.0848363 1.52588e-05 0.00139036
18314 0.969442 0.0848335 1.52588e-05 0.00139036
18315 0.969443 0.0848353 1.52588e-05 0.00139036
18316 0.969445 0.084824 1.52588e-05 0.00139036
18317 0.969447 0.0848195 1.52588e-05 0.00139036
18318 0.969448 0.0848198 1.52588e-05 0.00139036
18319 0.969449 0.0848152 1.52588e-05 0.00139514
18320 0.96945 0.084817 1.52588e-05 0.00139514
18321 0.969453 0.0848022 1.52588e-05 0.00139514
18322 0.969454 0.0847963 1.52588e-05 0.00139514
18323 0.969455 0.0848036 1.52588e-05 0.00139514
18324 0.969457 0.0848001 1.52588e-05 0.00139514
18325 0.969458 0.0847994 1.52588e-05 0.00139514
18326 0.96946 0.0847934 1.52588e-05 0.00139514
18327 0.969462 0.084791 1.52588e-05 0.00139514
18328 0.969463 0.084791 1.52588e-05 0.00139514
18329 0.969463 0.0847963 1.52588e-05 0.00139826
18330 0.969465 0.084791 1.52588e-05 0.00139826
18331 0.969467 0.0847822 1.52588e-05 0.00139826
18332 0.969469 0.0847783 1.52588e-05 0.00139826
18333 0.969471 0.0847717 1.52588e-05 0.00139826
18334 0.969472 0.0847734 1.52588e-05 0.00139826
18335 0.969474 0.0847622 1.52588e-05 0.00139826
18336 0.969475 0.0847646 1.52588e-05 0.00139826
18337 0.969477 0.0847664 1.52588e-05 0.00139826
18338 0.969478 0.0847667 1.52588e-05 0.00139826
18339 0.96948 0.0847601 1.52588e-05 0.00139959
18340 0.969481 0.0847622 1.52588e-05 0.00139959
18341 0.969483 0.0847527 1.52588e-05 0.00139959
18342 0.969484 0.0847474 1.52588e-05 0.00139959
18343 0.969486 0.0847474 1.52588e-05 0.00139959
18344 0.969486 0.0847509 1.52588e-05 0.00139959
18345 0.969489 0.0847397 1.52588e-05 0.00139959
18346 0.969491 0.0847337 1.52588e-05 0.00139959
18347 0.969493 0.0847288 1.52588e-05 0.00139959
18348 0.969494 0.0847217 1.52588e-05 0.00139959
18349 0.969496 0.0847164 1.52588e-05 0.00139904
18350 0.969498 0.0847101 1.52588e-05 0.00139904
18351 0.9695 0.0847034 1.52588e-05 0.00139904
18352 0.969501 0.0846996 1.52588e-05 0.00139904
18353 0.969504 0.0846915 1.52588e-05 0.00139904
18354 0.969505 0.0846834 1.52588e-05 0.00139904
18355 0.969507 0.0846774 1.52588e-05 0.00139904
18356 0.969509 0.0846679 1.52588e-05 0.00139904
18357 0.96951 0.0846665 1.52588e-05 0.00139904
18358 0.969512 0.0846644 1.52588e-05 0.00139904
18359 0.969514 0.0846566 1.52588e-05 0.00139649
18360 0.969516 0.0846471 1.52588e-05 0.00139649
18361 0.969517 0.0846524 1.52588e-05 0.00139649
18362 0.969519 0.0846485 1.52588e-05 0.00139649
18363 0.969521 0.0846461 1.52588e-05 0.00139649
18364 0.969523 0.0846348 1.52588e-05 0.00139649
18365 0.969525 0.084626 1.52588e-05 0.00139649
18366 0.969527 0.0846154 1.52588e-05 0.00139649
18367 0.969528 0.0846123 1.52588e-05 0.00139649
18368 0.96953 0.0846066 1.52588e-05 0.00139649
18369 0.969531 0.0846042 1.52588e-05 0.00139188
18370 0.969534 0.0845953 1.52588e-05 0.00139188
18371 0.969535 0.0845886 1.52588e-05 0.00139188
18372 0.969538 0.0845774 1.52588e-05 0.00139188
18373 0.969539 0.0845781 1.52588e-05 0.00139188
18374 0.969541 0.084582 1.52588e-05 0.00139188
18375 0.969542 0.0845805 1.52588e-05 0.00139188
18376 0.969544 0.084577 1.52588e-05 0.00139188
18377 0.969545 0.0845749 1.52588e-05 0.00139188
18378 0.969548 0.0845626 1.52588e-05 0.00139188
18379 0.969549 0.0845598 1.52588e-05 0.00138519
18380 0.969551 0.0845538 1.52588e-05 0.00138519
18381 0.969553 0.0845513 1.52588e-05 0.00138519
18382 0.969554 0.0845598 1.52588e-05 0.00138519
18383 0.969555 0.0845527 1.52588e-05 0.00138519
18384 0.969558 0.0845418 1.52588e-05 0.00138519
18385 0.96956 0.0845358 1.52588e-05 0.00138519
18386 0.969561 0.0845376 1.52588e-05 0.00138519
18387 0.969564 0.0845252 1.52588e-05 0.00138519
18388 0.969566 0.0845227 1.52588e-05 0.00138519
18389 0.969568 0.08451 1.52588e-05 0.00137632
18390 0.96957 0.0845093 1.52588e-05 0.00137632
18391 0.969571 0.0845083 1.52588e-05 0.00137632
18392 0.969574 0.0844959 1.52588e-05 0.00137632
18393 0.969576 0.0844981 1.52588e-05 0.00137632
18394 0.969577 0.0844917 1.52588e-05 0.00137632
18395 0.969579 0.0844882 1.52588e-05 0.00137632
18396 0.96958 0.084497 1.52588e-05 0.00137632
18397 0.969582 0.0844892 1.52588e-05 0.00137632
18398 0.969584 0.0844854 1.52588e-05 0.00137632
18399 0.969586 0.0844797 1.52588e-05 0.00136529
18400 0.969587 0.0844829 1.52588e-05 0.00136529
18401 0.969589 0.0844741 1.52588e-05 0.00136529
18402 0.969591 0.0844674 1.52588e-05 0.00136529
18403 0.969593 0.0844656 1.52588e-05 0.00136529
18404 0.969594 0.0844667 1.52588e-05 0.00136529
18405 0.969596 0.0844624 1.52588e-05 0.00136529
18406 0.969598 0.0844508 1.52588e-05 0.00136529
18407 0.9696 0.084443 1.52588e-05 0.00136529
18408 0.969602 0.0844338 1.52588e-05 0.00136529
18409 0.969605 0.0844222 1.52588e-05 0.00135213
18410 0.969606 0.0844211 1.52588e-05 0.00135213
18411 0.969609 0.0844063 1.52588e-05 0.00135213
18412 0.969611 0.0843939 1.52588e-05 0.00135213
18413 0.969612 0.0843978 1.52588e-05 0.00135213
18414 0.969614 0.0844003 1.52588e-05 0.00135213
18415 0.969616 0.0843879 1.52588e-05 0.00135213
18416 0.969619 0.0843752 1.52588e-05 0.00135213
18417 0.96962 0.084377 1.52588e-05 0.00135213
18418 0.969622 0.0843717 1.52588e-05 0.00135213
18419 0.969625 0.08436 1.52588e-05 0.00133683
18420 0.969626 0.0843607 1.52588e-05 0.00133683
18421 0.969629 0.0843466 1.52588e-05 0.00133683
18422 0.96963 0.0843399 1.52588e-05 0.00133683
18423 0.969632 0.0843367 1.52588e-05 0.00133683
18424 0.969634 0.0843332 1.52588e-05 0.00133683
18425 0.969637 0.0843145 1.52588e-05 0.00133683
18426 0.969638 0.0843226 1.52588e-05 0.00133683
18427 0.969641 0.0843084 1.52588e-05 0.00133683
18428 0.969642 0.0843038 1.52588e-05 0.00133683
18429 0.969644 0.0843038 1.52588e-05 0.00131948
18430 0.969645 0.0843028 1.52588e-05 0.00131948
18431 0.969647 0.0842975 1.52588e-05 0.00131948
18432 0.96965 0.0842855 1.52588e-05 0.00131948
18433 0.969651 0.0842759 1.52588e-05 0.00131948
18434 0.969653 0.0842724 1.52588e-05 0.00131948
18435 0.969655 0.0842671 1.52588e-05 0.00131948
18436 0.969657 0.0842667 1.52588e-05 0.00131948
18437 0.969659 0.0842646 1.52588e-05 0.00131948
18438 0.969661 0.0842685 1.52588e-05 0.00131948
18439 0.969663 0.0842526 1.52588e-05 0.00130014
18440 0.969664 0.0842568 1.52588e-05 0.00130014
18441 0.969666 0.0842529 1.52588e-05 0.00130014
18442 0.969667 0.0842575 1.52588e-05 0.00130014
18443 0.969669 0.0842459 1.52588e-05 0.00130014
18444 0.969671 0.084242 1.52588e-05 0.00130014
18445 0.969674 0.0842243 1.52588e-05 0.00130014
18446 0.969676 0.0842161 1.52588e-05 0.00130014
18447 0.969678 0.0842055 1.52588e-05 0.00130014
18448 0.969679 0.0842137 1.52588e-05 0.00130014
18449 0.969681 0.0842133 1.52588e-05 0.00129234
18450 0.969682 0.0842168 1.52588e-05 0.00129234
18451 0.969684 0.0842119 1.52588e-05 0.00129234
18452 0.969686 0.0842066 1.52588e-05 0.00129234
18453 0.969689 0.0841995 1.52588e-05 0.00129234
18454 0.96969 0.0841967 1.52588e-05 0.00129234
18455 0.969692 0.0841999 1.52588e-05 0.00129234
18456 0.969693 0.0841984 1.52588e-05 0.00129234
18457 0.969694 0.0842027 1.52588e-05 0.00129234
18458 0.969696 0.084202 1.52588e-05 0.00129234
18459 0.969699 0.0841906 1.52588e-05 0.00129222
18460 0.9697 0.0841832 1.52588e-05 0.00129222
18461 0.969702 0.0841822 1.52588e-05 0.00129222
18462 0.969704 0.0841783 1.52588e-05 0.00129222
18463 0.969706 0.0841715 1.52588e-05 0.00129222
18464 0.969709 0.084157 1.52588e-05 0.00129222
18465 0.96971 0.0841609 1.52588e-05 0.00129222
18466 0.969712 0.0841552 1.52588e-05 0.00129222
18467 0.969715 0.084129 1.52588e-05 0.00129222
18468 0.969716 0.0841315 1.52588e-05 0.00129222
18469 0.969719 0.0841212 1.52588e-05 0.00129031
18470 0.96972 0.0841127 1.52588e-05 0.00129031
18471 0.969723 0.0841067 1.52588e-05 0.00129031
18472 0.969724 0.0841039 1.52588e-05 0.00129031
18473 0.969726 0.084101 1.52588e-05 0.00129031
18474 0.969728 0.0841018 1.52588e-05 0.00129031
18475 0.969729 0.0840986 1.52588e-05 0.00129031
18476 0.969731 0.0841035 1.52588e-05 0.00129031
18477 0.969732 0.0840925 1.52588e-05 0.00129031
18478 0.969735 0.084084 1.52588e-05 0.00129031
18479 0.969737 0.0840769 1.52588e-05 0.00128659
18480 0.969739 0.0840638 1.52588e-05 0.00128659
18481 0.969741 0.0840667 1.52588e-05 0.00128659
18482 0.969743 0.0840631 1.52588e-05 0.00128659
18483 0.969744 0.0840656 1.52588e-05 0.00128659
18484 0.969746 0.084056 1.52588e-05 0.00128659
18485 0.969747 0.0840628 1.52588e-05 0.00128659
18486 0.969749 0.084056 1.52588e-05 0.00128659
18487 0.969751 0.0840557 1.52588e-05 0.00128659
18488 0.969753 0.0840539 1.52588e-05 0.00128659
18489 0.969756 0.084034 1.52588e-05 0.00128105
18490 0.969757 0.0840362 1.52588e-05 0.00128105
18491 0.969759 0.0840362 1.52588e-05 0.00128105
18492 0.96976 0.0840404 1.52588e-05 0.00128105
18493 0.969762 0.0840394 1.52588e-05 0.00128105
18494 0.969764 0.0840326 1.52588e-05 0.00128105
18495 0.969765 0.0840415 1.52588e-05 0.00128105
18496 0.969766 0.0840383 1.52588e-05 0.00128105
18497 0.969769 0.0840255 1.52588e-05 0.00128105
18498 0.969771 0.0840163 1.52588e-05 0.00128105
18499 0.969773 0.0840025 1.52588e-05 0.00127373
18500 0.969776 0.083989 1.52588e-05 0.00127373
18501 0.969777 0.0839858 1.52588e-05 0.00127373
18502 0.969779 0.0839833 1.52588e-05 0.00127373
18503 0.969782 0.0839695 1.52588e-05 0.00127373
18504 0.969783 0.0839734 1.52588e-05 0.00127373
18505 0.969784 0.0839734 1.52588e-05 0.00127373
18506 0.969786 0.0839705 1.52588e-05 0.00127373
18507 0.969788 0.0839677 1.52588e-05 0.00127373
18508 0.96979 0.0839681 1.52588e-05 0.00127373
18509 0.969791 0.0839602 1.52588e-05 0.00126465
18510 0.969793 0.0839546 1.52588e-05 0.00126465
18511 0.969796 0.0839389 1.52588e-05 0.00126465
18512 0.969799 0.0839233 1.52588e-05 0.00126465
18513 0.969801 0.083907 1.52588e-05 0.00126465
18514 0.969802 0.0839194 1.52588e-05 0.00126465
18515 0.969804 0.0839134 1.52588e-05 0.00126465
18516 0.969806 0.0839077 1.52588e-05 0.00126465
18517 0.969808 0.0839063 1.52588e-05 0.00126465
18518 0.969809 0.0839048 1.52588e-05 0.00126465
18519 0.969811 0.0838995 1.52588e-05 0.0012539
18520 0.969813 0.0838942 1.52588e-05 0.0012539
18521 0.969815 0.0838899 1.52588e-05 0.0012539
18522 0.969817 0.0838839 1.52588e-05 0.0012539
18523 0.96982 0.0838693 1.52588e-05 0.0012539
18524 0.969822 0.0838611 1.52588e-05 0.0012539
18525 0.969824 0.0838572 1.52588e-05 0.0012539
18526 0.969826 0.0838587 1.52588e-05 0.0012539
18527 0.969827 0.0838608 1.52588e-05 0.0012539
18528 0.969829 0.083854 1.52588e-05 0.0012539
18529 0.969831 0.0838462 1.52588e-05 0.0012549
18530 0.969833 0.0838402 1.52588e-05 0.0012549
