step,time,R_avg,R_std,norm,energy,max_density
8530,85.3,0.96813,0.11785,0.997808,2.9775,0.00302903
8540,85.4,0.968188,0.11765,0.997804,2.97806,0.00295232
8550,85.5,0.968237,0.117816,0.997803,2.9786,0.00282916
8560,85.6,0.968036,0.118072,0.997801,2.97789,0.00289177
8570,85.7,0.96819,0.117774,0.997797,2.97854,0.0029342
8580,85.8,0.968072,0.117992,0.997795,2.97868,0.00294145
8590,85.9,0.968067,0.118147,0.997791,2.97897,0.00291251
8600,86,0.968171,0.117896,0.99779,2.9795,0.00285038
8610,86.1,0.968184,0.117783,0.997786,2.97931,0.00278456
8620,86.2,0.968066,0.117916,0.997782,2.97976,0.00290669
8630,86.3,0.968184,0.11773,0.997782,2.98007,0.00300416
8640,86.4,0.968083,0.117973,0.997779,2.97997,0.00306743
8650,86.5,0.968037,0.118335,0.997778,2.98014,0.00309037
8660,86.6,0.968169,0.117955,0.997774,2.98043,0.00307131
8670,86.7,0.968233,0.117705,0.997773,2.98069,0.00301323
8680,86.8,0.968098,0.118097,0.997769,2.98083,0.00292341
8690,86.9,0.968165,0.11771,0.997768,2.98089,0.00289355
8700,87,0.968174,0.117848,0.997764,2.981,0.00300942
8710,87.1,0.968121,0.118016,0.997761,2.98096,0.00308767
8720,87.2,0.968144,0.117847,0.997758,2.98098,0.00312132
8730,87.3,0.968095,0.117889,0.997753,2.98102,0.00310857
8740,87.4,0.968235,0.117584,0.997754,2.98122,0.00305292
8750,87.5,0.968199,0.117795,0.99775,2.981,0.00296259
8760,87.6,0.968216,0.117691,0.997748,2.98111,0.00284961
8770,87.7,0.968019,0.118143,0.997747,2.98068,0.00296831
8780,87.8,0.968165,0.117799,0.997743,2.98077,0.0030486
8790,87.9,0.968185,0.117665,0.997739,2.98071,0.00308256
8800,88,0.96815,0.117938,0.997734,2.98048,0.00306783
8810,88.1,0.968194,0.117824,0.997733,2.98026,0.00300785
8820,88.2,0.968028,0.118162,0.997731,2.97989,0.00291129
8830,88.3,0.96814,0.117785,0.997729,2.97965,0.0027907
8840,88.4,0.968177,0.117996,0.997726,2.97943,0.0027912
8850,88.5,0.968232,0.117823,0.997723,2.97921,0.00287395
8860,88.6,0.968252,0.117754,0.997722,2.97879,0.00291551
8870,88.7,0.968174,0.11785,0.997718,2.97816,0.00291175
8880,88.8,0.968115,0.117917,0.997714,2.97763,0.00286428
8890,88.9,0.96815,0.117691,0.997712,2.97711,0.00287681
8900,89,0.96831,0.117526,0.99771,2.97695,0.00288849
8910,89.1,0.968129,0.117908,0.99771,2.9762,0.00289529
8920,89.2,0.968233,0.117617,0.997704,2.97643,0.00301689
8930,89.3,0.968164,0.117823,0.9977,2.97582,0.00310595
8940,89.4,0.968014,0.118239,0.9977,2.97471,0.00316127
8950,89.5,0.968,0.118322,0.997696,2.97426,0.00318343
8960,89.6,0.968288,0.117535,0.997694,2.97499,0.00317475
8970,89.7,0.968112,0.117983,0.997691,2.974,0.00313916
8980,89.8,0.96816,0.117761,0.997687,2.97414,0.00308197
8990,89.9,0.968138,0.117851,0.997686,2.97374,0.00304356
9000,90,0.968184,0.117912,0.997683,2.97368,0.00311586
9010,90.1,0.968162,0.117798,0.997678,2.97345,0.00332631
9020,90.2,0.968241,0.117515,0.997675,2.9736,0.00352694
9030,90.3,0.968031,0.118271,0.997675,2.97321,0.00369513
9040,90.4,0.968132,0.117835,0.997672,2.97375,0.00383696
9050,90.5,0.968167,0.117663,0.997667,2.97374,0.00396494
9060,90.6,0.968086,0.118046,0.997665,2.97307,0.00409691
9070,90.7,0.968084,0.118082,0.997665,2.97268,0.00425696
9080,90.8,0.968157,0.117823,0.997662,2.97204,0.00459296
9090,90.9,0.968231,0.11761,0.997659,2.97234,0.00497785
9100,91,0.968309,0.11733,0.997655,2.97151,0.00531901
9110,91.1,0.968045,0.11818,0.997654,2.97003,0.00561277
9120,91.2,0.968154,0.117783,0.997649,2.97027,0.00595241
9130,91.3,0.968111,0.117908,0.997646,2.96931,0.0064205
9140,91.4,0.96809,0.117943,0.997645,2.96952,0.0068712
9150,91.5,0.968156,0.117758,0.997642,2.96882,0.00728266
9160,91.6,0.968148,0.117777,0.99764,2.96827,0.00762563
9170,91.7,0.96819,0.117664,0.997636,2.96781,0.00789429
9180,91.8,0.968198,0.1177,0.997633,2.96727,0.00809363
9190,91.9,0.968051,0.118126,0.997629,2.96552,0.0082379
9200,92,0.968189,0.117755,0.997631,2.96569,0.00869662
9210,92.1,0.968123,0.117923,0.997626,2.96445,0.00916564
9220,92.2,0.968174,0.117832,0.997622,2.96407,0.00957406
9230,92.3,0.96818,0.117767,0.997622,2.96375,0.00990752
9240,92.4,0.968155,0.117742,0.997616,2.96199,0.0101599
9250,92.5,0.968221,0.117602,0.997612,2.96278,0.0103448
9260,92.6,0.968182,0.117679,0.997613,2.96057,0.0104898
9270,92.7,0.968171,0.117777,0.997609,2.96055,0.0106184
9280,92.8,0.968168,0.117699,0.997608,2.95778,0.0107652
9290,92.9,0.968048,0.118165,0.997605,2.95698,0.0109654
9300,93,0.968261,0.117585,0.997601,2.95558,0.0112313
9310,93.1,0.968063,0.118183,0.997599,2.95361,0.0115517
9320,93.2,0.968119,0.117854,0.997595,2.9542,0.0118967
9330,93.3,0.96816,0.117781,0.997592,2.95102,0.0122252
9340,93.4,0.968207,0.117698,0.997589,2.95056,0.0125001
9350,93.5,0.968171,0.117783,0.99759,2.94929,0.012685
9360,93.6,0.968183,0.117756,0.997584,2.94803,0.0127602
9370,93.7,0.96799,0.118326,0.997581,2.94695,0.0127189
9380,93.8,0.968179,0.117747,0.997578,2.9458,0.0125825
9390,93.9,0.968061,0.118034,0.997578,2.94247,0.012393
9400,94,0.968236,0.117729,0.997575,2.94206,0.0121972
9410,94.1,0.968048,0.11815,0.997573,2.9392,0.0120403
9420,94.2,0.968167,0.11769,0.997568,2.93778,0.0119679
9430,94.3,0.968201,0.117813,0.997566,2.93576,0.0119961
9440,94.4,0.968185,0.117762,0.997567,2.93547,0.012116
9450,94.5,0.968172,0.117733,0.997561,2.93339,0.0122955
9460,94.6,0.967995,0.118275,0.997558,2.93016,0.0124817
9470,94.7,0.96815,0.117743,0.997557,2.92971,0.0126294
9480,94.8,0.968208,0.117735,0.997554,2.92833,0.0126867
9490,94.9,0.968188,0.117861,0.997552,2.92535,0.0126258
9500,95,0.968176,0.117782,0.99755,2.92316,0.0124289
9510,95.1,0.968019,0.118203,0.997545,2.92151,0.0121067
9520,95.2,0.968258,0.117671,0.997542,2.92159,0.01169
9530,95.3,0.968182,0.11774,0.997542,2.91638,0.0112294
9540,95.4,0.968148,0.1178,0.997537,2.91332,0.0107861
9550,95.5,0.968187,0.117688,0.997535,2.91226,0.0104239
9560,95.6,0.968046,0.11805,0.997535,2.90798,0.0101749
9570,95.7,0.968161,0.117945,0.997529,2.90768,0.0100563
9580,95.8,0.968136,0.117934,0.997527,2.90433,0.0100579
9590,95.9,0.968142,0.117861,0.997524,2.90247,0.0101506
9600,96,0.96829,0.117481,0.997523,2.90088,0.0102853
9610,96.1,0.968269,0.117673,0.997519,2.90059,0.0104148
9620,96.2,0.968217,0.117811,0.997517,2.89766,0.0104837
9630,96.3,0.968213,0.117554,0.997516,2.89377,0.0104476
9640,96.4,0.968239,0.117582,0.997511,2.89407,0.0103026
9650,96.5,0.96817,0.117822,0.997509,2.89093,0.0100557
9660,96.6,0.9681,0.117958,0.997505,2.8901,0.00972708
9670,96.7,0.968194,0.117794,0.997505,2.8878,0.00934352
9680,96.8,0.968124,0.117818,0.997502,2.88626,0.00896103
9690,96.9,0.968029,0.118048,0.9975,2.88607,0.00863012
9700,97,0.968152,0.11793,0.997498,2.88465,0.00838686
9710,97.1,0.968158,0.117929,0.997497,2.88622,0.0082521
9720,97.2,0.968179,0.117747,0.99749,2.88415,0.00821576
9730,97.3,0.968165,0.117758,0.997492,2.88559,0.00826099
9740,97.4,0.968181,0.117792,0.997488,2.88573,0.00835068
9750,97.5,0.968228,0.117557,0.997486,2.88584,0.00844548
9760,97.6,0.968047,0.118207,0.99748,2.88574,0.00849162
9770,97.7,0.967968,0.118057,0.997479,2.88599,0.00846808
9780,97.8,0.968118,0.117938,0.997477,2.88817,0.00835908
9790,97.9,0.968127,0.117795,0.997474,2.88785,0.00817205
9800,98,0.968146,0.117857,0.997471,2.88916,0.00793472
9810,98.1,0.968093,0.118051,0.997471,2.89024,0.00767555
9820,98.2,0.96814,0.117926,0.997466,2.89079,0.00742929
9830,98.3,0.968116,0.118019,0.997464,2.8912,0.00723064
9840,98.4,0.968229,0.117649,0.997462,2.8929,0.00710402
9850,98.5,0.968156,0.117737,0.997459,2.89342,0.00705202
9860,98.6,0.968253,0.117515,0.997458,2.89479,0.00706234
9870,98.7,0.968173,0.117779,0.997455,2.89602,0.00711161
9880,98.8,0.968088,0.118144,0.997451,2.89506,0.00716367
9890,98.9,0.968212,0.117759,0.99745,2.89628,0.00718832
9900,99,0.968165,0.117802,0.997445,2.89599,0.00715843
9910,99.1,0.96817,0.117779,0.997445,2.89692,0.0070576
9920,99.2,0.968008,0.118202,0.997441,2.89679,0.00688118
9930,99.3,0.968046,0.118188,0.997438,2.89715,0.00664059
9940,99.4,0.96815,0.117694,0.997438,2.8976,0.00637073
9950,99.5,0.968218,0.117596,0.997433,2.89853,0.00610282
9960,99.6,0.968165,0.117812,0.997431,2.8982,0.00586785
9970,99.7,0.968226,0.117649,0.99743,2.89847,0.00569641
9980,99.8,0.968229,0.117663,0.997425,2.89883,0.00560377
9990,99.9,0.96818,0.117777,0.997424,2.89841,0.00558856
