# Field snapshot at t = 10 seconds
# Grid: 64 x 64
# Columns: x  y  theta  R  mass  |psi|^2  psi_0_real  psi_0_imag  psi_1_real  psi_1_imag  psi_2_real  psi_2_imag  psi_3_real  psi_3_imag
41  2  -0.008074  0.999230  2.498075  0.000143  -0.004886  -0.001308  0.008561  0.002657  -0.002967  -0.000140  0.005319  0.000540
42  2  0.059555  0.999589  2.498972  0.000210  -0.002267  0.000368  -0.003133  -0.008580  -0.007273  0.007213  -0.001886  0.003648
43  2  -0.012017  0.999576  2.498939  0.000324  -0.002262  0.002867  0.009796  0.006128  -0.008881  0.000045  0.009868  -0.001159
44  2  0.038809  0.999771  2.499428  0.000094  0.000568  0.001128  0.004690  -0.005346  0.000193  0.004423  0.004649  0.000734
45  2  0.029601  0.999678  2.499196  0.000373  0.003920  -0.000616  -0.004802  0.013947  0.004038  -0.007985  -0.003085  -0.007055
46  2  0.013450  0.999546  2.498866  0.000106  -0.004879  -0.002255  0.003187  0.000600  -0.004971  -0.002180  -0.006074  -0.000737
47  2  0.019650  0.999496  2.498740  0.000279  0.006735  -0.001913  -0.001990  -0.009148  0.003526  0.001713  0.005574  -0.009813
48  2  -0.037454  0.999447  2.498617  0.000254  0.011393  0.001471  0.006526  -0.002562  -0.000205  0.005636  -0.003322  -0.005457
49  2  0.019870  0.999314  2.498286  0.000156  0.005549  0.004686  0.004824  -0.001714  0.007857  0.000365  -0.003836  -0.000281
50  2  -0.002081  0.999503  2.498758  0.000314  -0.006839  0.005464  0.009083  0.004477  0.008117  0.005429  0.003437  0.005291
51  2  0.064381  0.999409  2.498524  0.000170  0.001082  -0.008899  0.006129  -0.001070  0.005946  -0.003839  0.000686  0.000118
52  2  -0.015868  0.999148  2.497869  0.000215  0.004834  0.005990  -0.004958  0.003977  0.000151  0.007675  -0.005493  0.005105
53  2  -0.066148  0.999302  2.498256  0.000127  0.002543  0.005068  0.006479  0.000542  0.000940  -0.006508  -0.001369  -0.002674
54  2  0.006717  0.999406  2.498516  0.000210  -0.002528  0.010112  -0.000713  -0.004976  -0.004133  -0.007597  -0.000019  0.000996
55  2  0.000669  0.999654  2.499134  0.000094  0.003529  -0.001609  -0.003593  0.003415  -0.005208  -0.004299  -0.002593  -0.001369
56  2  -0.023195  0.999598  2.498996  0.000189  0.000161  0.002770  0.011346  -0.002488  -0.005581  -0.001129  0.003715  -0.000243
57  2  -0.090692  0.999749  2.499372  0.000354  -0.003756  -0.009918  -0.002333  -0.004346  0.005941  0.001502  -0.002262  -0.013224
58  2  -0.048812  0.998540  2.496350  0.000300  -0.004756  -0.005214  0.003572  0.001829  -0.004130  0.014052  0.001778  -0.004034
59  2  0.036607  0.999060  2.497649  0.000205  0.009900  0.000803  0.001604  -0.003281  0.004383  0.007843  -0.001444  -0.003187
60  2  0.005005  0.999287  2.498216  0.000276  -0.001271  -0.008972  0.006914  0.002597  0.007179  -0.007149  -0.003728  0.004809
61  2  -0.042225  0.999838  2.499595  0.000290  -0.003606  0.004253  0.009564  0.003911  -0.003474  0.003783  -0.010222  -0.004640
62  2  0.008081  0.999802  2.499505  0.000149  0.003559  -0.003946  0.007904  0.004523  0.001017  0.005793  -0.001695  0.000866
63  2  0.026185  0.999889  2.499722  0.000273  0.002584  0.002319  -0.001296  -0.003919  0.003120  -0.003056  -0.014872  -0.001933
0  3  0.023723  0.999212  2.498031  0.000093  0.005122  0.003230  0.004987  -0.002097  0.001393  0.001581  0.003753  -0.002869
1  3  -0.009517  0.998850  2.497126  0.000337  -0.004864  0.007336  -0.005086  -0.001885  -0.006513  -0.002570  0.011372  -0.007224
2  3  0.010865  0.998856  2.497140  0.000248  0.005348  -0.001240  0.006716  -0.004692  -0.001451  -0.006414  -0.006417  0.008116
3  3  -0.009422  0.999109  2.497772  0.000363  0.003918  -0.006079  0.001644  -0.013141  -0.006538  -0.003919  0.001743  -0.008602
4  3  0.023805  0.999675  2.499187  0.000242  -0.000286  0.001219  0.000980  -0.004797  0.000044  -0.008209  0.005411  -0.010949
5  3  -0.012014  0.999489  2.498722  0.000285  0.003752  0.005758  -0.012048  -0.005080  0.002504  0.005145  -0.005738  0.000818
